"Comparison","Module","Cluster","n_g1","n_g2","mean_g1","mean_g2","cohens_d","p_value","p_adj","sig"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","CD8+ MAIT cell",102,505,-0.3151,-0.29,-0.073,0.950395722394555,0.962039776450086,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Transitional Memory CD4",155,3224,-0.1673,-0.1839,0.042,0.0722701534611429,0.103009689287863,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Treg",228,949,-0.1823,-0.2111,0.071,0.00225257917391529,0.00413894148826767,"**"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Tscm CD8",36,312,-0.3652,-0.409,0.128,0.0246134526339205,0.0387221487267718,"*"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","pDC",65,75,0.0155,-0.0027,0.054,0.789155355850312,0.82749069261153,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Activated B cell",94,599,-0.4051,-0.2638,-0.354,0.00546490582723605,0.00952977755608266,"**"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Naive 2 CD8",716,2765,-0.2915,-0.2689,-0.06,0.0284153084234104,0.0439813171721521,"*"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","TEMRA/CTL CD8",2430,1881,-0.1252,-0.2148,0.273,1.09479674511654e-20,5.89468090179601e-20,"***"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Follicular B cell",1620,3015,-0.2272,0,-0.56,1.20594951910055e-56,1.81726732563831e-55,"***"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","ISG+ CD4 T cell",686,411,-0.1921,-0.0768,-0.306,0.0220306753083499,0.0348419128969018,"*"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Transitional B cell",548,1895,-0.2389,0.0698,-0.619,9.08668884120051e-32,7.6931824959422e-31,"***"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","CD56bright NK",111,605,-0.1288,-0.2015,0.218,0.00713886854843931,0.0122439005311815,"*"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Vd1 gd T cell",522,752,-0.2848,-0.2262,-0.157,0.477204192738215,0.54378864897735,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Tex CD8",407,429,-0.2204,-0.2283,0.025,0.351406763434008,0.418970063322662,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Non-classical Monocyte",593,520,0.0915,0.0611,0.088,0.116047110787245,0.157534774757076,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Resting Naive B cell",619,1665,-0.1814,0.044,-0.526,1.25221836379912e-24,7.97956170123055e-24,"***"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","CD56dim CD122int NK",417,1375,-0.0297,-0.0827,0.138,0.000106465516398795,0.000233386438510076,"***"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Cytotoxic gd T cell",1648,358,-0.0777,-0.1224,0.136,0.00489510815062813,0.00859873836429986,"**"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","CD56dim CD122lo NK",418,1455,-0.0692,-0.0547,-0.038,0.812914315351961,0.847950674611797,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","CD4dim Naive T cell",53,746,-0.233,-0.1873,-0.113,0.712855307591634,0.762160337790966,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Vg9Vd2 gd T cell",393,671,-0.2069,-0.2016,-0.016,0.668432747261389,0.721425613710941,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","Intermediate Monocyte",588,26,-0.1343,-0.0523,-0.255,0.314944074796391,0.37938964465166,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Signalling","TNF+ B cell",57,10,-0.1106,-0.0467,-0.207,0.81223969243119,0.847615985655545,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Naive 1 CD8",889,2957,0.2906,-0.0935,1.019,3.93374914383061e-105,1.57087715810302e-103,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Naive Intermediate CD8",19,1823,0.2071,-0.0659,0.886,0.0130740190518886,0.0216484793699552,"*"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Naive 3 CD4",1232,3563,0.516,0.1735,0.782,1.02342742506908e-103,3.83145642260236e-102,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Th2/Th17 EM CD4",756,1570,0.3713,0.1924,0.39,8.43096987721677e-14,3.24247252420728e-13,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","CD56dim CD122hi NK",1307,4122,-0.1814,-0.229,0.183,0.0952468207684807,0.131458169678157,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Classical Monocyte",492,1180,-0.0157,-0.1525,0.432,1.0438038079043e-15,4.37995433229195e-15,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Naive 1 CD4",1442,9575,0.5317,0.1852,0.878,5.6948866063089e-167,6.49759443272196e-165,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Naive 2 CD4",1346,5781,0.4665,0.1337,0.797,6.11607538758433e-118,2.99063604666368e-116,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","CD8+ MAIT cell",102,505,0.1104,0.0722,0.088,0.880190808401544,0.906679783718874,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Transitional Memory CD4",155,3224,0.4901,0.2078,0.767,7.48109153780308e-14,2.89575045631279e-13,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Treg",228,949,0.3231,0.238,0.198,0.122032147731738,0.164632526732827,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Tscm CD8",36,312,0.2317,-0.1233,1.056,5.02017356808011e-06,1.23241146199999e-05,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","pDC",65,75,-0.1271,-0.115,-0.042,0.841046006054625,0.872735483112552,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Activated B cell",94,599,-0.1531,-0.2122,0.2,0.0398698615225843,0.05970511763007,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Naive 2 CD8",716,2765,0.2183,-0.0594,0.749,3.2471169372857e-44,3.74042893352719e-43,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","TEMRA/CTL CD8",2430,1881,-0.1889,-0.2513,0.26,0.0298138402729373,0.0458497826020268,"*"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Follicular B cell",1620,3015,-0.0717,-0.0233,-0.15,5.57968076215828e-05,0.000125765899399165,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","ISG+ CD4 T cell",686,411,0.3075,0.1182,0.411,2.81505963602586e-12,1.01732773573423e-11,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Transitional B cell",548,1895,-0.1208,0.027,-0.398,1.1665896001832e-15,4.88662356999818e-15,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","CD56bright NK",111,605,-0.1302,-0.1589,0.092,0.117219451420194,0.158946126543738,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Vd1 gd T cell",522,752,0.0212,-0.0649,0.229,0.0135531747598102,0.0223492131620821,"*"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Tex CD8",407,429,-0.1529,-0.2434,0.345,4.12144218812522e-06,1.02014209532521e-05,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Non-classical Monocyte",593,520,-0.1454,-0.157,0.04,0.0239638067834056,0.037724888996741,"*"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Resting Naive B cell",619,1665,-0.0736,0.0035,-0.224,2.92314129679431e-09,9.01395952010187e-09,"***"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","CD56dim CD122int NK",417,1375,-0.2039,-0.2696,0.308,0.0665310831200846,0.0955480319565249,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Cytotoxic gd T cell",1648,358,-0.1726,-0.2226,0.178,0.835596237348859,0.8685850692789,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","CD56dim CD122lo NK",418,1455,-0.1446,-0.2348,0.376,0.0663369734307951,0.0953469636113888,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","CD4dim Naive T cell",53,746,0.2313,0.135,0.244,0.269561851823354,0.331215485625003,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Vg9Vd2 gd T cell",393,671,-0.0967,-0.137,0.132,0.255495094817168,0.316692316183101,"ns"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","Intermediate Monocyte",588,26,-0.156,-0.0132,-0.556,0.0108655217606361,0.0182565148236214,"*"
"Unsuppressed_vs_PreART","MS_IFN_Negative_Reg","TNF+ B cell",57,10,-0.0495,-0.077,0.086,0.839645528605381,0.871659742867631,"ns"
"Unsuppressed_vs_PreART","MS_Exhaustion","Naive 1 CD8",889,2957,-0.0953,-0.0638,-0.369,1.78864026809984e-48,2.31653085533362e-47,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","Naive Intermediate CD8",19,1823,-0.0145,-0.069,0.667,0.282456866739383,0.345113030447507,"ns"
"Unsuppressed_vs_PreART","MS_Exhaustion","Naive 3 CD4",1232,3563,-0.0671,-0.064,-0.036,5.60636239956389e-16,2.40731976870163e-15,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","Th2/Th17 EM CD4",756,1570,0.1072,-0.0028,0.524,1.28017471376562e-17,6.03798939799688e-17,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","CD56dim CD122hi NK",1307,4122,0.2202,0.1588,0.267,2.60604701090204e-15,1.07842636236983e-14,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","Classical Monocyte",492,1180,0.0124,-0.0931,0.868,1.99087520660355e-62,3.38307588299441e-61,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","Naive 1 CD4",1442,9575,-0.0564,-0.0655,0.102,3.96171799900429e-17,1.80805263345034e-16,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","Naive 2 CD4",1346,5781,-0.0538,-0.0584,0.046,5.15260215681479e-14,2.01726058296213e-13,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","CD8+ MAIT cell",102,505,-0.0179,-0.0576,0.25,0.211497448151152,0.268870763874361,"ns"
"Unsuppressed_vs_PreART","MS_Exhaustion","Transitional Memory CD4",155,3224,0.0351,-0.059,0.933,0.000310860230558147,0.000642641166882933,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","Treg",228,949,0.2259,0.1795,0.186,0.0131157435193693,0.0217025700776304,"*"
"Unsuppressed_vs_PreART","MS_Exhaustion","Tscm CD8",36,312,-0.022,-0.0748,0.523,0.856298490502594,0.885877022126172,"ns"
"Unsuppressed_vs_PreART","MS_Exhaustion","pDC",65,75,-0.1078,-0.0996,-0.078,0.454517096820762,0.520762708920123,"ns"
"Unsuppressed_vs_PreART","MS_Exhaustion","Activated B cell",94,599,-0.0867,-0.118,0.344,0.0476094988965075,0.0704150366395259,"ns"
"Unsuppressed_vs_PreART","MS_Exhaustion","Naive 2 CD8",716,2765,-0.0601,-0.0616,0.015,3.27295644519206e-17,1.50518304082153e-16,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","TEMRA/CTL CD8",2430,1881,0.2353,0.1994,0.15,4.58522529434521e-05,0.000104233394736728,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","Follicular B cell",1620,3015,-0.1182,-0.1183,0.002,3.4223417724105e-16,1.49089652485374e-15,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","ISG+ CD4 T cell",686,411,-0.066,-0.0602,-0.05,0.258390970360043,0.31945550308703,"ns"
"Unsuppressed_vs_PreART","MS_Exhaustion","Transitional B cell",548,1895,-0.1363,-0.1243,-0.227,1.08794670792261e-19,5.55803904516541e-19,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","CD56bright NK",111,605,0.0785,0.095,-0.077,0.400523713246515,0.467668039443786,"ns"
"Unsuppressed_vs_PreART","MS_Exhaustion","Vd1 gd T cell",522,752,0.0451,0.0226,0.121,0.655467315017689,0.711277032057238,"ns"
"Unsuppressed_vs_PreART","MS_Exhaustion","Tex CD8",407,429,0.3445,0.3185,0.094,0.258530630823144,0.319463327205907,"ns"
"Unsuppressed_vs_PreART","MS_Exhaustion","Non-classical Monocyte",593,520,-0.0028,-0.0687,0.581,1.10830211026049e-25,7.48025874981443e-25,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","Resting Naive B cell",619,1665,-0.1226,-0.1149,-0.146,6.14469456265553e-16,2.61969540429228e-15,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","CD56dim CD122int NK",417,1375,0.2514,0.1781,0.31,1.74064094229631e-07,4.7882614210585e-07,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","Cytotoxic gd T cell",1648,358,0.2611,0.1949,0.259,8.94062933497764e-06,2.1529394860911e-05,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","CD56dim CD122lo NK",418,1455,0.233,0.1832,0.211,0.000728390830194909,0.00143639870711687,"**"
"Unsuppressed_vs_PreART","MS_Exhaustion","CD4dim Naive T cell",53,746,0.0872,-0.0325,0.836,0.0517954447924844,0.0763234229537471,"ns"
"Unsuppressed_vs_PreART","MS_Exhaustion","Vg9Vd2 gd T cell",393,671,0.0303,0.0533,-0.129,7.14245178643758e-05,0.000159193623072599,"***"
"Unsuppressed_vs_PreART","MS_Exhaustion","Intermediate Monocyte",588,26,-0.0185,-0.0155,-0.03,0.711390546813826,0.76093381703836,"ns"
"Unsuppressed_vs_PreART","MS_Exhaustion","TNF+ B cell",57,10,-0.1122,-0.1184,0.095,0.964913603393492,0.972217406951559,"ns"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Naive 1 CD8",889,2957,0.6555,0.4395,0.7,1.18656732803784e-75,2.58455937998061e-74,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Naive Intermediate CD8",19,1823,0.2916,0.4012,-0.39,0.818927815532842,0.853480228802388,"ns"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Naive 3 CD4",1232,3563,0.749,0.4377,0.949,2.24350616695647e-184,2.68772038801385e-182,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Th2/Th17 EM CD4",756,1570,0.0852,0.1708,-0.245,1.06777978386114e-07,2.98181860388261e-07,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","CD56dim CD122hi NK",1307,4122,-0.6883,-0.7834,0.332,2.45835772819089e-54,3.5916006809423e-53,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Classical Monocyte",492,1180,-0.6902,-0.7613,0.176,1.67021409759344e-42,1.86131766410878e-41,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Naive 1 CD4",1442,9575,0.6818,0.4337,0.854,1.84405170067288e-184,2.32544624990117e-182,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Naive 2 CD4",1346,5781,0.6537,0.4432,0.663,6.584319506899e-105,2.58623435057869e-103,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","CD8+ MAIT cell",102,505,-0.1374,-0.0367,-0.222,0.00363297706740246,0.00652519719152646,"**"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Transitional Memory CD4",155,3224,0.4528,0.421,0.117,0.0269996767422477,0.0420892813756835,"*"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Treg",228,949,0.3444,0.2244,0.299,2.57574195328795e-06,6.46905421391816e-06,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Tscm CD8",36,312,0.4917,0.2909,0.596,0.00037135218457839,0.000757887422700019,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","pDC",65,75,-0.7146,-0.582,-0.427,0.0792828619924011,0.111873814684213,"ns"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Activated B cell",94,599,-0.2693,-0.5341,0.961,1.90433187780933e-19,9.68742925526784e-19,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Naive 2 CD8",716,2765,0.5745,0.4078,0.476,8.20506834400842e-47,1.03470230274969e-45,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","TEMRA/CTL CD8",2430,1881,-0.725,-0.6983,-0.105,0.142986939483674,0.189071030354791,"ns"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Follicular B cell",1620,3015,-0.3095,-0.133,-0.554,8.79336761803699e-82,2.21777987503333e-80,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","ISG+ CD4 T cell",686,411,0.5306,0.261,0.732,4.58033969693516e-31,3.7713037504662e-30,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Transitional B cell",548,1895,-0.3504,-0.3643,0.042,0.161590349104347,0.211266366880349,"ns"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","CD56bright NK",111,605,-0.3203,-0.4642,0.35,0.000554175538642099,0.00110923940271649,"**"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Vd1 gd T cell",522,752,0.2181,0.1854,0.081,0.219395679520118,0.277399497694038,"ns"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Tex CD8",407,429,-0.7005,-0.6763,-0.061,0.140399412810452,0.186266330616746,"ns"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Non-classical Monocyte",593,520,-0.8587,-0.9262,0.382,1.65229474383688e-23,1.01510210416235e-22,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Resting Naive B cell",619,1665,-0.1305,-0.0402,-0.288,2.55872355117205e-11,8.85939541706392e-11,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","CD56dim CD122int NK",417,1375,-0.7648,-0.8035,0.18,1.55991812907896e-05,3.67147724683023e-05,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Cytotoxic gd T cell",1648,358,-0.7232,-0.7,-0.097,0.801566114430382,0.837937351734379,"ns"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","CD56dim CD122lo NK",418,1455,-0.7112,-0.782,0.318,5.01554676503855e-12,1.7963004557597e-11,"***"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","CD4dim Naive T cell",53,746,0.2458,0.3747,-0.378,0.193621195636782,0.248349242369234,"ns"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Vg9Vd2 gd T cell",393,671,-0.423,-0.4154,-0.024,0.922112461057958,0.939362864241015,"ns"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","Intermediate Monocyte",588,26,-0.8266,-0.6925,-0.813,0.0259286717678351,0.0405789078841885,"*"
"Unsuppressed_vs_PreART","MS_Stemness_Naive","TNF+ B cell",57,10,-0.3315,-0.1301,-0.788,0.0713055178063705,0.101755819335357,"ns"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Naive 1 CD8",889,2957,-0.7423,-0.6495,-0.576,1.13791633925622e-67,2.25326243707266e-66,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Naive Intermediate CD8",19,1823,-0.4524,-0.6253,0.973,0.63403282896841,0.691462293221807,"ns"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Naive 3 CD4",1232,3563,-0.7231,-0.6991,-0.137,4.87024883299889e-19,2.42601168479529e-18,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Th2/Th17 EM CD4",756,1570,-0.711,-0.7271,0.051,0.460666803084921,0.526601937114251,"ns"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","CD56dim CD122hi NK",1307,4122,1.841,1.8603,-0.029,0.158069457385121,0.206958699396039,"ns"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Classical Monocyte",492,1180,-0.5929,-0.6469,0.144,2.72904009340725e-44,3.1741650795164e-43,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Naive 1 CD4",1442,9575,-0.7513,-0.6842,-0.471,8.90045017456789e-79,2.07043481730725e-77,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Naive 2 CD4",1346,5781,-0.7074,-0.695,-0.075,4.65698653439156e-19,2.33923264914092e-18,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","CD8+ MAIT cell",102,505,-0.2955,-0.4341,0.166,0.987900078383378,0.990794720722718,"ns"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Transitional Memory CD4",155,3224,-0.7539,-0.6793,-0.534,7.49549814274973e-14,2.89664734677877e-13,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Treg",228,949,-0.7379,-0.7489,0.082,0.606553471536383,0.668184881747666,"ns"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Tscm CD8",36,312,-0.6155,-0.6659,0.247,0.361537849528885,0.428621814681449,"ns"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","pDC",65,75,-0.4861,-0.4638,-0.083,0.750828951444332,0.795307766428214,"ns"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Activated B cell",94,599,-0.7821,-0.8357,0.406,2.1372895027485e-06,5.43048319044052e-06,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Naive 2 CD8",716,2765,-0.5766,-0.6469,0.225,1.60923639487654e-11,5.62059825382536e-11,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","TEMRA/CTL CD8",2430,1881,1.6296,1.9819,-0.479,4.41346769163575e-101,1.53256066509555e-99,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Follicular B cell",1620,3015,-0.8098,-0.7567,-0.489,8.96664087407527e-132,5.50873629084214e-130,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","ISG+ CD4 T cell",686,411,-0.729,-0.7048,-0.156,0.919628148592093,0.937675662554801,"ns"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Transitional B cell",548,1895,-0.7819,-0.7645,-0.123,4.60964281497403e-08,1.31955844500332e-07,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","CD56bright NK",111,605,1.4087,1.6458,-0.376,0.000923593772776246,0.00179475318700072,"**"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Vd1 gd T cell",522,752,-0.5217,-0.605,0.205,0.0665566215924208,0.0955480319565249,"ns"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Tex CD8",407,429,0.6762,1.1138,-0.462,2.91386613457175e-12,1.05144928590872e-11,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Non-classical Monocyte",593,520,-0.7155,-0.7647,0.223,1.2860105796441e-26,9.14326809741026e-26,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Resting Naive B cell",619,1665,-0.7677,-0.7412,-0.416,2.06015774257676e-21,1.13735897493408e-20,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","CD56dim CD122int NK",417,1375,1.994,2.2247,-0.418,1.97268531786684e-18,9.56792312066591e-18,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Cytotoxic gd T cell",1648,358,1.7828,1.764,0.03,0.0172572756134017,0.0277506257514836,"*"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","CD56dim CD122lo NK",418,1455,2.0838,2.0832,0.001,0.74602445090687,0.790917957687107,"ns"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","CD4dim Naive T cell",53,746,-0.314,-0.6689,1.379,0.0522419848557028,0.0769341092281893,"ns"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Vg9Vd2 gd T cell",393,671,0.7573,0.6017,0.246,0.000324557216775383,0.000668649261731572,"***"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","Intermediate Monocyte",588,26,-0.6739,-0.7129,0.229,0.0743552593747117,0.105667379277467,"ns"
"Unsuppressed_vs_PreART","MS_Cytotoxicity","TNF+ B cell",57,10,-0.7572,-0.733,-0.287,0.249116645429357,0.309908350181069,"ns"
"Unsuppressed_vs_PreART","MS_Inflammatory_Chemokines","Naive 1 CD8",889,2957,-0.3151,-0.2983,-0.122,0.140975839841255,0.18682417713476,"ns"
"Unsuppressed_vs_PreART","MS_Inflammatory_Chemokines","Naive Intermediate CD8",19,1823,-0.099,-0.3131,1.488,0.000155561557191679,0.000333983414902565,"***"
"Unsuppressed_vs_PreART","MS_Inflammatory_Chemokines","Naive 3 CD4",1232,3563,-0.3129,-0.3376,0.268,1.88740361809652e-23,1.15657776699725e-22,"***"
"Unsuppressed_vs_PreART","MS_Inflammatory_Chemokines","Th2/Th17 EM CD4",756,1570,-0.316,-0.3384,0.145,6.79248540961542e-06,1.65394258551205e-05,"***"
"Unsuppressed_vs_PreART","MS_Inflammatory_Chemokines","CD56dim CD122hi NK",1307,4122,0.5669,0.6667,-0.177,8.24621945789385e-16,3.49698085329445e-15,"***"
"Unsuppressed_vs_PreART","MS_Inflammatory_Chemokines","Classical Monocyte",492,1180,0.6101,-0.0461,0.989,2.19029638611122e-65,4.13224420560826e-64,"***"
"Unsuppressed_vs_PreART","MS_Inflammatory_Chemokines","Naive 1 CD4",1442,9575,-0.3282,-0.3456,0.231,4.54800129632134e-29,3.49263176473908e-28,"***"
"Unsuppressed_vs_PreART","MS_Inflammatory_Chemokines","Naive 2 CD4",1346,5781,-0.3038,-0.3336,0.344,2.11890976980231e-26,1.475845293153e-25,"***"
"Unsuppressed_vs_PreART","MS_Inflammatory_Chemokines","CD8+ MAIT cell",102,505,-0.1125,-0.2087,0.253,0.000714946741209684,0.00141337656100528,"**"
"Unsuppressed_vs_PreART","MS_Inflammatory_Chemokines","Transitional Memory CD4",155,3224,-0.3091,-0.3369,0.316,0.0156337495954456,0.0253611807926118,"*"
"Unsuppressed_vs_PreART","MS_Inflammatory_Chemokines","Treg",228,949,-0.3141,-0.3321,0.147,0.0386682263675184,0.0579781416624368,"ns"
"Unsuppressed_vs_PreART","MS_Inflammatory_Chemokines","Tscm CD8",36,312,-0.2476,-0.3039,0.297,7.21553803845804e-05,0.000160673133272727,"***"
"Unsuppressed_vs_PreART","MS_Inflammatory_Chemokines","pDC",65,75,-0.3237,-0.3689,0.316,0.00216341277312162,0.00399964275030818,"**"
