gene,avg_log2FC_unsup,padj_unsup,avg_log2FC_supp,padj_supp
LY9,-2.41321453780628,3.41783592717506e-41,-1.67172786979552,1.51543570145489e-137
MARCHF3,5.13805407649795,4.64898201243797e-41,4.54332821102059,3.7006277175211195e-154
CYHR1,-8.89882984872897,6.41536216373428e-41,-3.5398203405206,1.76677058826952e-81
MARS1,4.63062259850598,7.27416660474177e-41,4.31865570436875,7.53827628193474e-138
CYSTM1,3.1736923329467,1.46312941847125e-40,3.18168427698325,3.2905816259202396e-196
H1-4,4.38507903644313,3.0273639908244598e-40,3.47280132104619,5.94771008991155e-116
DLEU2,1.83431652672666,5.57141582651507e-40,1.31545337497628,1.15270867321116e-55
OVCA2,-8.0280813285156,9.99313980566526e-40,-3.59750532255108,2.81506936771167e-47
RMRP,-8.19833008710831,1.98628759812839e-39,-2.44176429497105,4.55474267387562e-24
TAF1D,-0.705676577376585,2.45765819030111e-39,-1.08391888499582,6.92734102880817e-129
MTRFR,4.90220179690584,2.5761342409875e-39,4.3609414310159504,6.41913132780689e-137
MBP,1.42149003922012,3.23426226402436e-39,0.921931484719323,6.358593116257089e-84
TSC22D4,-1.30146638903572,3.40624747127871e-39,-1.21395697884799,1.7576964499713698e-75
CARS,-8.44370804754028,3.40725827968703e-39,-2.98414248313468,1.34380626039117e-49
S1PR1,1.10946249445264,3.63017616604831e-39,1.51028121008595,0
MKNK2,-1.42252419749842,4.56694394721906e-39,-1.08388354248639,5.21235845283775e-79
TSHZ2,3.5647588437193,4.80970358215006e-39,3.47611246446489,7.350163266826139e-155
RFX3,1.60041214313828,6.679033165913771e-39,1.24768630579238,3.81699695417478e-64
PIM1,0.951605530460496,8.20435786410191e-39,0.65257300639137,7.26755644766619e-56
ATP1A1,1.11052923208283,9.61884350135919e-39,0.739154468492085,3.23942796712779e-68
KLF3,1.2026130783598,1.19987621058536e-38,1.8405789672149,0
TRPT1,-1.59405992442086,1.27030498802616e-38,-1.98497802350088,2.16374559401587e-138
ELMSAN1,-8.12658818550171,1.28237448594215e-38,-3.71013281838889,4.4593083045412e-55
BTBD9,1.78760502531455,1.46019814359213e-38,1.53954659854257,5.69019357877188e-82
ZZZ3,5.08087219677863,1.49320200649799e-38,4.60491085337818,1.0566752621e-156
IL4R,2.08010399761829,2.94611704645745e-38,1.44991691744762,1.76836821496086e-74
FOPNL,-8.44793834503166,3.23473983269521e-38,-3.55361978640484,1.7819270019099598e-62
CCDC58,-8.33041700733405,4.81279562846662e-38,-4.02908079758325,2.33755618021615e-68
AC025159.1,-8.47225697943735,6.70783336216159e-38,-4.52349281523811,3.76025419347528e-79
WSB1,-0.838172826580733,9.27304423020407e-38,-1.08713737899581,1.3037322403108098e-140
EPRS1,4.68544510758961,1.41026680862192e-37,4.21967284122566,5.137345066952859e-145
AP3S1,-1.2212288172185,1.41297251419934e-37,-1.02332938799574,4.2324529590376597e-60
AC008555.4,-8.9145407197028,1.88205132453164e-37,-3.34717386323585,2.54853960561359e-64
USP3-AS1,1.8683461029391,1.90896771899995e-37,1.64112692729244,1.25418235405966e-64
ENSG00000228655,4.73190112677455,3.55084168131327e-37,4.27375009010508,1.1711023209032e-139
CNOT6L,1.04572742403731,3.78999713459699e-37,0.654475252237843,1.56477887927923e-16
DARS1,4.53180941046228,7.04572104373759e-37,3.79562164943666,2.30840646967759e-123
MAPK8,1.4764343368096,7.21315206988041e-37,1.29254289602473,1.2105018022045399e-84
CASC4,-8.57588267146112,8.76491662782031e-37,-3.28369160994796,1.88619644277667e-54
RUNX3,1.33792777010894,1.14419957034232e-36,0.798568116854132,2.7561971160898e-19
ENSG00000282885,4.8779135536430704,1.2468354821096299e-36,4.47837157049215,9.543905462397229e-154
FAM160B1,-7.85278749801053,1.32363402271564e-36,-3.10346744022538,3.69162538028324e-37
AC010642.2,-8.39000114394345,1.34323245846716e-36,-3.2434244183532,2.3651347374994498e-48
CITED2,-1.53788803513135,2.2252810899626797e-36,-0.598669019833512,3.0642261709798295e-42
DHPS,-1.28472024942858,3.7752730535398294e-36,-1.38913141987924,7.802342370393638e-95
MARCHF5,5.03557920667132,4.87297015231745e-36,4.98288754059009,1.2566891552107199e-213
MARCH3,-9.02914838148846,7.15078674587616e-36,-3.32562270188687,3.4560576590226695e-100
CHST11,1.72849186350801,8.544980208230799e-36,0.596684339041954,7.75599355742779e-8
P4HB,-0.71965347878254,9.218629253848539e-36,-0.685957299123729,3.69464687576229e-34
TAGLN2,1.11879330685228,9.412384756857979e-36,1.29565200305244,0
QARS,-8.74944874623724,1.4729206138331999e-35,-2.75147402042486,3.49168856313237e-50
KIAA0100,-8.20451647225587,1.6115879452340798e-35,-3.51989368340345,4.75098571114332e-39
AC008875.3,-8.33839871782115,1.88012070710403e-35,-2.93155281265469,4.48268964826026e-57
PDK1,-1.16096651594941,2.0453629219699798e-35,-2.23355718481055,3.75797510514925e-266
RPS29,0.596917740799718,4.3634322409890095e-35,0.656348178552962,0
XBP1,-0.814902436312642,4.73731264259144e-35,-0.769179006925036,1.0193288251110101e-46
RASSF7,-1.34368463611388,5.72546592059957e-35,-1.28933677133239,1.5133228575052699e-71
SLC2A4RG,-1.50375231460181,5.80454800338852e-35,-1.55567448906915,2.02521776626969e-68
FMNL1-DT,4.87843751512261,1.12574568516143e-34,4.590903674196,3.08362569242341e-173
PGAP6,6.18809436158438,1.19624482354958e-34,4.67439268261164,4.45383949592255e-58
TMEM189,-8.1063471469725,1.25252720746821e-34,-3.16831607716193,3.728410448064679e-43
LARS1,4.94940456399753,1.94555052469895e-34,4.00223158786644,3.09065456680335e-90
DYNLL1,1.25742830479902,2.01109251997019e-34,1.1400548885356,9.51082698777506e-101
CBX4,-1.39463224278182,2.2362702314852597e-34,-1.92010233622571,2.43128598947011e-85
ABCC1,1.59364938752522,2.6005280504684697e-34,0.975138488565442,2.3249906942292e-16
ENSG00000249806,11.4507485113989,3.00643862033044e-34,8.77232106025228,2.8416703906598304e-17
SKIC3,5.06381889433056,3.14967284244414e-34,4.42287812500686,1.5661584444468e-109
ZBTB25,-1.26583323935254,3.29701011844366e-34,-1.2922460330347,1.71552738009926e-99
AC073111.4,-8.35920954241471,4.2601615227378e-34,-3.3846941416811,2.33287571949601e-56
GPCPD1,1.31470241232248,5.30516295244593e-34,0.970680023661844,1.16289183776395e-44
TNFSF12,-1.91421245442268,1.08608317846907e-33,-0.927063896369372,1.353933507412e-4
GMFG,-1.14592567348431,1.21621747741914e-33,-1.08852154604121,2.49393664059885e-189
CD6,1.12359783720504,2.80101249641666e-33,1.11522289688188,2.3109455369415698e-181
ENSG00000291136,5.3952009801887,6.54723178192356e-33,5.17294476268445,4.0720919450160395e-163
ATOSA,4.35116738118605,8.42497910324689e-33,4.0779499039276,1.08885992817112e-175
PDE4B,1.70683261335252,8.88111496623602e-33,0.831128419432033,7.50930723246757e-15
SLC12A6,1.43419559805888,9.1038307395439e-33,1.12576752488043,1.79022551628825e-57
FAM160B2,-7.90781258151198,9.3163368534026e-33,-3.80807419943959,5.34948283055667e-44
HNRNPA1,0.995403463196638,1.39086523218307e-32,0.709231597587839,1.36084243202325e-293
ENSG00000291075,4.64001424665556,1.56444053732416e-32,4.44265482792331,1.27157104842832e-176
CCNG1,-0.8661014481804,1.98096115301868e-32,-0.760724195067473,5.99253847935313e-38
TSTA3,-8.41224061633102,2.18262619985735e-32,-2.73390361402803,4.84658784082966e-30
TIAM1,1.64415326185737,2.27320770053166e-32,0.704221874059372,1.2379854250120702e-9
ERC1,1.12239148483983,2.3094331926323998e-32,0.740138182637427,3.56598710703352e-27
PTDSS1,-0.948434437710877,2.45871859516046e-32,-0.951968933904164,3.15749392856629e-38
RAB24,-2.58384323743788,2.88103731559019e-32,-1.82689408527239,4.94883275804429e-72
CTSD,-1.61561610045054,3.54896293503333e-32,-1.40757922795594,4.42108002846249e-69
CLIC1,-1.39042580062337,7.005093515734811e-32,-0.83165650857751094,2.9201994922257895e-31
PAN3,0.95504957842162,7.773669162786199e-32,0.767788496562795,1.6512495183656798e-34
RNF187,-1.31093123779323,8.019150494792431e-32,-1.32499775501207,4.4787370690400897e-91
FAM214A,-8.62912958997158,8.33540666517186e-32,-3.74309966455127,9.07687855735685e-65
CD44,1.09774254686484,1.6739172069105098e-31,1.11268388139625,6.508829382260519e-279
RIGI,5.05766512716035,1.97868534998312e-31,4.68155804427026,3.77198006153449e-113
ABCG1,3.20665410313768,2.24443519846364e-31,3.4908769026608,1.5541746739448898e-244
ANXA2R,-1.53978569671684,2.51161395253669e-31,-1.0983458536004,1.23120985206094e-119
FAM189B,-7.86124322604656,2.5360851665150897e-31,-3.12834326499652,2.46339032821683e-35
POLR2L,0.778857878707784,2.54142197030621e-31,0.663841613812776,3.1026565750399794e-94
MFSD14C,-8.11860073088183,3.47848725363307e-31,-3.04508078423639,4.13956639602317e-40
IRF2BP2,1.66590264595241,4.541107112144909e-31,1.86449783715603,5.0611977098674795e-172
ANXA6,-1.19683261699725,5.30803345339978e-31,-1.28611446315179,1.96386058113396e-77
SAP30,-2.78999896741938,5.56358467292056e-31,-2.65120947462696,1.7169144011026199e-112
PGM1,-1.91863668064351,6.800316868463279e-31,-2.26612091552648,2.85923845590971e-99
GOLM2,5.10118178078394,7.00934190842461e-31,4.62004512073482,9.516051269360789e-109
SAMD1,-1.14526774753297,7.51182328720139e-31,-1.66133223208494,1.18853945944155e-47
BIN1,-1.11780139044773,7.521516406995619e-31,-1.23094537977287,1.1906428208971198e-109
CEMIP2,1.4447320185513,1.03755345211698e-30,1.20941445408367,5.4405230746807805e-52
ATF7IP,1.20022685829713,1.29564077082467e-30,1.01679215153902,4.90071093317416e-63
RNF216P1,4.58911189365314,1.5220199583463598e-30,4.66394868303884,1.1865699245795399e-197
SLC16A3,-2.33361703789655,1.87383190684844e-30,-2.37625112444442,4.2121512560928896e-76
SFXN1,-1.07719626599443,2.0642707458882797e-30,-1.41366886378714,2.2056180690175797e-131
CYBC1,-1.12887087040606,3.70183987382673e-30,-1.74987166122275,3.3254468069255494e-109
PRKCH,0.67339386195802,4.70451138889529e-30,0.841384185598183,2.9396492393515695e-89
SLCO3A1,2.60171674973498,4.94065553224587e-30,2.42108041157852,1.0169908953421399e-109
UBE2M,-1.24653965304737,8.80341933719868e-30,-1.0778813763225,2.16434056775544e-67
SETD1B,2.08101935379244,1.20804501172559e-29,2.05074219744357,1.7477096126022197e-107
SKIV2L,-8.05538886687066,1.29225495490399e-29,-3.26625851508684,3.13431743518967e-47
SMIM4,-8.20991578761311,1.38104620612698e-29,-3.04510571934624,9.38903061503981e-29
GCHFR,-1.9168610827017,1.4052268302143e-29,-1.5916381927458,7.814244508500179e-57
CBWD5,-8.49828430533776,1.57031442002366e-29,-3.35918467891089,9.496146333872741e-58
BLTP2,5.2122435865404,1.60031290095521e-29,4.66540873846619,8.51484457149485e-110
DUSP2,2.3610149585694,1.66918348473858e-29,2.17811914010098,1.7939111711917896e-89
MRPS34,-1.07334845630963,2.2807736402414098e-29,-1.14955729298909,1.09121952214497e-41
CDK17,1.18016746003328,2.32342347490016e-29,0.774293908603623,3.8525367763695098e-31
ZNF292,-0.760918871403366,2.44106193222704e-29,-1.0209968913246,3.9008747527849494e-165
FILIP1L,3.59263957323531,2.66837570130354e-29,2.76195558750556,3.2264008829358705e-61
HNRNPM,0.969525355568949,3.09770404726959e-29,0.711427006488735,6.58885204585364e-58
TCEA3,-2.02815697787616,3.39090676536022e-29,-2.08237962599221,1.36889957340155e-38
HDHD5,-1.90693221545586,3.64095560607303e-29,-2.01719070932796,5.5266973614495894e-148
ERBIN,1.20132399708763,3.65356210002222e-29,0.779187014097465,9.2396210332169e-26
ANKRD37,-2.12362033288697,3.90858029727971e-29,-2.70371233363275,1.4520934168889297e-168
SAMSN1,1.86485132927815,3.9213087782529e-29,1.55076645227179,2.1027538264205097e-75
DHRS3,-1.00806656628079,4.10812077115301e-29,-0.831001808929326,7.17648389594938e-60
ZHX2,1.8098885308659,4.58769500602064e-29,1.39873757388321,7.297519082339e-49
HARS1,4.85561482210613,5.00666371748994e-29,4.28512208113096,3.4357182289404295e-117
TARS3,4.94652354077318,5.04616181613462e-29,4.17891326781988,3.3279031911325496e-112
ZNG1B,4.93828883488634,6.3547943502664e-29,4.62157952136296,5.034034878239449e-148
RSAD2,2.41810865605012,6.47014183829844e-29,2.14608956670632,3.44274865717078e-47
LPP,2.13427712096418,6.53417616420742e-29,1.06191394668364,8.22408531817325e-12
CTDNEP1,-0.628989681214262,7.59684430980404e-29,-0.583583406143392,1.91623041829398e-29
SKIC8,5.08812231143748,8.02548909562623e-29,4.9354059204707,8.40122012969519e-133
GIMAP1,-0.681289424696661,1.01857060825665e-28,-0.856418217837435,8.820540021470589e-112
H2AC6,4.67059531328084,1.09218191301224e-28,4.39274653698412,6.853869474684679e-131
EPC2,1.11943493491705,1.6165660379354298e-28,0.605194977347222,1.60740043106514e-10
FBXO11,1.39620045773929,2.49990464241173e-28,1.38775969419342,8.40890966594469e-80
TFAP4,-2.32156084149883,2.6980761528233e-28,-1.97964256632475,2.816095455664e-66
NARS1,4.70630874293871,3.04142872148582e-28,4.56440727689217,1.5892041077497096e-168
SLC25A5,-0.737855055044672,4.27081945985521e-28,-0.629891428278409,8.69623393182399e-51
ATP6V0E2,-1.15409216287107,4.78517060444542e-28,-1.36515295911488,1.1172932820078499e-48
FAM216A,-2.68590398223771,5.1692015919658095e-28,-2.83897765696047,2.47652022400227e-101
LNCRNA-IUR,5.75461566469941,5.28571546526789e-28,4.98244216878616,4.89325360825967e-91
LINC01184,-8.29047419505086,5.39545290091919e-28,-3.23727577543078,1.58148361929206e-38
SBDSP1,5.16795803500333,5.67190481984387e-28,4.9121543530495,1.45190884045165e-113
MAN1C1,1.5899144889294,6.11495595821365e-28,1.22456636864812,3.40156070663073e-33
MX1,1.40521179496986,9.75112890933613e-28,1.20707675715488,4.36562600934494e-49
FAM102B,-7.28451905866096,1.20811427331421e-27,-3.59677273762849,6.25162018649683e-26
ZC3H12B,3.53053141312245,1.21322417227834e-27,3.08097689275208,2.43568951236188e-81
PSIP1,-0.828794498852509,1.95201207869428e-27,-0.920147407747719,9.15044704633273e-93
IMPDH2,-1.01209955597554,2.86938812477715e-27,-0.877408615568188,8.40312277324878e-38
ZNF524,-1.52960805015826,3.37198550471542e-27,-1.2110990672326,1.4217551041064199e-49
BLTP1,4.77996688464399,3.9244251293457696e-27,4.5155692495198,7.92346843903692e-119
TXNL1,-0.971509236190386,5.4537011915141e-27,-1.10998923867191,5.044133940507869e-106
AARS1,4.81455610256137,5.62886447021531e-27,3.90055556124016,3.4868764149309294e-55
DHX9,1.07827474807577,6.2565251163614e-27,0.894083602976673,2.2435313625122003e-59
TRAF5,-2.43396269436164,6.41363176259053e-27,-2.20539725540192,5.977860395942779e-106
AL136454.1,-6.65103599214738,7.25487874243418e-27,-3.10756520541871,5.46102725807659e-13
ENSG00000291107,5.12346824318678,7.36611899656683e-27,5.28212600120017,7.72469716090601e-172
STX11,3.97974624496017,8.54351222347997e-27,3.2138989474662,2.9697760500111703e-58
LINC03009,4.82812006658532,9.28607734093296e-27,4.4374330297266,1.0181392519731497e-107
GZMM,-1.0961120440139,9.85485078098145e-27,-1.07549539350666,2.08173523541439e-127
NARF,-1.06797208381569,1.28312977941839e-26,-1.42456093299002,2.58075612248863e-128
PFKL,-1.59558758821683,1.2887332703039499e-26,-1.67081491922456,8.580998904937878e-87
HK2,-3.11180732928584,1.36057214484939e-26,-3.85457207085412,4.633112836181589e-133
KIAA0355,-8.18405301339151,1.66846412489311e-26,-3.66394087143821,1.78930032702918e-60
H1-3,5.04607259548331,1.67879048905534e-26,4.15134960023457,1.20129184388293e-70
FURIN,3.35971074972034,1.70987297068849e-26,1.27358504740796,8.93508329246132e-13
TMEM161B-AS1,-8.12085489610905,1.72755178613771e-26,-3.10936663802482,8.79632563512005e-35
TAB2,1.08575222512533,2.2247553288982398e-26,0.640017654175068,1.07765663030756e-23
ENSG00000278996,5.50016320253688,2.5030274149756898e-26,8.35925337681915,0
GNPDA1,-0.850338661553808,2.65342494858032e-26,-1.43517996263959,5.5947581705438595e-45
STAG3L5P,5.01505411224745,2.74077295387527e-26,4.13866227909925,2.2537105054775902e-74
CYB561D2.1,-7.93066580815836,3.06681919663268e-26,-3.74817321379384,7.67908579070978e-54
LINC00909,-7.85180607766594,3.30295625287183e-26,-3.1380872235799,5.054470286785229e-35
ANKRD10,-1.29640369766024,4.1016407445082397e-26,-1.18928623511205,2.7826918931241303e-61
SMIM27,-1.43147284204108,4.49747747039542e-26,-1.15573212383153,2.30171810307829e-47
DNAJA1,0.875505838492537,6.17041381055387e-26,0.885467697167599,2.20007371471705e-68
SDK1,3.4990346636548,6.59033316769045e-26,1.95079147491487,4.99903567458357e-10
ENSG00000284707,4.9254427514207,7.77813314893609e-26,4.50597040112845,8.44171117022603e-120
PMS2,-1.33511238820559,7.94435923383581e-26,-1.68077823724388,1.43563651113197e-16
AP3M2,1.85785760749011,9.02147901851323e-26,1.60374177486161,4.2753645217495e-86
GNG2,1.25794160540512,9.575806001506619e-26,1.69712110007087,6.27934066435777e-213
BX890604.2,-7.99563672726075,1.0004915780529899e-25,-4.15715495685589,1.00850025882914e-34
MAP2K2,-0.830737009838782,1.1699649497188098e-25,-1.01760628777478,7.05586409705048e-73
CROCCP2,4.88825728463054,1.3768168211564098e-25,4.74201531873928,5.958825370699839e-146
GZMA,-2.51853370690334,1.5193601115959498e-25,-3.50609157604328,3.1339172067943096e-181
N4BP2L1,-1.346567011979,1.5707987801266699e-25,-1.55594843059392,1.9393864485997598e-103
DDX58,-8.50288884263114,2.03124246131469e-25,-3.35326943788191,2.98111258490087e-70
PPP1R13L,-3.47043471784367,2.0362028325476e-25,-3.25498988785209,1.49038360689785e-57
LDLRAP1,-1.10713775362063,2.0392265176358698e-25,-0.923143985927186,7.879759529468449e-60
RFX7,1.21348186541734,2.21265683807419e-25,0.820340328046955,2.24328974171429e-13
PKN1,-1.11932087555962,2.31641414875942e-25,-1.31881903404883,5.9118241627292905e-93
LMNA,3.72030302552393,2.8197620482898096e-25,3.74710302211288,1.88214378329089e-198
TRAF3IP3,-1.07192903259499,3.1674813742586196e-25,-0.85001518642926,1.8568328808528298e-97
TBC1D10C,-0.643138379517185,3.4376917312483196e-25,-0.856559747472963,1.95884840824406e-74
TANC2,1.85415866846751,3.5850422321009796e-25,1.36713074289038,7.40203410549681e-28
AC015982.2,-7.42476108020885,3.6556318216496696e-25,-3.93889193386677,2.3599120328946e-35
MARCHF9,4.868239779854,4.6676471083449695e-25,4.6589307847529,6.583806008796329e-165
RRAGD,-1.57985032779045,5.38606679165221e-25,-2.13643140781465,1.88021641788582e-55
ZNF160,-1.2797241162146,5.492503426122689e-25,-1.39146982309509,4.9618805825967405e-74
TNRC6C,1.22047558663773,5.83399856442627e-25,1.07504498731102,1.70321150662568e-36
MAP11,-7.92656856443067,5.96429426038684e-25,-2.97483047482199,7.56578141814923e-27
RBMS1,0.994262725765314,7.401499563136959e-25,0.660706415087859,7.084837106097599e-34
DNAJC4,-1.55968677236347,8.74915997277816e-25,-1.22636452156966,6.32979003568648e-66
TMEM63A,-1.13814161302037,1.00428499816443e-24,-1.54534401495834,3.8066815344036895e-122
ZNF767P,5.5685796597702,1.0713700157963e-24,5.33063436491885,1.7308615008482498e-109
CFLAR,1.09221855916238,1.16069123127291e-24,0.621754092782152,9.785368722440579e-26
C17orf49,0.951638825856727,1.2839541732797999e-24,0.795737424288212,1.2887129584314098e-22
CARS1,4.88847400660138,1.3571806099283901e-24,4.38594777768526,1.2899535125896997e-95
SLC50A1,-1.42785990362286,1.59938771311724e-24,-1.76025578785053,1.44196488222456e-73
ENSG00000290927,5.37856493108939,2.72387682731927e-24,3.61834568464024,7.36813643548683e-33
AC079922.2,-7.47070443861507,3.34367034488875e-24,-3.64532310939931,2.40809060483912e-24
H2AFX,-7.55267308299018,3.39319620603249e-24,-2.33558620170344,5.58478912475057e-13
MYG1,4.95415751288946,3.61817299174587e-24,5.01812710116066,4.8451773595068e-143
ANXA1,2.0656075191881,3.83112336945052e-24,2.81257234518212,0
AL139246.5,-8.23096200056616,3.86223009405236e-24,-4.05106145185719,5.58384334335137e-64
