"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP020-V1","CP022-entry","CP042-entry"
"Hamster-IgG",4.37356937984481,0.00823000844722683,0.000821382778459227,0.000388134113796948,0.00731527546705323,0.000853796894614114,0,0.00219667645431983,0.00400842501658124,0.000737935652975125
"IL2RB",0.0095296200937039,0.0740657360124597,7.96006208518141,0.0213397233695483,0.0679225294978984,0.0407117014251953,0.00728472811872123,0.0433184726128532,0.0313924525361604,0.0114486460487794
"TNFRSF13B",0,0,0,0.00393772516115677,6.18972117935894e-05,0.00333276989809011,0,0,0,0
"FCER1A",0,0,0,0,0.00254420414616823,0.000930521609886207,0.00462894642088752,0,0.00315535975106819,0.00233097873127022
"ITGA2B",0,0.0169577412859444,0,0,0.00969065243823963,0.0121100140376191,0.0163618954391829,0.00416942290609737,0.00983882104294574,0.00981896234885473
"TNFRSF9",0,0.00380002306130297,0,0,0,0,0,0,0,0
"CD163",0.000541552290513521,0,0.00217592079839961,0.000554998890107804,0.000818611958244651,0,0.000152890897405142,0.00109408134032501,0.00833765664973891,0.011942952477347
"CD83",0,0,0,0,0,0,0,0,0,0.00139717931633316
"IL4R",0.0241442601130057,0.00482412593727906,0.00198637796795189,0,0.000180657032825834,0.00397685142657436,0,0,0.00322710713900434,0
"ANPEP",0,0.00966534055085386,16.1988195929575,0,0.00213915761209661,0.0248633504667963,0.00655440010447675,0.00904531205793863,0.0042443083697913,0.0250495457074666
"CD2",1.03937457881822,0.186969517455081,37.466918553807,0.612230191149204,0.20935431205199,1.4677977818737,0.486820295636301,1.15577665308847,0.173498771843236,0.0904651561686658
"CD226",0,0,0.0482643368168107,0,0,0,0,0,0,0
"ITGB1",2.53375697855837,0.0587623287445903,13.377033502092,0.393182882375879,0.117693232987815,0.071735944140376,0.166976868524367,0.0645654536847222,0.215900446138734,0.000332359397120314
"CLEC4C",0.0487624563409364,0.0154679923989303,0.00811262314094502,0.0264196546827821,0.0218125978020458,0.0135070329261946,0.027271085413753,0.000161065391261949,0.0254473512308672,0.010482293240704
"ITGA2",0,0,0,0,0,0,0.0024884918743375,0,0.000611907794438826,0
"CD81",0.0113299886644131,0.123300020958497,0.894302311802086,0,0.0100990496841653,0,0,0.00871012130525427,0.00813920293888551,0.00625066180810627
"IGHD",0.0852801859774224,0.265814450646569,0.213898812396775,0,0.911455324125326,0.0157090901375104,0.0304619846877812,0.00368235453959854,0.01152903395313,0.0390881585232118
"ITGB2",101.395153474521,164.530637193959,1462.24486002565,380.098705611057,401.29886307031,31.3368788727675,46.696823818784,136.850184635923,30.1768009020267,53.7760266723181
"CD28",5.62275582924897e-05,0.00983299492189921,0.215925921024664,0,0,0,0,0,0.00442028468067482,0.000275423449756423
"CD38",8.04126515485005,1.27136538057187,60.1438238550807,3.13786289646783,76.7850423483384,4.62713627202937,1.22708043446208,4.88903057765389,7.46329232825342,2.93750266099647
"IL7R",0.000662456073787517,0.00277712066124297,0.0118384556486341,0,0.000616434530462415,0.012419939118001,0.00373600701775663,0,0.00114154798933861,0
"CD45",8.94751298890487,4.63353972704826,49.8500257589815,0.586509349672677,5.30184805341391,0.483079806216612,0.363251286429609,0.719179036473725,0.825386488658703,0.505762921547522
"CD22",0.0175222481131459,0.101346890099617,0.0373357588601854,0.0694239460887535,0.156801296036552,0.052122563410215,0.130740023943481,0.111373158863976,0.030435317025662,0
"TFRC",0.00773595605281112,0.00637857468721462,0.100926355197489,0,0.00306716639120217,0,0,0.00688635462555434,0,0
"DPP4",0.0673815572416972,0.00537268263712984,0.0230508971340746,0,0,0,0.00434910859625383,0,0.00211013191434384,0
"CD36",0.02690276277417,0.0585687477577734,0,0,0.014088777202742,0,0.00346423494561933,0.00187223894939959,0,0
"KIR2DL1",0.227026678698679,0.481644193920121,5.5518598236661,0.568286249786477,187.038615844927,1.21526427102635,0.705235110686782,0.326770854857355,0.182900606760108,0.04158115761184
"ITGA1",0.0430901210631253,0.0139554499624232,4223019.39618306,0.226518641625182,0.208885548613553,0.18937489669563,0.963680631654356,0.0247939690241126,1.36014322180242,0.20853808442458
"ITGA4",0.147454210895215,0.588084670111988,79.5599504127983,0.0357959125215837,0.918152042431808,0.0559406046555187,0.0380744004319573,6.68051561611378,0.0263215639139041,0.0694778046077561
"NT5E",0.0123739059626243,0.0111456877030133,0.0308275567657604,0,0.000573962818709415,0,0.00896226572736389,0.00270273307430286,0.00942134113341663,0
"TCR-vA7.2",0.00642468940444525,0.0248262698362266,0.131811065238903,0.0128988289176365,0.00255677631514329,0.143450674596603,0.0244897628179271,0.00362363755692282,0.0121148164847375,0.00247705814938987
"TCR-vD2",0.00772626892609924,0.0285922752192149,0.00200318371998583,0.0181661138989865,0.0109326371427504,0.0152736482952942,0.0211594175652218,0.0235525866932601,0.0181337837128525,0
"OLR1",0.0114139651163566,0.0156867008230147,7192.60346316116,0,0,0.00452681042896349,0,0.00386575200589329,0.0135314215380248,0.00325424920206726
"KIR2DL3",5.01636275776862,0.320497131408372,100.969422389103,0.40020248910897,17.7113289642315,0.124317783734424,0.138533034764143,0.0498964984089825,1.3442963510365,0.0721196067897292
"KIR3DL1",156.590991293998,5.60735627837439,1823461587.26705,22.8581058103206,33915.0416440827,72.5473638646568,3.78290883715217,5.6708202077461,171.802719482366,0.0758781213936395
"SLAMF7",0,0.0206467437292098,0.131535848970635,0,0,0,0,0,0,0
"CD99",277.5071979893,29.8022207272052,1626.1217369597,132.334209821794,17.6882443220285,10.7402177950993,13.0797109292611,96.3996748290667,106.016542763751,8.74824519704437
