cluster,direction,gene,avg_log2FC,padj
0_CD4_T_cell_HighvsLowVL_ALL,Up,ATXN2L,0.64056689085564,1.34524090590115e-32
0_CD4_T_cell_HighvsLowVL_ALL,Up,RGS19,0.891834011527589,1.44108285833068e-32
0_CD4_T_cell_HighvsLowVL_ALL,Up,GCSAM,0.978040728818937,1.71618755558191e-32
0_CD4_T_cell_HighvsLowVL_ALL,Up,FERMT3,0.756998100776232,1.78665974243266e-32
0_CD4_T_cell_HighvsLowVL_ALL,Up,CISD2,0.687917605192698,3.30617941098341e-32
0_CD4_T_cell_HighvsLowVL_ALL,Up,FAM126B,0.717894275661994,3.35074263066023e-32
0_CD4_T_cell_HighvsLowVL_ALL,Up,TCEA3,1.45556902035323,5.306016957566699e-32
0_CD4_T_cell_HighvsLowVL_ALL,Up,BEND5,1.00682469322272,1.3594577578201998e-31
0_CD4_T_cell_HighvsLowVL_ALL,Up,TRIM73,0.659743700746883,1.62871830956621e-31
0_CD4_T_cell_HighvsLowVL_ALL,Up,DARS-AS1,0.965425410843016,1.72329933349847e-31
0_CD4_T_cell_HighvsLowVL_ALL,Up,DZIP3,0.640684636112527,2.16767361152379e-31
0_CD4_T_cell_HighvsLowVL_ALL,Up,U2AF1L4,0.612446673204474,3.6649295817932197e-31
0_CD4_T_cell_HighvsLowVL_ALL,Up,KRBOX4,0.74395099935611,5.4895391812272e-31
0_CD4_T_cell_HighvsLowVL_ALL,Up,C7orf26,0.750209826297419,5.60904889422526e-31
0_CD4_T_cell_HighvsLowVL_ALL,Up,UBE2J1,0.717404011244512,7.35514457717572e-31
0_CD4_T_cell_HighvsLowVL_ALL,Up,INTS13,0.613128058326478,2.3157968731303097e-30
0_CD4_T_cell_HighvsLowVL_ALL,Up,SPRY1,1.18047040228322,3.48606779170912e-30
0_CD4_T_cell_HighvsLowVL_ALL,Up,JUND,0.68985448310906206,3.86792453527956e-30
0_CD4_T_cell_HighvsLowVL_ALL,Up,PLAG1,0.644934623437622,7.919753738270939e-30
0_CD4_T_cell_HighvsLowVL_ALL,Up,BET1L,0.79545318718187,8.34764124522769e-30
0_CD4_T_cell_HighvsLowVL_ALL,Up,VPS26B,0.656429576966385,1.47552613552058e-29
0_CD4_T_cell_HighvsLowVL_ALL,Up,PPFIA4,0.938790364103931,3.5503823640103e-29
0_CD4_T_cell_HighvsLowVL_ALL,Up,SKIV2L,0.754750433370639,3.80368417462753e-29
0_CD4_T_cell_HighvsLowVL_ALL,Up,HSD17B8,0.771395445480769,4.12931000178917e-29
0_CD4_T_cell_HighvsLowVL_ALL,Up,COMMD7,0.693393921050417,5.74881949449895e-29
0_CD4_T_cell_HighvsLowVL_ALL,Up,JAML,0.731814080192147,9.63629049988732e-29
0_CD4_T_cell_HighvsLowVL_ALL,Up,NSMF,1.10544080752459,1.0722978482370699e-28
0_CD4_T_cell_HighvsLowVL_ALL,Up,ITGAE,0.678465759059869,1.99568875693798e-28
0_CD4_T_cell_HighvsLowVL_ALL,Up,MAZ,0.857610323911236,3.5832537529017196e-28
0_CD4_T_cell_HighvsLowVL_ALL,Up,EPS8L2,1.10011610983968,5.46393077837681e-28
0_CD4_T_cell_HighvsLowVL_ALL,Up,ACTR1B,0.656190212421976,5.93472292190945e-28
0_CD4_T_cell_HighvsLowVL_ALL,Up,MBOAT7,0.886954142859993,1.27596322198935e-27
0_CD4_T_cell_HighvsLowVL_ALL,Up,CTBS,0.701531505812792,2.9229199039048298e-27
0_CD4_T_cell_HighvsLowVL_ALL,Up,PDXP,0.671893697738655,3.13598098989048e-27
0_CD4_T_cell_HighvsLowVL_ALL,Up,BX890604.2,0.786030378864181,4.62923087244797e-27
0_CD4_T_cell_HighvsLowVL_ALL,Up,MAPK3,0.865478358907158,8.27417781926163e-27
0_CD4_T_cell_HighvsLowVL_ALL,Up,CEP57,0.588150889917682,8.75550062219404e-27
0_CD4_T_cell_HighvsLowVL_ALL,Up,SYTL1,0.670868572616704,9.01763725336045e-27
0_CD4_T_cell_HighvsLowVL_ALL,Up,DBNL,0.691170858635359,1.0169193774316599e-26
0_CD4_T_cell_HighvsLowVL_ALL,Up,KRT73-AS1,0.826116851140121,1.02798616928548e-26
0_CD4_T_cell_HighvsLowVL_ALL,Up,UFSP2,0.782629316760507,1.25383173690846e-26
0_CD4_T_cell_HighvsLowVL_ALL,Up,MBD2,1.02456091880817,4.96463075083144e-26
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC008014.1,0.681403690386441,7.80408031957848e-26
0_CD4_T_cell_HighvsLowVL_ALL,Up,OVCA2,0.802216623779314,8.24572585255299e-26
0_CD4_T_cell_HighvsLowVL_ALL,Up,DENND1C,0.614812298220171,1.18385208473132e-25
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC116407.2,0.732543284461172,1.2808096485493198e-25
0_CD4_T_cell_HighvsLowVL_ALL,Up,FAM160B2,0.777833949055323,1.4080743331610798e-25
0_CD4_T_cell_HighvsLowVL_ALL,Up,UBA6-AS1,0.612576497977364,1.9882651722220499e-25
0_CD4_T_cell_HighvsLowVL_ALL,Up,SH3D21,1.46697851864211,2.3720857736067896e-25
0_CD4_T_cell_HighvsLowVL_ALL,Up,TMEM189,0.922219457264135,3.1110182115040296e-25
0_CD4_T_cell_HighvsLowVL_ALL,Up,C16orf58,0.907704256299436,5.24274343309354e-25
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC008403.3,0.93134416385689,6.623892460667289e-25
0_CD4_T_cell_HighvsLowVL_ALL,Up,LPCAT4,1.00559024731729,8.27840003225151e-25
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC009041.2,0.738926514961241,1.2219390945396401e-24
0_CD4_T_cell_HighvsLowVL_ALL,Up,ZNF467,1.60695974288448,1.3965402813679701e-24
0_CD4_T_cell_HighvsLowVL_ALL,Up,ADAM23,0.677138108076178,3.04061167564179e-24
0_CD4_T_cell_HighvsLowVL_ALL,Up,MRPL55,0.711313106330597,3.5562353148147e-24
0_CD4_T_cell_HighvsLowVL_ALL,Up,GMPS,0.678739720344836,4.31936254777545e-24
0_CD4_T_cell_HighvsLowVL_ALL,Up,GID8,0.590563535092638,6.21233580734904e-24
0_CD4_T_cell_HighvsLowVL_ALL,Up,VSIR,1.06756492900204,8.17474871799869e-24
0_CD4_T_cell_HighvsLowVL_ALL,Up,CSNK2A2,1.39206312778158,9.476761763661941e-24
0_CD4_T_cell_HighvsLowVL_ALL,Up,GPR108,0.71820580693698,1.21575273400572e-23
0_CD4_T_cell_HighvsLowVL_ALL,Up,PSTPIP1,0.949603164481546,1.2359707998094099e-23
0_CD4_T_cell_HighvsLowVL_ALL,Up,RFNG,0.83936147018214,1.34894120672494e-23
0_CD4_T_cell_HighvsLowVL_ALL,Up,HERPUD1,0.982381269088938,1.35195489619422e-23
0_CD4_T_cell_HighvsLowVL_ALL,Up,ORAI3,1.08805784048722,1.45619491922375e-23
0_CD4_T_cell_HighvsLowVL_ALL,Up,CDCA7,0.686776786106909,2.8620182609209497e-23
0_CD4_T_cell_HighvsLowVL_ALL,Up,LZTS2,0.917615484661256,3.03555528035613e-23
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC139887.2,0.757684957128015,3.7833215539704495e-23
0_CD4_T_cell_HighvsLowVL_ALL,Up,CISD3,0.620192266508469,4.47562249530462e-23
0_CD4_T_cell_HighvsLowVL_ALL,Up,TCTEX1D2,0.733552106126558,4.49790328104768e-23
0_CD4_T_cell_HighvsLowVL_ALL,Up,KIAA0100,0.581328646042118,5.407128892418609e-23
0_CD4_T_cell_HighvsLowVL_ALL,Up,DHRS13,0.96879193149331,5.50527825337289e-23
0_CD4_T_cell_HighvsLowVL_ALL,Up,SLC4A7,0.660844749874833,1.51187888887393e-22
0_CD4_T_cell_HighvsLowVL_ALL,Up,NR2F6,1.01330610676292,1.81036610354485e-22
0_CD4_T_cell_HighvsLowVL_ALL,Up,TMC6,0.661108577558505,1.9057967235689398e-22
0_CD4_T_cell_HighvsLowVL_ALL,Up,EFNA3,0.902234777929136,3.0183558801408897e-22
0_CD4_T_cell_HighvsLowVL_ALL,Up,WBP1,0.733890245657732,3.5439683728509e-22
0_CD4_T_cell_HighvsLowVL_ALL,Up,CYTH4,0.69963832368929,3.59510402993093e-22
0_CD4_T_cell_HighvsLowVL_ALL,Up,KISS1R,1.17984376905015,4.1458665684832597e-22
0_CD4_T_cell_HighvsLowVL_ALL,Up,CRTC2,0.620156807899631,5.50331778156929e-22
0_CD4_T_cell_HighvsLowVL_ALL,Up,TMEM9,0.854067801532455,5.71332001490098e-22
0_CD4_T_cell_HighvsLowVL_ALL,Up,FAM160B1,0.876782825779692,7.08145984704658e-22
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC005944.1,0.981639558872427,7.60972819493577e-22
0_CD4_T_cell_HighvsLowVL_ALL,Up,BCKDK,0.842050264297731,8.97261084161559e-22
0_CD4_T_cell_HighvsLowVL_ALL,Up,GRK6,0.601467136170893,1.2494951776792501e-21
0_CD4_T_cell_HighvsLowVL_ALL,Up,TFEB,1.10886707518677,1.38346625682294e-21
0_CD4_T_cell_HighvsLowVL_ALL,Up,NCOA7,0.667070276844748,2.3212926725134502e-21
0_CD4_T_cell_HighvsLowVL_ALL,Up,NFKBIL1,0.851698477913498,2.42923924169332e-21
0_CD4_T_cell_HighvsLowVL_ALL,Up,AL139246.3,0.714434561848487,2.55598259310899e-21
0_CD4_T_cell_HighvsLowVL_ALL,Up,VAMP4,0.761411898366315,2.67873487025147e-21
0_CD4_T_cell_HighvsLowVL_ALL,Up,MAP4K2,0.644372278508253,2.72535435109998e-21
0_CD4_T_cell_HighvsLowVL_ALL,Up,ALOX5AP,0.767814086584045,5.0773769813588505e-21
0_CD4_T_cell_HighvsLowVL_ALL,Up,RELA,0.58428323486747,5.8281559736569804e-21
0_CD4_T_cell_HighvsLowVL_ALL,Up,LMO4,0.796895481203658,5.97260427067618e-21
0_CD4_T_cell_HighvsLowVL_ALL,Up,CXorf40B,0.792916525276051,9.378822647474971e-21
0_CD4_T_cell_HighvsLowVL_ALL,Up,CEP63,0.624188567246056,1.1217139483579799e-20
0_CD4_T_cell_HighvsLowVL_ALL,Up,LINC00476,0.680094903826166,3.32789767088088e-20
0_CD4_T_cell_HighvsLowVL_ALL,Up,LAIR1,1.1383753723724,4.67108892452684e-20
0_CD4_T_cell_HighvsLowVL_ALL,Up,CITED4,1.11777376038524,5.26026334532414e-20
0_CD4_T_cell_HighvsLowVL_ALL,Up,ITGB2-AS1,0.711349064925462,5.63825676802685e-20
0_CD4_T_cell_HighvsLowVL_ALL,Up,FAM122B,0.682858423453804,5.78997710651829e-20
0_CD4_T_cell_HighvsLowVL_ALL,Up,MGST2,1.34913651951944,1.1048318484934698e-19
0_CD4_T_cell_HighvsLowVL_ALL,Up,PDIA6,0.710166532476112,1.29080785476752e-19
0_CD4_T_cell_HighvsLowVL_ALL,Up,HIST1H2AG,1.24450991128627,1.3197646078166898e-19
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC079922.2,1.20764189792383,1.58625070063224e-19
0_CD4_T_cell_HighvsLowVL_ALL,Up,H1FX-AS1,1.79437451015278,1.64936937482831e-19
0_CD4_T_cell_HighvsLowVL_ALL,Up,TEX264,0.695738898599268,2.0498294537492897e-19
0_CD4_T_cell_HighvsLowVL_ALL,Up,THAP8,0.93146397075233,2.21826994212242e-19
0_CD4_T_cell_HighvsLowVL_ALL,Up,AL451165.2,0.766192255646893,2.8431734789366197e-19
0_CD4_T_cell_HighvsLowVL_ALL,Up,PRXL2B,0.584993754298774,7.27107122345682e-19
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC012615.1,0.724033301262695,1.0419744428424399e-18
0_CD4_T_cell_HighvsLowVL_ALL,Up,MTRNR2L8,4.98848060590437,1.5308298689113e-18
0_CD4_T_cell_HighvsLowVL_ALL,Up,STAP1,0.919879937411168,2.12882082877507e-18
0_CD4_T_cell_HighvsLowVL_ALL,Up,PHF10,0.720905381761267,2.23749803217199e-18
0_CD4_T_cell_HighvsLowVL_ALL,Up,SNAPC1,0.835084166518682,2.3499405697737e-18
0_CD4_T_cell_HighvsLowVL_ALL,Up,CCDC84,0.628755188182344,2.9710773270438298e-18
0_CD4_T_cell_HighvsLowVL_ALL,Up,SLC18A2,2.45684730969842,3.96231491637499e-18
0_CD4_T_cell_HighvsLowVL_ALL,Up,USP7,0.702042876876269,4.30325022176941e-18
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC017083.2,1.2048372899054,4.64253163381648e-18
0_CD4_T_cell_HighvsLowVL_ALL,Up,FAM189B,0.722718572752061,4.7722436251895196e-18
0_CD4_T_cell_HighvsLowVL_ALL,Up,INSIG2,0.585865746308281,5.855406392629609e-18
0_CD4_T_cell_HighvsLowVL_ALL,Up,ICK,0.935247327581641,8.31546651667248e-18
0_CD4_T_cell_HighvsLowVL_ALL,Up,ZNF358,1.1851615359234,8.341182324073809e-18
0_CD4_T_cell_HighvsLowVL_ALL,Up,PDLIM2,0.777894602601982,1.1218248882149501e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,ASIC1,1.8800300819338,1.35061637221746e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,FAM160A2,0.80196327478801,1.58827337825761e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,ZNF429,0.651595083977958,2.5884087938763802e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,CIART,0.702139041936833,2.9947413679798e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,PRPSAP2,0.604584121148858,3.8909686151980003e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC139530.1,1.03796941290113,4.93063861030926e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,SLC25A42,0.837621599541075,5.03780429092392e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,TRIB3,0.853083083467417,5.2489024219356604e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC127502.2,1.00553495380877,5.69782321412181e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,C16orf72,0.631800195609777,6.62408468478449e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,RRAS,0.86715193534828,7.914360870685e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,HIST2H2AC,0.642585313692349,8.61899389765965e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,FAM3A,0.629518308333878,9.12133420134079e-17
0_CD4_T_cell_HighvsLowVL_ALL,Up,TCEAL1,0.821071795732205,1.38374524519405e-16
0_CD4_T_cell_HighvsLowVL_ALL,Up,PBX2,0.585883006732421,3.65082469315142e-16
0_CD4_T_cell_HighvsLowVL_ALL,Up,FBXL16,0.662592854397614,3.7142724847314005e-16
0_CD4_T_cell_HighvsLowVL_ALL,Up,DGKE,1.00269048815977,3.79333771205066e-16
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC044849.1,2.37975517457273,4.0263681351803397e-16
0_CD4_T_cell_HighvsLowVL_ALL,Up,PPP2R5B,0.932129087921245,4.43154706067532e-16
0_CD4_T_cell_HighvsLowVL_ALL,Up,ZMYM3,0.7979007361895,4.84519049127407e-16
0_CD4_T_cell_HighvsLowVL_ALL,Up,RASA4,0.652707444876561,9.61517106392977e-16
0_CD4_T_cell_HighvsLowVL_ALL,Up,FAM13A,0.709613497804079,9.69263129319183e-16
0_CD4_T_cell_HighvsLowVL_ALL,Up,AMPD2,0.743686153141173,9.89693713818027e-16
0_CD4_T_cell_HighvsLowVL_ALL,Up,PIGS,0.659614295551088,1.1717841450866e-15
0_CD4_T_cell_HighvsLowVL_ALL,Up,MAP2K6,0.585865792145889,1.2651760365020301e-15
0_CD4_T_cell_HighvsLowVL_ALL,Up,IMPAD1,0.828488554525754,3.73347906392153e-15
0_CD4_T_cell_HighvsLowVL_ALL,Up,FAM102B,0.745614943946472,4.15264821332472e-15
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC145124.1,1.67574954620777,5.219084625592171e-15
0_CD4_T_cell_HighvsLowVL_ALL,Up,HYKK,0.966237940895144,5.6568303640327106e-15
0_CD4_T_cell_HighvsLowVL_ALL,Up,Z99127.4,1.57204194858768,7.255214104771121e-15
0_CD4_T_cell_HighvsLowVL_ALL,Up,SLC25A36,0.686858898769691,7.964898996131991e-15
0_CD4_T_cell_HighvsLowVL_ALL,Up,AL354707.1,0.753649955670865,8.967934965357851e-15
0_CD4_T_cell_HighvsLowVL_ALL,Up,PCAT6,2.36974231941486,1.0027866803504401e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,CARM1,1.33615325731376,1.0371468338278e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,AL109914.1,0.682231476423659,1.58662600984081e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,LINC01137,0.848286234072491,1.7123696491496402e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC099343.3,0.709491267271905,2.14392181789045e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,TMEM107,0.783299372040989,2.18390281009821e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,KCNQ1,0.748288973567903,3.06925990522446e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,ZADH2,0.750718360047995,3.4094169602747404e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,NIPSNAP1,0.642284774656796,4.07319743520284e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,TMF1,0.71814147661418,4.13906980471463e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,BTBD2,1.17348415222519,4.9112630232042903e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,CD300A,0.71476041079329,7.37358204189621e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,ARL14EP,0.6069906282172,8.104812017217e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,C16orf91,0.634640912906499,8.91009263982261e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC008763.1,1.94482329749235,8.957888295796091e-14
0_CD4_T_cell_HighvsLowVL_ALL,Up,NFKBIZ,0.667039175598433,1.2195642910655499e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,C11orf74,1.71838422002618,1.2778025186025998e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC073332.1,0.7624657074841,1.30174377738528e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,CHAC1,7.56297214263076,1.32318020430382e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,INAFM2,0.892957105940018,1.66272032917235e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,PRIM1,0.659882461137558,1.67039948944116e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,LINC02361,0.723369350416729,1.81953748222169e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,AL499604.1,2.02816517841085,2.4423215842586997e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,GIT1,0.895810564322042,2.81186769075489e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,HIST4H4,0.740176958099152,3.08904832258263e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,LINC02762,1.81353451014902,4.30289896419072e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,AP000547.3,0.819721296963345,5.17778375708297e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,TPP1,0.619332232753355,5.93663666410481e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,PTTG1,1.0067255476672201,7.08329305680129e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC027644.3,1.12524643424015,8.642551425369079e-13
0_CD4_T_cell_HighvsLowVL_ALL,Up,ZNF692,0.616901572039951,1.01857286331955e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,MTFR1L,0.59757331782352,1.03383939966753e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,BX293535.1,0.927576746745245,1.10145562777224e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,MPP1,0.763336879201457,1.81031408713077e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,AL121787.1,1.05799085065089,1.91499646107323e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,HEMK1,0.723922845654123,2.023854104172e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,SH2B2,2.14662420978321,2.1629351322495697e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,SERPINF1,0.825610296300712,2.621409717657e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,B3GNT4,1.13889995557545,2.74021200517488e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,RGL4,0.81070857995561,2.75436583725729e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,RTCA,0.735381943909579,3.16267937059147e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,RASA4B,0.81403680692255,3.6628788167574e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC015871.1,0.611986065995794,4.16961545822824e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,SLC35G1,0.858650794371152,4.93247496193628e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,HSPG2,1.02175906994626,6.29749673208731e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,CDKN2C,0.848812847366612,6.70147788388579e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,MIS18BP1,0.72262317906225,7.47321691709526e-12
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC036108.2,3.80644152544628,1.03654208060608e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,PNPLA7,0.782318159228111,1.2772708245610199e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,PDE9A,0.744643458376085,1.29044661892005e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,IMPDH1,0.745725010113159,1.4169131849284199e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,ITM2C,0.78367462549806,1.4857508508115198e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,AL731577.2,1.35606935341463,1.51832327376185e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,CRELD1,0.586296862772763,1.55322742980592e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,EIF4EBP1,1.15453689413063,2.0193094114696398e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,ATG16L2,0.706835610442957,2.0606387974168797e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,MAPKAPK3,0.665769652764157,2.2197006316024e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,RAB25,1.12113327997607,2.3603505697505297e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,KLF6,0.940033644437077,2.4457805486616097e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,SDF2L1,0.891862454541057,2.56054769823177e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,ZSCAN25,0.615418222413789,2.9214530944356795e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,FRG1,0.607267480750266,3.04414995208128e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,TADA2B,1.56905534684383,3.08174733270027e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,MCRIP2,0.727202474599428,5.46411979918153e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,PDCD2L,0.629960537572669,6.658735161168379e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,SLC39A13,0.753633274192641,6.66686599100714e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,UAP1L1,0.753455275260321,6.67141695897084e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,GNAI1,0.997160317513643,6.952151390758059e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,GPR160,0.993803663094097,7.554414005756919e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,EPHB6,1.22848255780299,8.62274637902025e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC009690.2,1.31348126521779,9.059023268387319e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,CLDN1,2.29352011101224,9.784402296846719e-11
0_CD4_T_cell_HighvsLowVL_ALL,Up,DDAH2,1.1059053352549,1.2055006909173e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,AP002490.1,0.724142625818558,1.21865336518572e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,MCEE,0.778872287658078,1.33392773639401e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,AP003717.4,2.89765834718264,2.44178287516141e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,TP53I13,0.672574529389792,2.49325531702921e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,TRAV29DV5,0.926671949264742,2.77911902936902e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,STYXL1,0.728035827869722,2.92475652721143e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,AL662844.4,0.845904128964978,3.24608682178837e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,ATP2B1-AS1,1.68973864415455,3.89049808578532e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,EBAG9,0.618779164838536,3.92756965623716e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,RAB3A,0.627538395452824,4.36567986297456e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,XPNPEP1,0.606544087978297,4.72326952475752e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,VIPR1,0.967695559061166,5.26766828699566e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC008267.5,1.00216817080203,5.36635851576745e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC016727.1,0.877888430151772,6.5989856623436e-10
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC124016.1,0.763903234091999,1.0397887969864e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,ARAP1,0.583281275179378,1.08246491725521e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,PRICKLE3,0.655622043827336,1.17913126222865e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,POLR2J3,0.639928170315115,1.2260308889956702e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,HEXB,0.592960358845311,1.38320989468681e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,SLC3A2,0.707738380327493,1.6653172565544402e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,UBA5,0.642055940940412,1.70890042752963e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,C19orf54,0.956621570427952,1.88790070974283e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,SYNM,2.12943067844535,2.3806504291302404e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,SLC2A1-AS1,1.85230048439415,2.45548316449268e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,MMEL1,1.88526227223323,3.0219028669685702e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,TPCN1,0.864252855733755,3.1535762069797204e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,LINC00339,0.746741329996105,3.2248096700931903e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,MOSPD3,0.816876902706038,3.99547233443181e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC104162.2,0.895894255331347,4.485563603902571e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,EFNA4,0.73565987696094,4.606372441594021e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,PSAT1,1.38519531884187,4.7843778295488805e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,AL035587.2,0.750107204798966,6.00772682634204e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,PGAP2,0.58488416824888,6.243930629189471e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,AC244090.1,0.773805370179393,6.93861724150469e-9
0_CD4_T_cell_HighvsLowVL_ALL,Up,BFAR,0.64448391704042,6.973410892528551e-9
