"participant","clone_id","clone_size"
"CP016","1782",1
"CP016","1799",1
"CP016","181",1
"CP016","1813",1
"CP016","1815",1
"CP016","1823",1
"CP016","1830",1
"CP016","1834",1
"CP016","1835",1
"CP016","1900",1
"CP016","192",1
"CP016","1933",1
"CP016","1998",1
"CP016","2014",1
"CP016","2025",1
"CP016","2027",1
"CP016","203",1
"CP016","2046",1
"CP016","2073",1
"CP016","2090",1
"CP016","2101",1
"CP016","2103",1
"CP016","2111",1
"CP016","2112",1
"CP016","2115",1
"CP016","2120",1
"CP016","2121",1
"CP016","2122",1
"CP016","214",1
"CP016","2143",1
"CP016","2144",1
"CP016","2145",1
"CP016","2150",1
"CP016","2151",1
"CP016","2152",1
"CP016","2164",1
"CP016","2174",1
"CP016","2175",1
"CP016","2177",1
"CP016","2178",1
"CP016","2179",1
"CP016","2181",1
"CP016","2182",1
"CP016","2183",1
"CP016","2184",1
"CP016","2192",1
"CP016","2193",1
"CP016","2194",1
"CP016","2195",1
"CP016","2206",1
"CP016","2207",1
"CP016","2208",1
"CP016","2209",1
"CP016","2210",1
"CP016","2222",1
"CP016","2223",1
"CP016","2227",1
"CP016","2228",1
"CP016","2229",1
"CP016","2230",1
"CP016","2231",1
"CP016","2232",1
"CP016","2233",1
"CP016","2234",1
"CP016","2235",1
"CP016","2246",1
"CP016","2247",1
"CP016","2249",1
"CP016","2250",1
"CP016","2251",1
"CP016","2252",1
"CP016","2253",1
"CP016","2254",1
"CP016","2255",1
"CP016","2256",1
"CP016","2257",1
"CP016","2259",1
"CP016","226",1
"CP016","2270",1
"CP016","2276",1
"CP016","2277",1
"CP016","2278",1
"CP016","2279",1
"CP016","2280",1
"CP016","2281",1
"CP016","2282",1
"CP016","2283",1
"CP016","2284",1
"CP016","2285",1
"CP016","2286",1
"CP016","2287",1
"CP016","2309",1
"CP016","2310",1
"CP016","2311",1
"CP016","2312",1
"CP016","2335",1
"CP016","2338",1
"CP016","2339",1
"CP016","2340",1
"CP016","2341",1
"CP016","2342",1
"CP016","2343",1
"CP016","2344",1
"CP016","2345",1
"CP016","2354",1
"CP016","2355",1
"CP016","2356",1
"CP016","2357",1
"CP016","2358",1
"CP016","236",1
"CP016","2360",1
"CP016","2361",1
"CP016","237",1
"CP016","2376",1
"CP016","2381",1
"CP016","2382",1
"CP016","2383",1
"CP016","2389",1
"CP016","2396",1
"CP016","2414",1
"CP016","242",1
"CP016","2436",1
"CP016","248",1
"CP016","2503",1
"CP016","255",1
"CP016","2565",1
"CP016","259",1
"CP016","26",1
"CP016","2669",1
"CP016","2693",1
"CP016","270",1
"CP016","2750",1
"CP016","2751",1
"CP016","2769",1
"CP016","2783",1
"CP016","2784",1
"CP016","2785",1
"CP016","2804",1
"CP016","281",1
"CP016","2820",1
"CP016","2847",1
"CP016","2859",1
"CP016","286",1
"CP016","2899",1
"CP016","292",1
"CP016","2985",1
"CP016","2988",1
"CP016","2998",1
"CP016","3008",1
"CP016","3018",1
"CP016","3030",1
"CP016","3043",1
"CP016","3044",1
"CP016","3054",1
"CP016","3064",1
"CP016","3065",1
"CP016","3066",1
"CP016","3079",1
"CP016","309",1
"CP016","3095",1
"CP016","3099",1
"CP016","3102",1
"CP016","3108",1
"CP016","3109",1
"CP016","3116",1
"CP016","3125",1
"CP016","3129",1
"CP016","3150",1
"CP016","3157",1
"CP016","3158",1
"CP016","3159",1
"CP016","3160",1
"CP016","3177",1
"CP016","3178",1
"CP016","3179",1
"CP016","3181",1
"CP016","3182",1
"CP016","3195",1
"CP016","3196",1
"CP016","3207",1
"CP016","3231",1
"CP016","3235",1
"CP016","3246",1
"CP016","3251",1
"CP016","3252",1
"CP016","3262",1
"CP016","3266",1
"CP016","3272",1
"CP016","3273",1
"CP016","3281",1
"CP016","3282",1
"CP016","3283",1
"CP016","3291",1
"CP016","3295",1
"CP016","3296",1
"CP016","3297",1
"CP016","3298",1
"CP016","3312",1
"CP016","3313",1
"CP016","3314",1
"CP016","3315",1
"CP016","3331",1
"CP016","3332",1
"CP016","3333",1
"CP016","3334",1
"CP016","3352",1
"CP016","3358",1
"CP016","3388",1
"CP016","3389",1
"CP016","3390",1
"CP016","3391",1
"CP016","3393",1
"CP016","3394",1
"CP016","3395",1
"CP016","3396",1
"CP016","3403",1
"CP016","3415",1
"CP016","3416",1
"CP016","3417",1
"CP016","3418",1
"CP016","3419",1
"CP016","3420",1
"CP016","3421",1
"CP016","3422",1
"CP016","3423",1
"CP016","3424",1
"CP016","3426",1
"CP016","3443",1
"CP016","3444",1
"CP016","3445",1
"CP016","3446",1
"CP016","3449",1
"CP016","3459",1
"CP016","3463",1
"CP016","3464",1
"CP016","3465",1
"CP016","3480",1
"CP016","3482",1
"CP016","349",1
"CP016","3491",1
"CP016","3493",1
"CP016","3494",1
"CP016","3499",1
"CP016","3505",1
"CP016","3508",1
"CP016","3509",1
"CP016","3513",1
"CP016","3559",1
"CP016","3570",1
"CP016","3599",1
"CP016","3609",1
"CP016","3621",1
"CP016","3622",1
"CP016","3623",1
"CP016","3668",1
"CP016","3671",1
"CP016","3681",1
"CP016","3688",1
"CP016","37",1
"CP016","3707",1
"CP016","3708",1
"CP016","3728",1
"CP016","3731",1
"CP016","3751",1
"CP016","3769",1
"CP016","3773",1
"CP016","3834",1
"CP016","3902",1
"CP016","392",1
"CP016","3936",1
"CP016","3947",1
"CP016","3957",1
"CP016","3959",1
"CP016","3978",1
"CP016","4",1
"CP016","403",1
"CP016","412",1
"CP016","414",1
"CP016","4210",1
"CP016","4225",1
"CP016","4236",1
"CP016","4247",1
"CP016","425",1
"CP016","4258",1
"CP016","4269",1
"CP016","4280",1
"CP016","4292",1
"CP016","436",1
"CP016","4360",1
"CP016","4369",1
"CP016","4380",1
"CP016","4391",1
"CP016","4402",1
"CP016","4429",1
"CP016","448",1
"CP016","4556",1
"CP016","4557",1
"CP016","4566",1
"CP016","457",1
"CP016","4570",1
"CP016","4575",1
"CP016","4580",1
"CP016","4581",1
"CP016","4588",1
"CP016","459",1
"CP016","4592",1
"CP016","4596",1
"CP016","4611",1
"CP016","4612",1
"CP016","4613",1
"CP016","4629",1
"CP016","4654",1
"CP016","4655",1
"CP016","4656",1
"CP016","4657",1
"CP016","4677",1
"CP016","4678",1
"CP016","4697",1
"CP016","470",1
"CP016","4724",1
"CP016","4726",1
"CP016","4727",1
"CP016","4736",1
"CP016","4747",1
"CP016","4750",1
"CP016","4758",1
"CP016","4769",1
"CP016","48",1
"CP016","4842",1
"CP016","4843",1
"CP016","4846",1
"CP016","4859",1
"CP016","4860",1
"CP016","4876",1
"CP016","4877",1
"CP016","4878",1
"CP016","4879",1
"CP016","4881",1
"CP016","4882",1
"CP016","4883",1
"CP016","4910",1
"CP016","4911",1
"CP016","4912",1
"CP016","4913",1
"CP016","4915",1
"CP016","4916",1
"CP016","4917",1
"CP016","4936",1
"CP016","4939",1
"CP016","4940",1
"CP016","4941",1
"CP016","4942",1
"CP016","4943",1
"CP016","4947",1
"CP016","4967",1
"CP016","4968",1
"CP016","4990",1
"CP016","4992",1
"CP016","5020",1
"CP016","5021",1
"CP016","5022",1
"CP016","5040",1
"CP016","5056",1
"CP016","5062",1
"CP016","5066",1
"CP016","5067",1
"CP016","5069",1
"CP016","5079",1
"CP016","5080",1
"CP016","5091",1
"CP016","5107",1
"CP016","5110",1
"CP016","5131",1
"CP016","5192",1
"CP016","5205",1
"CP016","5213",1
"CP016","5215",1
"CP016","5216",1
"CP016","5229",1
"CP016","5235",1
"CP016","5244",1
"CP016","5277",1
"CP016","5280",1
"CP016","529",1
"CP016","5354",1
"CP016","5468",1
"CP016","563",1
"CP016","5635",1
"CP016","565",1
"CP016","5670",1
"CP016","5681",1
"CP016","575",1
"CP016","576",1
"CP016","577",1
"CP016","5781",1
"CP016","5786",1
"CP016","581",1
"CP016","586",1
"CP016","5861",1
"CP016","5869",1
"CP016","587",1
"CP016","5874",1
"CP016","5875",1
"CP016","588",1
"CP016","5880",1
"CP016","5884",1
"CP016","5885",1
"CP016","5886",1
"CP016","589",1
"CP016","5892",1
"CP016","59",1
"CP016","5900",1
"CP016","5903",1
"CP016","592",1
"CP016","5945",1
"CP016","5990",1
"CP016","600",1
"CP016","601",1
"CP016","6025",1
"CP016","603",1
"CP016","6036",1
"CP016","6047",1
"CP016","608",1
"CP016","6118",1
"CP016","614",1
"CP016","625",1
"CP016","6258",1
"CP016","6273",1
"CP016","6285",1
"CP016","63",2
"CP016","6318",1
"CP016","632",1
"CP016","633",1
"CP016","6376",1
"CP016","6387",1
"CP016","6408",1
"CP016","6428",1
"CP016","648",1
"CP016","6487",1
"CP016","6510",1
"CP016","6511",1
"CP016","6580",1
"CP016","6692",1
"CP016","6750",1
"CP016","6795",1
"CP016","6801",1
"CP016","6808",1
"CP016","681",1
"CP016","6817",1
"CP016","6818",1
"CP016","6819",1
"CP016","6824",1
"CP016","6862",1
"CP016","692",1
"CP016","6961",1
"CP016","70",1
"CP016","706",1
"CP016","7072",1
"CP016","713",1
"CP016","715",1
"CP016","7225",1
"CP016","7243",1
"CP016","7244",1
"CP016","7305",1
"CP016","7306",1
"CP016","735",1
"CP016","7352",1
"CP016","7371",1
"CP016","7406",1
"CP016","7414",1
"CP016","743",1
"CP016","7431",1
"CP016","7433",1
"CP016","7434",1
"CP016","7435",1
"CP016","7443",1
"CP016","7447",1
"CP016","7448",1
"CP016","7462",1
"CP016","7465",1
"CP016","7510",1
"CP016","7514",1
"CP016","752",1
"CP016","7531",1
"CP016","7535",1
"CP016","7546",1
"CP016","755",1
"CP016","7550",1
"CP016","7551",1
"CP016","7556",1
"CP016","7561",1
"CP016","7562",1
"CP016","7566",1
"CP016","7574",1
"CP016","7585",1
"CP016","7586",1
"CP016","7618",1
"CP016","7619",1
"CP016","7623",1
"CP016","7624",1
"CP016","7635",1
"CP016","7674",1
"CP016","7689",1
"CP016","7691",1
"CP016","7702",1
"CP016","7713",1
"CP016","7746",1
"CP016","7761",1
"CP016","7766",1
"CP016","7814",1
"CP016","7825",1
"CP016","7836",1
"CP016","7847",1
"CP016","7873",1
"CP016","7880",1
"CP016","7892",1
"CP016","7918",1
"CP016","792",1
"CP016","7924",1
"CP016","7935",1
"CP016","7936",1
"CP016","7995",1
"CP016","8021",1
"CP016","8022",1
"CP016","803",1
"CP016","81",1
"CP016","8118",1
"CP016","8119",1
"CP016","814",1
"CP016","8156",1
"CP016","8195",1
"CP016","833",1
"CP016","8466",1
"CP016","8467",1
"CP016","8477",1
"CP016","8478",1
"CP016","8511",1
"CP016","8542",1
"CP016","8549",1
"CP016","8553",1
"CP016","8554",1
"CP016","8563",1
"CP016","857",1
"CP016","8573",1
"CP016","8574",1
"CP016","8594",1
"CP016","8619",1
"CP016","8648",1
"CP016","8655",1
"CP016","8697",1
"CP016","8698",1
"CP016","872",1
"CP016","8769",1
"CP016","8782",1
"CP016","880",1
"CP016","8801",1
"CP016","8802",1
"CP016","8808",1
"CP016","8811",1
"CP016","8823",1
"CP016","8831",1
"CP016","8845",1
"CP016","8851",1
"CP016","8868",1
"CP016","8869",1
"CP016","8870",1
"CP016","8889",1
"CP016","8890",1
"CP016","8891",1
"CP016","891",1
"CP016","8911",1
"CP016","892",1
"CP016","8973",1
"CP016","899",1
"CP016","8995",1
"CP016","9011",1
"CP016","9029",1
"CP016","903",1
"CP016","9062",1
"CP016","9072",1
"CP016","909",1
"CP016","910",1
"CP016","914",1
"CP016","9145",1
"CP016","9161",1
"CP016","9187",1
"CP016","9202",1
"CP016","9213",1
"CP016","9214",1
"CP016","9215",1
"CP016","9228",1
"CP016","927",1
"CP016","9279",1
"CP016","9287",1
"CP016","9355",1
"CP016","9414",1
"CP016","9415",1
"CP016","9429",1
"CP016","9448",1
"CP016","9458",1
"CP016","9467",1
"CP016","9478",1
"CP016","9482",1
"CP016","949",1
"CP016","9541",1
"CP016","9542",1
"CP016","9555",1
"CP016","9582",1
"CP016","9593",1
"CP016","9613",1
"CP016","9625",1
"CP016","969",1
"CP016","978",1
"CP016","9781",1
"CP016","980",1
"CP016","9843",1
"CP016","991",1
"CP016","993",1
"CP016","9934",1
"CP016","9993",1
"CP016","9994",1
"CP017","1009",1
"CP017","10128",1
"CP017","10172",1
"CP017","10183",1
"CP017","102",1
"CP017","10228",1
"CP017","1030",1
"CP017","1031",1
"CP017","1032",1
"CP017","10339",1
"CP017","10374",1
"CP017","10387",1
"CP017","10393",1
"CP017","10400",1
"CP017","10401",1
"CP017","10415",1
"CP017","10438",1
"CP017","1046",1
"CP017","1050",1
"CP017","10505",1
"CP017","1051",1
"CP017","10594",1
"CP017","10603",1
"CP017","10616",1
"CP017","10650",1
"CP017","1071",1
"CP017","1072",1
"CP017","10794",1
"CP017","108",1
"CP017","10805",1
"CP017","10883",1
"CP017","10949",1
"CP017","1096",1
"CP017","1097",1
"CP017","1098",1
"CP017","11017",1
"CP017","11093",1
"CP017","11094",1
"CP017","1117",1
"CP017","1118",1
"CP017","1119",1
"CP017","1120",1
"CP017","1144",1
"CP017","1145",1
"CP017","1146",1
"CP017","11500",1
"CP017","1160",1
"CP017","11605",1
"CP017","1161",1
"CP017","11683",1
"CP017","11694",1
"CP017","11705",1
"CP017","1172",1
"CP017","1173",1
"CP017","11760",1
"CP017","1178",1
"CP017","11885",1
"CP017","11886",1
"CP017","11887",1
"CP017","11913",1
"CP017","11917",1
"CP017","11933",1
"CP017","11970",1
"CP017","12072",1
"CP017","12073",1
"CP017","12149",1
"CP017","12157",1
"CP017","12158",1
"CP017","12159",1
"CP017","12161",1
"CP017","12162",1
"CP017","12205",1
"CP017","1222",1
"CP017","12316",1
"CP017","12388",1
"CP017","1245",1
"CP017","12468",1
"CP017","12469",1
"CP017","12470",1
"CP017","12494",1
"CP017","12600",1
"CP017","12627",1
"CP017","12638",1
"CP017","1273",1
"CP017","1274",1
"CP017","1275",1
"CP017","12779",1
"CP017","12780",1
"CP017","12805",1
"CP017","12871",1
"CP017","12908",1
"CP017","12909",1
"CP017","12910",1
"CP017","12911",1
"CP017","12947",1
"CP017","1298",1
"CP017","1307",1
"CP017","13072",1
"CP017","1311",1
"CP017","13350",1
"CP017","13427",1
"CP017","13452",1
"CP017","13467",1
"CP017","13583",1
"CP017","13627",1
"CP017","1368",1
"CP017","13785",1
"CP017","13795",1
"CP017","13804",1
"CP017","13810",1
"CP017","13851",1
"CP017","13889",1
"CP017","13890",1
"CP017","13891",1
"CP017","13892",1
"CP017","13899",1
"CP017","13911",1
"CP017","13912",1
"CP017","13914",1
"CP017","13919",1
"CP017","13920",1
"CP017","13933",1
"CP017","13942",1
"CP017","13943",1
"CP017","13944",1
"CP017","13953",1
"CP017","13954",1
"CP017","13957",1
"CP017","13973",1
"CP017","13977",1
"CP017","13982",1
"CP017","13993",1
"CP017","14028",1
"CP017","14055",1
"CP017","14075",1
"CP017","14087",1
"CP017","14094",1
"CP017","1412",1
"CP017","14129",1
"CP017","1413",1
"CP017","14154",1
"CP017","14155",1
"CP017","14278",1
"CP017","1433",1
"CP017","14372",1
"CP017","14375",1
"CP017","14415",1
"CP017","14456",1
"CP017","14461",1
"CP017","14516",1
"CP017","14529",1
"CP017","14541",1
"CP017","14628",1
"CP017","14676",1
"CP017","14743",1
"CP017","14744",1
"CP017","14758",1
"CP017","14759",1
"CP017","14762",1
"CP017","14785",1
"CP017","14794",1
"CP017","14799",1
"CP017","14800",1
"CP017","1481",1
"CP017","14817",1
"CP017","14835",1
"CP017","14836",1
"CP017","14848",1
"CP017","14855",1
"CP017","14892",1
"CP017","14893",1
"CP017","14910",1
"CP017","14911",1
"CP017","1492",1
"CP017","15021",1
"CP017","15022",1
"CP017","15023",1
"CP017","15024",1
"CP017","15039",1
"CP017","15050",1
"CP017","15051",1
"CP017","15062",1
"CP017","15083",1
"CP017","15084",1
"CP017","15087",1
"CP017","15088",1
"CP017","15089",1
"CP017","15091",1
"CP017","15099",1
"CP017","15100",1
"CP017","15101",1
"CP017","15102",1
"CP017","15110",1
"CP017","15111",1
"CP017","15112",1
"CP017","15124",1
"CP017","15140",1
"CP017","15141",1
"CP017","15157",1
"CP017","1516",1
"CP017","15179",1
"CP017","15194",1
"CP017","15203",1
"CP017","15215",1
"CP017","15235",1
"CP017","15236",1
"CP017","15240",1
"CP017","15243",1
"CP017","15248",1
"CP017","15250",1
"CP017","15261",1
"CP017","15262",1
"CP017","15263",1
"CP017","15269",1
"CP017","15285",1
"CP017","1529",1
"CP017","15314",1
"CP017","15335",1
"CP017","1534",1
"CP017","15354",1
"CP017","15364",1
"CP017","15365",1
"CP017","1537",1
"CP017","15383",1
"CP017","15384",1
"CP017","15386",1
"CP017","15392",1
"CP017","15399",1
"CP017","15400",1
"CP017","15405",1
"CP017","15407",1
"CP017","1542",1
"CP017","15432",1
"CP017","15468",1
"CP017","15515",1
"CP017","15517",1
"CP017","15567",1
"CP017","15577",1
"CP017","15578",1
"CP017","1558",1
"CP017","15764",1
"CP017","15809",1
"CP017","1583",1
"CP017","1593",1
"CP017","15953",1
"CP017","16",1
"CP017","1614",1
"CP017","1616",1
"CP017","1617",1
"CP017","16209",1
"CP017","1639",1
"CP017","16435",1
"CP017","16481",1
"CP017","1649",1
"CP017","1650",1
"CP017","16503",1
"CP017","16518",1
"CP017","16530",1
"CP017","16531",1
"CP017","16536",1
"CP017","1654",1
"CP017","16541",1
"CP017","16563",1
"CP017","16568",1
"CP017","16569",1
"CP017","16580",1
"CP017","16604",1
"CP017","16614",1
"CP017","16616",1
"CP017","16617",1
"CP017","16644",1
"CP017","16650",1
"CP017","16653",1
"CP017","16658",1
"CP017","16661",1
"CP017","16672",1
"CP017","16673",1
"CP017","1668",1
"CP017","1671",1
"CP017","1672",1
"CP017","1673",1
"CP017","16745",1
"CP017","16760",1
"CP017","1677",1
"CP017","16832",1
"CP017","16860",1
"CP017","16884",1
"CP017","1691",1
"CP017","1693",1
"CP017","16964",1
"CP017","1697",1
"CP017","1698",1
"CP017","16983",1
"CP017","16992",1
"CP017","16993",1
"CP017","17029",1
"CP017","17084",1
"CP017","17098",1
"CP017","1711",1
"CP017","1712",1
"CP017","17121",1
"CP017","1713",1
"CP017","17171",1
"CP017","17195",1
"CP017","17196",1
"CP017","172",1
"CP017","1720",1
"CP017","17204",1
"CP017","1721",1
"CP017","1722",1
"CP017","1723",1
"CP017","17239",1
"CP017","1724",1
"CP017","17258",1
"CP017","17259",1
"CP017","17284",1
"CP017","17290",1
"CP017","17291",1
"CP017","17292",1
"CP017","17302",1
"CP017","17303",1
"CP017","17313",1
"CP017","17322",1
"CP017","17331",1
"CP017","17332",1
"CP017","17333",1
"CP017","17339",1
"CP017","17340",1
"CP017","17341",1
"CP017","17342",1
"CP017","17347",1
"CP017","17378",1
"CP017","1738",1
"CP017","17389",1
"CP017","1739",1
"CP017","17402",1
"CP017","17411",1
"CP017","17412",1
"CP017","1746",1
"CP017","17467",1
"CP017","1748",1
"CP017","1749",1
"CP017","1750",1
"CP017","17569",1
"CP017","17581",1
"CP017","17582",1
"CP017","17618",1
"CP017","1762",1
"CP017","1763",1
"CP017","1764",1
"CP017","17648",1
"CP017","1765",1
"CP017","17694",1
"CP017","17718",1
"CP017","17739",1
"CP017","1783",1
"CP017","1784",1
"CP017","1800",1
"CP017","1801",1
"CP017","1816",1
"CP017","1824",1
"CP017","1826",1
"CP017","1837",1
"CP017","1841",1
"CP017","1842",1
"CP017","1844",1
"CP017","1846",1
"CP017","1864",1
"CP017","187",1
"CP017","1891",1
"CP017","1901",1
"CP017","1923",1
"CP017","1939",1
"CP017","1946",1
"CP017","1999",1
"CP017","2020",1
"CP017","2028",1
"CP017","2040",1
"CP017","2041",1
"CP017","2048",1
"CP017","2087",1
"CP017","2088",1
"CP017","2089",1
"CP017","2123",1
"CP017","2165",1
"CP017","2166",2
"CP017","2167",1
"CP017","2168",1
"CP017","2211",1
"CP017","2258",1
"CP017","2313",1
"CP017","2315",1
"CP017","2316",1
"CP017","2317",1
"CP017","2318",1
"CP017","2319",1
"CP017","2320",1
"CP017","2364",1
"CP017","2365",1
"CP017","2384",1
"CP017","2446",1
"CP017","2448",1
"CP017","2449",1
"CP017","2450",1
"CP017","2451",1
"CP017","2479",1
"CP017","2566",1
"CP017","2567",1
"CP017","2568",1
"CP017","2607",1
"CP017","2608",1
"CP017","2651",1
"CP017","2652",1
"CP017","2653",1
"CP017","2654",1
"CP017","2655",1
"CP017","2695",1
"CP017","2696",1
"CP017","2697",1
"CP017","2723",1
"CP017","2724",1
"CP017","2726",1
"CP017","2727",1
"CP017","274",1
"CP017","2770",1
"CP017","2771",1
"CP017","2780",1
"CP017","2791",1
"CP017","2793",1
"CP017","2816",1
"CP017","2817",1
"CP017","2818",1
"CP017","2821",1
"CP017","2845",1
"CP017","2858",1
"CP017","2891",1
"CP017","2900",1
"CP017","2901",1
"CP017","2902",1
"CP017","2904",1
"CP017","2905",1
"CP017","2917",1
"CP017","2939",1
"CP017","295",1
"CP017","2962",1
"CP017","2973",1
"CP017","298",1
"CP017","300",1
"CP017","302",1
"CP017","3037",1
"CP017","3038",1
"CP017","304",1
"CP017","3074",1
"CP017","3084",1
"CP017","3085",1
"CP017","3090",1
"CP017","3126",1
"CP017","314",1
"CP017","3145",1
"CP017","3146",1
"CP017","3183",1
"CP017","3200",1
"CP017","322",1
"CP017","3278",1
"CP017","3284",1
"CP017","329",1
"CP017","330",1
"CP017","331",1
"CP017","332",1
"CP017","3324",1
"CP017","3397",1
"CP017","3399",1
"CP017","344",1
"CP017","345",1
"CP017","3466",1
"CP017","3483",1
"CP017","3500",1
"CP017","3506",1
"CP017","3526",1
"CP017","3537",1
"CP017","354",1
"CP017","3565",1
"CP017","358",1
"CP017","3600",1
"CP017","3601",1
"CP017","3602",1
"CP017","3642",1
"CP017","3643",1
"CP017","3669",1
"CP017","3672",1
"CP017","3689",1
"CP017","3690",1
"CP017","3691",1
"CP017","3693",1
"CP017","3699",1
"CP017","3709",1
"CP017","3710",1
"CP017","3716",1
"CP017","3724",1
"CP017","3742",1
"CP017","3755",1
"CP017","3767",1
"CP017","3774",1
"CP017","3779",1
"CP017","3783",1
"CP017","3788",1
"CP017","3796",1
"CP017","3807",1
"CP017","3823",1
"CP017","3827",1
"CP017","3832",1
"CP017","3833",1
"CP017","3835",1
"CP017","3849",1
"CP017","3850",1
"CP017","3861",1
"CP017","3872",1
"CP017","3873",1
"CP017","3874",1
"CP017","3996",1
"CP017","3997",1
"CP017","4064",1
"CP017","4101",1
"CP017","4116",1
"CP017","413",1
"CP017","4194",1
"CP017","4220",1
"CP017","4291",1
"CP017","4302",1
"CP017","4329",1
"CP017","4330",1
"CP017","4361",1
"CP017","4394",1
"CP017","4435",1
"CP017","4506",1
"CP017","4541",1
"CP017","4558",1
"CP017","4582",1
"CP017","4583",1
"CP017","4584",1
"CP017","4589",1
"CP017","4597",1
"CP017","4598",1
"CP017","4603",1
"CP017","4615",1
"CP017","4634",1
"CP017","4659",1
"CP017","4660",1
"CP017","4679",1
"CP017","4702",1
"CP017","4780",1
"CP017","4852",1
"CP017","4853",1
"CP017","4861",1
"CP017","4884",1
"CP017","4918",1
"CP017","4919",1
"CP017","4920",1
"CP017","4921",1
"CP017","4944",1
"CP017","4945",1
"CP017","4958",1
"CP017","4996",1
"CP017","5006",1
"CP017","5023",1
"CP017","5024",1
"CP017","5026",1
"CP017","5027",1
"CP017","5068",1
"CP017","5093",1
"CP017","5114",1
"CP017","5206",1
"CP017","5217",1
"CP017","5218",1
"CP017","5224",1
"CP017","5291",1
"CP017","530",1
"CP017","5300",1
"CP017","5384",1
"CP017","545",1
"CP017","5502",1
"CP017","5514",1
"CP017","5515",1
"CP017","5516",1
"CP017","5557",1
"CP017","5592",1
"CP017","5625",1
"CP017","5636",1
