"","CP002-entry","CP006-entry","CP013-entry","CP018-entry","CP022-entry"
"MT-ND6",1.74550959265247,2.25307667550327,1.32094415776076,1.35268383276732,2.05473707899475
"MT-CYB",9.47224864420368,5.79528990926336,8.36636533195887,8.83456293483888,15.1250977914601
"MAFIP",0.10716739015117,0,0,0,0.255339042772024
"AC011043.1",0,0.160015574806522,0.052333005379833,0.0331584811069176,0
"AL354822.1",0,0.0250883108542068,0,0,0
"AL592183.1",0.0939111529088765,0.0326951426424873,0.223615183566495,0.108878169437153,0.0592434610029918
"AC240274.1",0.0358554023334696,0.0189531780688986,0,0.016550646633764,0.0953766099234379
"AC233755.1",0,0,0,0.0116793913635573,0
"AL627309.1",0.0301539055338447,0,0.0374069502113493,0.015064211200241,0
"AL627309.5",0.0277798612673728,0,0,0,0
"AL645608.1",0,0,0,0,0
"FO704657.1",0,0,0.0298866102008978,0.0191582216250565,0
"HES5",0,0,0,0,0
"PRDM16",0,0,0,0,0.0592434610029918
"UTS2",0,0,0,0,0
"SLC2A7",0,0,0,0,0
"LNCTAM34A",0,0,0,0,0
"LINC02606",0,0,0,0.0211292306001969,0
"PIK3CD-AS2",0,0,0,0,0
"AC254633.1",0,0,0,0,0
"AL031283.1",0,0,0,0,0
"AL031727.2",0,0,0,0.0290251974173954,0
"AL031428.1",0,0,0.0249005224129602,0.0585140248486581,0.118486922005984
"AL391650.1",0,0,0,0,0
"CNKSR1",0,0,0,0,0.058512723591745
"TRNP1",0,0,0,0,0
"AL020997.5",0,0,0,0.0253508297025789,0
"TMEM200B",0,0,0,0,0
"AC114488.2",0,0,0,0.00986332392043454,0
"DCDC2B",0,0,0,0.00968152619578951,0
"AL031602.2",0,0,0,0,0
"AL020995.1",0,0,0.0383685684687104,0,0
"AL513327.1",0,0,0,0,0
"AL138787.2",0,0,0,0,0
"OSCP1",0,0,0,0,0
"PABPC4-AS1",0,0,0,0,0.0460303432022389
"FOXO6",0,0,0,0,0
"ZMYND12",0,0,0,0.0137277027787616,0
"TMEM269",0,0,0,0.010251710241561,0
"AL512353.1",0,0,0.0287247365941654,0.0205397397193968,0
"PTPRF",0,0.0221129351825644,0,0.0319110558681288,0
"SLC6A9",0,0,0,0,0
"AL592166.1",0,0,0,0.00903579893178785,0
"AGBL4",0.0595482668476934,0,0,0.0194011031961243,0.0830965082847219
"AC104170.1",0,0,0,0.0242040179105052,0
"AL513218.2",0,0,0,0,0
"GLIS1",0,0,0,0,0
"ACOT11",0,0,0,0,0
"AC119674.1",0,0,0,0,0
"DAB1",0.087097734201137,0,0.0566898270970348,0.00985845234128385,0.0774875438773217
"LINC02777",0,0,0,0,0
"AC093425.1",0,0,0,0,0
"LINC01359",0,0,0,0.0100318712549771,0
"C1orf141",0,0,0,0,0
"ZRANB2-AS2",0.0358554023334696,0,0,0,0
"NEGR1",0,0,0,0.00981804222347239,0
"AL513166.1",0,0,0.0372482484011189,0,0.050144667365349
"TNNI3K",0,0,0,0,0
"SLC44A5",0,0,0.0296020887233803,0,0.0510978370285586
"LINC01362",0.0397322049387131,0,0,0.034465406668865,0
"PKN2-AS1",0,0,0,0.0417965563711951,0.0879925382327579
"AC099063.1",0,0,0.608209481092642,0.0264461336023964,0.069149120077447
"AC093423.2",0.0590252617583786,0,0,0.0824959578332816,0
"HFM1",0,0,0.173421372273532,0.0221737602373479,0.27835892550928
"AC118469.2",0,0.0318021786581205,0,0,0
"DPYD-AS1",0,0,0.160024157491808,0.026261795827523,0
"SNX7",0,0,0,0,0
"AC093019.2",0.0660969112913354,0,0.052333005379833,0.0224402055063342,0.0387437719386609
"LRRC39",0.0443354776926044,0,0,0.00459239508558617,0.0510978370285586
"AL589990.1",0,0,0,0.0110317316729842,0
"AKNAD1",0,0,0,0.0211016426525215,0
"GSTM1",0,0.12693668991886,0.117093462466744,0.618071544551463,0.401065586870951
"AC000032.1",0,0.0117720183831839,0,0.0194435855546927,0
"PIFO",0,0,0,0,0
"OVGP1",0,0,0,0.0158413332066027,0
"WNT2B",0.0301539055338447,0,0.0353096123357662,0,0
"LRIG2-DT",0.0660969112913354,0,0.0382505718460491,0.0080182431067164,0.0753869233842698
"AL137856.1",0,0,0,0.0112981584001808,0
"AP4B1-AS1",0.0479418561169014,0,0.0277836432135673,0,0
"LINC01765",0,0,0,0.0140961015821464,0
"LINC01762",0,0,0,0,0
"AL390066.1",0,0,0,0,0
"AL445231.1",0,0,0,0.00876595513408843,0
"FAM72B",0,0,0,0,0
"SRGAP2-AS1",0,0,0,0,0
"LINC02798",0,0,0,0.0282054481240934,0
"FP700111.1",0,0,0,0,0.0566328379847771
"PDZK1",0,0,0,0.0300747713019462,0
"HIST2H4A",0.0388329909557964,0.0175977024439689,0.0288636107799814,0.020178630235747,0.0730150849165438
"AL356356.1",0,0,0,0,0
"AL590133.2",0,0,0,0,0
"AL391335.1",0,0,0,0,0
"AL589765.4",0.0786395311703537,0,0,0,0
"AL450992.2",0.0786883817595038,0,0,0.0443381901958313,0.0728173013908105
"AL450992.3",0.0333907654499072,0,0,0,0
"AL450992.1",0.0894770069405405,0,0,0.0498940711956197,0
"KCNN3",0.0322372662798195,0,0.031966958951228,0.0278387308627878,0
"AC234582.2",0,0,0,0,0
"AL353807.2",0,0,0,0.0160150413268141,0
"ETV3L",0,0,0,0,0
"AL356276.1",0,0,0,0,0
"AL138930.1",0,0,0,0,0
"AL592295.3",0.0359644958496972,0,0,0.013593697961625,0.0524095280521999
"AL031733.2",0,0,0,0,0
"SELP",0,0,0,0.0338188954079791,0
"AL031599.1",0,0,0,0,0
"LINC02776",0,0,0,0,0
"LINC02803",0,0,0,0.0132566392563556,0
"CLEC20A",0,0,0,0,0
"C1orf220",0,0,0.0353096123357662,0,0
"ANGPTL1",0.047365529262424,0,0,0.0249963434220324,0
"AL353708.1",0,0,0,0,0
"AL162431.1",0,0,0,0,0
"LINC01344",0,0,0,0,0
"SMG7-AS1",0,0,0,0,0
"LINC01350",0,0,0,0.0215073410223324,0
"AL390957.1",0,0,0.143626174816786,0.0242603462458494,0.156111593201266
"AL136456.1",0,0,0,0,0
"ASPM",0,0,0,0,0
"CRB1",0,0,0,0.0242017403380864,0
"ATP6V1G3",0,0,0,0.0285053024847353,0
"NR5A2",0,0,0,0,0
"LINC00862",0,0,0,0.0251175501346301,0.186119747415272
"AC104461.1",0.0912058301957697,0,0,0,0
"DDX59-AS1",0,0.0507656960470932,0,0.01770033683741,0
"ASCL5",0,0,0,0,0
"PHLDA3",0,0,0,0,0
"ADORA1",0,0,0,0,0
"CHIT1",0.0822973598424002,0,0,0,0.0472299626883295
"ETNK2",0.0317182405257616,0,0,0,0
"KISS1",0,0,0,0,0
"AL606489.1",0,0,0.0334874874003329,0.0250548779479171,0
"AL512306.3",0.0306490863507359,0,0,0.0123134360520169,0
"RHEX",0,0,0,0,0
"IL19",0,0,0,0,0
"AL137789.1",0,0,0,0,0
"LAMB3",0,0,0,0,0
"DTL",0,0,0,0,0
"AL360091.3",0.12674356913522,0,0.0891867097574005,0.0167093938812904,0
"PTPN14",0,0,0,0,0
"SPATA17",0,0,0,0,0
"C1orf115",0,0,0,0,0
"HLX-AS1",0,0,0,0,0
"LINC01655",0,0,0,0,0
"LINC01705",0,0,0,0,0
"LEFTY2",0,0,0,0,0
"HIST3H2BB",0,0,0,0,0
"AL136988.2",0,0,0,0,0
"AL136988.1",0,0,0,0,0
"AL355472.2",0,0,0.0353096123357662,0.0232673709574,0.050144667365349
"LINC01132",0,0,0,0.0117274264631724,0
"AL391832.4",0,0,0,0,0
"AL391832.3",0,0,0,0,0
"LGALS8-AS1",0,0,0,0.00864072720360146,0
"AL359921.1",0.0444651948687165,0,0,0.0328966608141974,0
"RYR2",0.0351214852173669,0,0,0,0
"CHRM3",0.0317182405257616,0,0,0.0264025092513869,0
"GREM2",0,0,0,0,0
"WDR64",0,0,0.0335175682333895,0.00925362996769558,0
"AL645465.1",0,0,0,0.0423604937195468,0.0661975467189186
"CATSPERE",0.0384539955624089,0,0,0.0239329494488242,0
"AC092159.2",0,0,0,0,0
"LINC01250",0,0,0,0,0
"AC019118.2",0,0,0,0,0
"LINC00298",0,0,0,0,0
"LINC01814",0,0,0,0,0
"ID2-AS1",0.0404882887624755,0,0.0287247365941654,0,0
"ASAP2",0,0,0,0,0
"AC080162.1",0.061051924661925,0,0.0732563862402706,0.00986332392043454,0.0271532529597046
"MIR3681HG",0.0479418561169014,0,0,0,0
"NT5C1B",0,0,0,0.0209307437588341,0
"LINC01376",0.0201922708025822,0,0.0429878258477199,0,0.102496430319335
"KLHL29",0,0.0177194375141756,0,0.0738125906633277,0
"ADGRF3",0,0,0,0,0
"CENPA",0,0,0,0,0
"AC104695.2",0,0,0,0,0
"ALK",0,0,0,0,0
"GALNT14",0,0,0,0.0275184924269109,0
"LINC02613",0.0317182405257616,0,0.031966958951228,0.0344249375899868,0.0510978370285586
"LINC01819",0,0,0,0,0.0472299626883295
"LINC01126",0,0,0,0,0
"AC018682.1",0,0,0,0,0.064400208656676
"LINC01118",0,0,0,0.0103922664909681,0.125048185335009
"STPG4",0,0,0,0,0.139787132040946
"LHCGR",0,0,0,0,0
"AC093110.1",0,0,0,0.0193513651560592,0
"AC068193.1",0,0,0.0239265359639762,0.0112981584001808,0
"LINC01185",0,0,0,0.0125957592597724,0
"AC092567.1",0,0,0.0979730146708304,0.0087826693342561,0.0534693593836052
"AC009501.3",0.0277798612673728,0,0,0.0248393247935566,0
"LINC00309",0,0,0,0.00873526470035858,0
"LINC01800",0,0,0,0,0
"AC007389.1",0,0,0,0.0134835036075114,0
"LINC01829",0,0,0,0,0
"LINC01890",0,0,0,0,0
"AC073263.1",0,0,0,0,0
"AC005041.4",0,0,0,0,0
"AC005041.5",0.0270660167213851,0,0.031966958951228,0,0
"LINC01291",0,0,0,0,0
"AC092651.3",0,0,0,0,0
"IGKV1-5",0,0,0,0,0
"IGKV3-11",0,0,0,0,0
"IGKV2-30",0,0,0,0,0
"IGKV1-33",0,0,0,0,0
"IGKV1-39",0,0,0,0,0.431706439621058
"ASTL",0,0,0,0,0
"AC012307.1",0,0,0,0,0
"AC013270.1",0,0,0.0809829626764443,0.0204292579477037,0
"AC092683.2",0.0360498064125396,0,0.0786373716244908,0.025725909422782,0
"C2orf15",0,0,0,0,0
"AC079447.1",0.0445303385196334,0,0,0.0685972807105163,0.069149120077447
"RFX8",0,0,0,0,0
"IL1RL2",0,0,0,0,0
"AC012360.1",0.0275140252743836,0,0,0,0
"AC009505.1",0,0,0.0288636107799814,0.0327338635264453,0.050144667365349
"ECRG4",0.0271766454779421,0,0,0.0128691681755766,0
"ACOXL",0,0,0,0,0
"AC017002.5",0,0,0,0,0
"AC017002.3",0,0,0,0,0
"AC012442.2",0,0,0,0.0119928378772197,0
"AC016745.1",0,0,0.0544920523341671,0,0
"AC104653.1",0,0,0.0400681157968547,0.01770033683741,0
"LINC01191",0,0,0,0.00841369109469694,0
"AC009303.2",0,0,0,0.032675551021303,0.17013347591196
"THORLNC",0,0,0,0.0268965064407742,0
"MARCO",0,0,0,0,0
"STEAP3",0,0,0,0,0
"AC012447.1",0,0,0,0,0
"CNTNAP5",0,0,0,0,0
"AC068282.1",0.0384539955624089,0,0.186201776407919,0.115404679053579,0.0555885998899346
"AC010976.1",0,0,0,0,0
"MYO7B",0,0,0,0,0
"AC114763.1",0,0,0,0.01333338666688,0
"LRP1B",0,0,0,0,0
"AC079793.1",0.434850069618482,0,0.217071208942758,0.289888399648893,0.457772694303711
"AC092652.1",0,0,0.081388590864774,0.028430278628149,0
"AC092652.2",0.0359644958496972,0,0.131602038792497,0.018305152003761,0
"AC009951.5",0,0,0,0,0
"LINC01412",0,0,0,0,0
"TEX41",0,0,0,0,0
"AC105402.3",0.0270660167213851,0,0.12566715787039,0,0.46012781671673
"CACNB4",0,0,0,0,0.128480591088398
"UPP2",0,0,0.0402735378692077,0.0097667981603259,0.064400208656676
"AC009313.1",0.0790837697881855,0,0.149943529600734,0.0427662049018344,0
"SLC4A10",0,0,0,0,0
"AC008063.1",0,0,0,0.0111988478625319,0.0271532529597046
"AC019197.1",0,0,0,0.0167778760215629,0
"AC009495.1",0,0,0,0,0
"CCDC173",0.105664198561877,0,0,0.0396747077936552,0
"AC007405.1",0,0,0.0402735378692077,0.0418762160065729,0.0609678029032868
"MAP3K20-AS1",0,0,0,0,0
"AC010894.3",0.257781709838886,0,0.454340401628512,0.489317607020414,0.368398105245483
"CHN1",0,0,0,0,0
"AC079305.1",0,0,0,0.0714652482633301,0
"AC092640.1",0,0,0,0.0133274514847447,0
"AC021851.1",0,0,0,0.0179971819962188,0
"AC009315.1",0,0.0651021044146899,0,0.0182952726595146,0.175538170775235
"FSIP2-AS1",0,0,0,0,0
"FSIP2",0,0,0,0.0306507101121742,0
"AC017101.1",0,0,0,0,0
"AC007319.1",0,0,0,0.0207557156051848,0
"AC067945.3",0.04944595804016,0,0.0630274027431616,0,0
"DNAH7",0,0,0.052333005379833,0.0199244117628746,0
"HECW2",0.17468638845295,0,0.0382505718460491,0.126108438763484,0
"CCDC150",0,0,0,0,0.064400208656676
"RFTN2",0,0,0,0.012975133157304,0
"AC020550.2",0,0.0161265352461554,0,0.0274784085093723,0
"AC011997.1",0.0551207143644582,0,0.0353096123357662,0.0160364862134328,0.128160764863445
"AC011997.2",0.0630631566503715,0,0,0.0644857061761474,0
"FTCDNL1",0.0708680658620446,0,0,0.0100033811428263,0
"AC012459.1",0,0,0,0,0
"AC007163.1",0.0360498064125396,0,0,0.00815251729352731,0
"AC080075.1",0,0,0,0,0
"PARD3B",0,0,0,0.0101474732284288,0
"AC008269.1",0,0,0,0,0
"MYOSLID",0.0670000773987979,0,0,0.0132566392563556,0
"LANCL1-AS1",0.0388329909557964,0,0,0,0
"ERBB4",0,0,0,0,0
"AC093865.1",0.047365529262424,0,0.116481854657804,0.0641813862499181,0.0730150849165438
"VWC2L",0,0,0,0,0.056792367105861
"SNHG31",0.0562420772151218,0,0.054551802391551,0.0623298531912131,0
"AC012668.3",0,0,0,0,0
"LINC00607",0,0,0,0,0
"CATIP",0,0,0,0,0
"CATIP-AS1",0,0,0,0,0
"AC021016.3",0,0,0,0,0
"COL4A4",0.0444651948687165,0,0,0,0
"CCL20",0,0,0,0,0
"DNER",0,0,0,0,0
"AC010149.1",0.0524295370824017,0,0.0905599402307027,0.0245469230566178,0.064400208656676
"EFHD1",0,0,0,0,0
"KCNJ13",0.0317182405257616,0,0,0.0109330362462951,0
"SNORC",0,0,0.054551802391551,0.00925362996769558,0
"AC097713.1",0,0,0,0.0255904541818132,0
"AGAP1",0.0358554023334696,0,0,0,0
"RBM44",0,0,0,0,0
"AC023787.2",0,0,0,0,0
"AC005237.1",0,0,0.054292749932315,0.0417674063502395,0.056792367105861
"BOK",0,0,0,0,0
"IL5RA",0,0.021374829001368,0,0,0
"AC034195.1",0,0,0.0290829562243343,0,0.0387437719386609
"AC023480.1",0,0,0,0.012975133157304,0.0460303432022389
"CPNE9",0,0,0,0,0
"GHRL",0,0,0,0.0119664747244121,0
"MKRN2OS",0,0,0,0,0
"AC090945.1",0,0,0.0402735378692077,0,0
"AC090644.1",0,0,0,0.0265873833228708,0
"PP2D1",0,0,0,0.011086880118674,0
"ZNF385D",0,0,0,0.0235759638064285,0.050144667365349
"NEK10",0.0324140702996357,0,0,0,0
"RBMS3-AS2",0.0510230113781315,0,0,0.0131604922024084,0
"ITGA9",0,0,0,0,0
"SCN11A",0,0,0.0298866102008978,0,0
"AC104850.2",0.0333907654499072,0,0.0374069502113493,0.00894803340121908,0.0271532529597046
"MYRIP",0.050925312936048,0,0,0.0286935982451515,0.0640803824317224
"AC099560.1",0.167592549629975,0,0.0702059901914433,0.0657073137834802,0.0609678029032868
"CCDC13",0,0,0,0,0
"LINC02158",0,0,0,0,0
"ZKSCAN7-AS1",0,0,0.0328970093328815,0.0562142780124217,0.0387437719386609
"KIF15",0,0,0,0,0
"CCR3",0,0,0,0,0
"AC134772.1",0,0,0,0,0
"DOCK3",0,0,0.0317426055600348,0.0324897365699338,0
"MUSTN1",0,0,0,0,0
"CACNA1D",0,0,0,0.00459239508558617,0
"CACNA2D3",0,0,0,0.0128691681755766,0
"DENND6A-AS1",0,0,0,0.0519695615057157,0
"C3orf67",0,0,0,0,0
"AC126121.3",0,0,0,0,0
"PTPRG",0,0,0,0,0.0753869233842698
"FOXP1-AS1",0.0324140702996357,0,0.0296255917711956,0.062111787386382,0.0387437719386609
"PROK2",0,0,0,0,0
"GXYLT2",0,0,0,0,0
"AC117481.1",0,0,0,0.0421915624710932,0
"AC068756.1",0,0,0,0,0
"AC131237.1",0,0,0,0,0
"LINC00882",0,0,0,0.0350732865157425,0
"AC078785.2",0,0,0,0,0
"CFAP44-AS1",0,0,0.0824554895654698,0.0448788583507199,0.0920606864044778
"ZBTB20-AS1",0,0,0,0,0.0479673821801175
"ZBTB20-AS5",0,0,0,0.0128691681755766,0
"ZBTB20-AS4",0,0,0,0.0176221168282734,0
"LSAMP",0.123504224013007,0,0.0643732865621644,0.0987882008391009,0
"IGSF11",0,0,0,0,0
"B4GALT4-AS1",0,0,0,0.02437779626952,0.0555885998899346
"ARHGAP31-AS1",0,0,0,0,0
"AC073352.2",0,0,0,0,0
"FSTL1",0,0,0,0,0
"POLQ",0,0,0,0,0
"KALRN",0,0,0,0,0
"CFAP100",0.066970713706896,0,0,0.020473063847995,0
"EFCAB12",0,0,0,0,0
"LINC02021",0,0,0,0,0.0879925382327579
"PPP2R3A",0,0,0.0339444465188273,0.0455261320983642,0
"IL20RB",0.0360498064125396,0,0.0277836432135673,0,0
"RBP1",0,0,0,0,0
"AC117383.1",0,0,0,0,0
"TRPC1",0,0,0,0,0
"PLSCR2",0,0,0,0,0
"WWTR1",0,0,0,0,0
"ANKUB1",0,0,0.122336210208422,0.0769572807680822,0
"SIAH2-AS1",0.0358554023334696,0,0,0.03211306320452,0
"SUCNR1",0,0,0,0,0
"AC026347.1",0.078727948716442,0,0.0942049030724995,0.076303992286828,0.234236335686941
"PLCH1",0.0324140702996357,0,0.0544920523341671,0.0191421684711901,0
"LINC00880",0,0,0.0339444465188273,0,0
"LINC00881",0,0,0,0,0
"AC106707.1",0,0,0,0,0
"MLF1",0,0,0,0,0
"IL12A-AS1",0.0324140702996357,0,0.034366505029538,0.0102922378000959,0
"AC112491.1",0,0,0,0,0
"WDR49",0,0,0,0.0102993188030544,0
"MECOM",0,0,0.0359387747034153,0,0
"TERC",0,0,0,0,0
"AC078802.1",0,0,0,0,0
"AC092919.1",0,0,0.0305534762217571,0.0245888336074511,0
"KCNMB2-AS1",0,0,0,0.010041965373295,0
"SOX2-OT",0,0,0,0.0155250815454908,0
"DGKG",0,0,0,0,0
"AC068631.1",0,0,0.0239265359639762,0,0.0460303432022389
"AC072022.1",0,0,0.0586972184449945,0,0
"OPA1-AS1",0,0,0,0.011613700450147,0
"AC080129.1",0,0,0,0,0
"AC069213.1",0,0,0,0.00981804222347239,0
"SLC51A",0,0,0.0402735378692077,0.00981804222347239,0
"TM4SF19-AS1",0,0,0,0,0
"LINC01063",0,0,0,0.0100402816098186,0
"NCBP2-AS1",0,0,0,0.0101526347102337,0
"MELTF-AS1",0,0,0.0440276493638005,0.0224860080814713,0
"AC128709.2",0,0,0,0,0
"AC079140.6",0,0,0,0,0
"AC092574.2",0,0,0,0.0137592462134554,0
"AC092535.4",0.028732742396598,0,0,0.0087826693342561,0.0534693593836052
"DOK7",0,0,0,0,0
"STK32B",0,0,0,0,0
"SORCS2",0,0,0,0,0
"AC105916.1",0.0675578000650062,0,0,0.0335633634253013,0
"LINC00504",0,0,0,0.0138707990551212,0
"AC098829.1",0.0301539055338447,0,0.0330134331659552,0.00972871478813291,0
"CC2D2A",0,0,0.0360081378391516,0,0.0460303432022389
"AC006160.1",0,0,0,0.0155250815454908,0
"C4orf19",0,0,0,0.011613700450147,0
"AC079921.1",0.0963063852558292,0,0.124714985544897,0.04338096655051,0
"AC095057.4",0.028732742396598,0,0,0,0
"AC096734.2",0,0,0,0.0131604922024084,0
"CORIN",0,0,0.0382505718460491,0,0
"NIPAL1",0,0,0,0,0
"LINC01618",0.0358554023334696,0,0.0382505718460491,0.0202551052353703,0
"KIAA1211",0,0,0,0,0
"AC104806.2",0.100754813721669,0,0.0277836432135673,0.01251938940434,0.10422077221963
"PF4V1",0,0,0,0,0
"CXCL5",0,0,0,0,0
"AC093677.2",0,0,0,0,0
"AC112719.2",0,0,0,0,0
"AC110795.1",0,0,0,0,0
"AC034139.1",0,0,0,0,0
"FRAS1",0,0,0,0.0325415272692679,0
"LINC01088",0,0,0,0,0
"AC021127.1",0,0,0.0439239939209192,0,0
"MAPK10",0,0,0,0,0
"UNC5C",0,0,0,0,0
"STPG2",0,0,0.0353096123357662,0,0
"AC019077.1",0,0,0,0,0
"AC114811.2",0,0,0.0316483739065487,0,0
"AP002075.1",0,0,0,0,0
"AC018797.3",0,0,0.0314020053320605,0.0288057225052435,0
"TET2-AS1",0,0,0,0.0101063695394022,0
"AC107071.1",0,0,0,0,0
"ENPEP",0,0,0,0,0
"ANK2",0.193561506883272,0,0.767894477987628,0.478764808018788,0.705886982743715
"ARSJ",0,0,0,0,0
"CCNA2",0,0.0142459883296864,0,0,0
"LINC01091",0,0,0,0,0
"LINC02615",0.0388329909557964,0,0.0692797491133505,0,0
"SNHG27",0.156415057819624,0.0150616926932716,0,0.0405005205727343,0
"AC096711.2",0.0224697388791645,0,0.0672321792486918,0.0230730409297412,0
"LINC00499",0,0,0,0,0
"AC109927.1",0,0,0,0.00975883955687061,0
"RNF150",0,0,0,0,0
"DCLK2",0,0,0.0277836432135673,0,0
"FAM160A1",0,0,0,0,0
"AC023424.3",0.0358554023334696,0,0,0.0207530750067007,0.201297892479209
"TRIM2",0,0,0,0.0214931603376636,0.0534693593836052
"AC097467.3",0,0,0,0,0
"C4orf45",0,0,0,0,0
"SPOCK3",0.0201922708025822,0,0,0,0
"AC097534.1",0,0,0.0330134331659552,0,0
"WDR17",0,0,0,0.0303348474228548,0
"LINC01098",0,0,0,0,0
"LINC02363",0,0,0,0,0
"LINC02427",0.0834130061816964,0,0,0.0133393271376605,0
"AC084871.1",0,0,0,0,0
"AC112722.1",0,0,0.022160910370198,0,0
"LINC02196",0,0,0,0,0
"SNHG18",0,0,0,0,0
"ROPN1L",0,0,0,0,0
"AC012629.2",0,0,0,0,0
"BASP1-AS1",0,0,0,0,0
"LINC02241",0.0675355555170025,0,0.0296255917711956,0.0302614616552991,0.058512723591745
"PDZD2",0,0.0177194375141756,0,0.0100318712549771,0
"AC025178.1",0,0,0,0,0
"TTC23L",0.04944595804016,0,0,0,0.0432529693163436
"AC137810.1",0,0,0.056960101636993,0.020775012074948,0.0727844415977641
"OSMR",0,0,0,0,0
"AC008964.1",0.050925312936048,0,0,0.0164319342014133,0.0271532529597046
"LINC00603",0,0,0,0,0
"GHR",0,0,0,0,0
"LINC01033",0,0,0,0,0
"AC026704.1",0,0,0,0,0.111758856855205
"AC008892.1",0.0301539055338447,0,0.187735888379697,0.13719310418113,0.139135335935055
"C5orf67",0,0,0,0.0365981055390216,0
"PART1",0,0,0,0,0
"SMIM15-AS1",0,0,0,0.0162321061320027,0
"AC025442.2",0.0489250131991802,0,0.0301705541425679,0.0488645149221606,0
"AC112206.2",0,0,0,0,0
"AC010273.2",0,0,0,0,0
"OCLN",0,0,0,0.0129414824985861,0
"ANKDD1B",0,0,0.0335175682333895,0,0
"SV2C",0.0747380699955325,0,0,0.255549802485899,0.0387437719386609
"AC025188.1",0,0,0,0,0
"ZBED3-AS1",0,0,0,0,0
"PDE8B",0,0,0,0,0
"THBS4",0,0,0,0.00690421301982683,0.0460303432022389
"RASGRF2-AS1",0,0,0,0,0
"VCAN-AS1",0,0,0,0,0
"MEF2C-AS2",0,0,0,0,0
"ADGRV1",0,0,0,0,0
"AC106818.2",0,0,0,0,0.0432529693163436
"AC104123.1",0,0,0,0,0
"LIX1-AS1",0,0.0155271787737255,0,0.0381636328306271,0.0271532529597046
"AC008462.1",0,0,0,0.0218177596289273,0
"TMEM232",0.0398065402145572,0,0,0,0
"AC010275.1",0.0271766454779421,0,0.116412695610441,0.0711052806288094,0.058512723591745
"EPB41L4A",0,0,0,0,0
"LINC02201",0,0,0,0,0
"LINC02240",0,0,0,0,0
"AC093535.1",0,0,0,0,0
"TH2LCRR",0,0,0,0,0
"AC022092.1",0,0,0,0,0
"AC011405.1",0,0,0,0.00933440990194202,0
"PROB1",0,0,0,0,0
"CXXC5-AS1",0,0,0,0,0
"AC008667.1",0,0,0,0,0
"MALINC1",0,0,0,0,0
"PCDH1",0,0,0,0,0
"PCDH12",0,0,0,0.0128691681755766,0
"KCTD16",0,0,0,0.0248930532201031,0
"DPYSL3",0,0,0,0,0
"SPINK1",0,0,0,0,0
"ARHGEF37",0,0.0142459883296864,0,0.0211292306001969,0.050144667365349
"LINC01470",0,0,0,0.0114889177898999,0
"AC010609.1",0.106777253921453,0,0.249220908203496,0.0911231327860435,0.201736247258604
"AC008676.1",0,0,0,0,0
"LINC02202",0,0,0,0,0
"INSYN2B",0.0301539055338447,0,0.0277836432135673,0.02120732086572,0
"C5orf58",0.038882667662063,0,0,0.0133393271376605,0
"LINC01366",0,0,0,0,0
"AC034199.1",0,0,0,0,0
"AC022217.3",0.100388662757902,0,0,0.0756426248167436,0
"FAM153B",0,0.196774903968993,0.0249005224129602,0,0
"CDHR2",0,0,0,0,0
"GPRIN1",0,0,0,0,0
"PRR7-AS1",0,0,0,0,0
"AC106795.3",0,0,0,0.0236298712206761,0
"ZFP2",0,0,0,0,0
"AC008443.9",0,0,0,0,0
"AC138035.1",0,0,0.0330134331659552,0,0
"AL357054.2",0,0,0,0.0145516985470129,0
"AL138831.1",0,0,0,0.00947322251557635,0
"FAM217A",0,0,0,0,0.0550478916657492
"PPP1R3G",0,0,0,0,0
"AL022097.1",0,0,0,0.01770033683741,0.0555885998899346
"AL031123.1",0,0,0,0,0
"AL139095.4",0,0,0,0.0235334067287255,0.0271532529597046
"SYCP2L",0,0,0,0,0
"AL139807.1",0,0,0,0.0256559403168684,0
"AL008729.1",0,0,0,0,0
"AL133259.1",0,0,0.0374069502113493,0,0
"AL009177.1",0,0,0.108788646591165,0.0231305620527177,0
"AL138720.1",0,0,0,0.0197066178691339,0.0510978370285586
"AL136162.1",0,0,0,0,0
"JARID2-AS1",0,0,0,0,0
"AL158198.1",0,0,0,0,0
"AL513188.1",0,0,0,0,0
"AL512380.2",0,0,0,0,0
"ARMH2",0,0,0,0,0
"AL133268.4",0.0224697388791645,0,0.0706192246715323,0.0119928378772197,0
"U91328.2",0,0,0,0,0.058512723591745
"HIST1H2BI",0,0,0,0.0106378112490599,0
"AL021918.5",0,0,0.0360081378391516,0,0
"HIST1H2AJ",0,0,0,0,0
"HIST1H3J",0.035728960108616,0.051881160183459,0,0,0
"HCG17",0,0,0.0618155855635881,0.0434754374030735,0.050144667365349
"HCG20",0,0,0,0,0
"SAPCD1",0,0,0,0,0
"MDGA1",0,0,0,0,0
"AL359813.1",0.080617849585721,0,0,0,0
"AL136131.3",0,0,0,0,0
"AL109615.2",0,0.0221129351825644,0,0,0
"TMEM151B",0,0,0,0,0
"EYS",0,0,0,0.0346742693934924,0.0460303432022389
"ADGRB3",0,0,0,0,0
"AL589935.1",0,0,0,0,0
"OOEP",0.438075121974968,0,1.20781734979316,0.716170805870213,1.01302608887153
"AL603910.1",0,0,0,0.00459239508558617,0
"GJB7",0,0,0,0.0264998193400689,0
"AL353135.1",0,0,0,0,0
"SRSF12",0,0,0.0357922617130177,0.0125246265469479,0.0460303432022389
