"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"EMC1",0.0947293401706632,0.061233234874503,0.0436665331639951,0.105843616377798,0.0448149495407579,0.0757010151703033,0.158348121412872,0.100801366540073,0.195234670079775,0.0620132553707583,0.220272547009025
"MRTO4",0.390235247450681,0.13603167373236,0.096071203257311,0.455544207972353,0.115372974488953,0.318954861306494,0.517457723888586,0.243084639798307,0.214299220476804,0.180765649139616,0.347082947500079
"AKR7A3",0,0,0,0,0,0,0,0,0,0,0
"AKR7A2",0.70342152529014,0.636032723291999,0.547503078031072,0.572435989929064,0.561260782988733,0.56964411615803,0.545659739094514,0.601195858507989,0.224583953319214,0.761604319951619,0.373185600163104
"SLC66A1",0.0227621411938661,0,0.0274756609466471,0.0193396769222411,0.0216804200492157,0.0240033033336769,0.0231941571830219,0.0255484876496845,0.0195637405764083,0.0209446613487395,0.006635700066357
"CAPZB",3.08869264197861,2.6336892268113,2.98278790242855,2.6245882689312,1.6934334744397,2.39053363305658,2.68120140400666,2.47401145299324,1.76022711171894,2.63424094878372,2.48018854048706
"MICOS10",1.96872579740773,1.13571495290709,1.68549670946661,1.61938244615236,1.04025738995106,1.5437507464987,1.74203452953735,1.54567152013706,1.48179560981602,1.51761643336475,1.6921688913375
"NBL1",0.00656451985507769,0.0168302952770209,0.0199808303795144,0.00670762791446433,0.0209917352132438,0.0288526274272036,0.0160241652370772,0,0.055369330983432,0.169753615464909,0.0735932054305659
"TMCO4",0.0700492828218442,0,0.0323673152607584,0.0454065458395463,0.0700366214432212,0.0355993413923277,0.123331394569115,0.0246228945912933,0.0519824602710316,0.028192445054428,0.0660939323614339
"OTUD3",0.0783759311007017,0.0771076940055087,0.112892796687284,0.0286352890216568,0.0481811425526709,0.0494658117560574,0.0612057758970755,0.0343420852978154,0.0774103939001372,0.0795908202074749,0.0504278724897287
"UBXN10-AS1",0,0.0120135857714567,0.0235930028159844,0.0125298590552369,0.0349339602926617,0.0349511871493975,0.027985082149415,0.0266515647285299,0,0.012255274749746,0.0172048436310934
"CAMK2N1",0.0088450342796355,0.0106321900185,0,0.0103051562880003,0.00716922452649064,0,0.0282087725687719,0.00420178306866302,0.00658161465435993,0.0111738348839504,0.00929195316855603
"MUL1",0.202753221845723,0.102662422364848,0.165681761676001,0.123928526491589,0.0246350628850124,0.126016759490524,0.0758885726472694,0.146654299131617,0.12033642057134,0.0982533547344018,0.123168751996883
"CDA",0,0,0,0,0,0,0,0,0,0,0
"PINK1",0.233510546626383,0.23842851816926,0.22257647899769,0.34595191251449,0.0967410626551555,0.137560345409379,0.169002579791626,0.234109887625313,0.390235181516565,0.126229473055804,0.234525616926898
"PINK1-AS",0,0,0.00915151641736222,0.0287394920116249,0,0.00355224644064907,0,0.00431000671499046,0.0290201857275006,0,0.0269423546722797
"DDOST",1.19427792048856,1.09930648566086,0.701441678792328,1.0122571906342,0.771287186913293,0.910626944612308,0.8920710744033,0.9561701594166,0.767247002705729,0.885081601035443,1.02800907336645
"HP1BP3",2.4780551725444,2.34746835302302,2.26772266126786,1.63291445662557,1.47805538360377,1.58898238515834,1.91502657036075,2.36559489263447,1.51866424201361,1.73828793330138,2.20866361823058
"EIF4G3",0.309820112951397,0.160727408195261,0.112362935383476,0.318479065991972,0.146944642140089,0.170507175717494,0.245140067424954,0.188665469521865,0.431617371251038,0.193159781960277,0.335360983598073
"ECE1",0.299521079138596,0.145095338451541,0.208208061979337,0.212891149262902,0.106133566231722,0.215813720839397,0.268869055136035,0.223184763608357,0.47942402357424,0.191667928879019,0.275195713880044
"AL031728.1",0.0129265814426445,0,0,0,0,0.0107153174400505,0,0.00356160363340556,0,0.00488593062076237,0
"NBPF3",0.0390001200816486,0.05238384179338,0.0479787574944175,0.0206531789432954,0.0371983425966583,0.0255945055971612,0.0627265001620453,0.0611552228660893,0.0305139739190794,0.0117977263612941,0.0955981937865659
"USP48",0.407846961518745,0.499359937053491,0.456214825852785,0.329839062879397,0.27703211066463,0.306751447626912,0.482434064500728,0.466709910099067,0.391627924212556,0.260371444617577,0.49500272818501
"HSPG2",0.0449073620130483,0.191873877398227,0.0592510130370236,0.0129959818631891,0.0485172260179224,0.0230227028878304,0,0.0613589807179857,0.0235615700467191,0.00498793667515115,0.00758495145631068
"LINC01635",0.00397841313035469,0,0.0144868558989007,0,0,0.00786641223739586,0,0,0,0,0
"LINC00339",0.124762620296305,0.237117220013928,0.08165249589551,0.103493085077871,0.169538901352369,0.11774803556363,0.129508968495086,0.269632503858001,0.185086289535025,0.300294583009225,0.088143108947562
"CDC42",3.66079429192045,2.42606848763229,3.18608254319714,2.27223339305407,1.82402352722656,2.35619722058101,2.91716640827851,3.10731587771391,3.9670495840574,1.86924273508782,2.64852580367475
"CDC42-AS1",0.0478538609092141,0.0145493939012695,0.0194940715343438,0,0.0109077312739249,0.0234138822344034,0.0154337736399169,0.0927010404576662,0.0124105369178086,0.0376991113862837,0.00640040962621608
"ZBTB40",0.136590739220716,0.0395547906253451,0.0728785543604646,0.166603031066949,0.0768155147475749,0.122907280619322,0.219966793513325,0.151920205259802,0.230537182470725,0.17348305757361,0.242142089282962
"C1QA",0,0,0,0,0,0,0,0,0,0,0
"C1QC",0,0,0,0,0,0,0,0,0,0,0
"C1QB",0,0,0,0,0,0,0,0,0,0,0
"EPHB2",0.00526554679017533,0,0,0,0,0,0,0,0,0,0
"KDM1A",0.567368257462829,0.441936241672991,0.473000869235702,0.405624960339871,0.284710705951848,0.417884302611331,0.510658241026633,0.474741677908549,0.437768263485557,0.502732259666737,0.560875101974163
"LUZP1",0.154233307674849,0.277159117104021,0.166652234049217,0.0991069579073621,0.0677714351594914,0.079521690767898,0.121241615787036,0.120998096592497,0.434247189725629,0.139737844452713,0.131301126548789
"LINC01355",0.00425159945171373,0.010433130309041,0.00795801776274206,0.0225860664290334,0.0135563840159934,0.0145458506262359,0.0615330045660372,0,0.0122737383365651,0.0215058785873479,0.0477632604088098
"HNRNPR",1.45671769360829,0.94242125120431,1.44275614391995,1.07955584220923,0.728250142229288,0.834314643471151,1.29332965265156,1.24922837944503,1.17986460321685,0.803469156653309,1.05641750998227
"ZNF436",0.0171315202427909,0.0478141691161359,0.0286104052183593,0.0405962332966543,0.0266575495526188,0.0114911244555238,0.0297697746997033,0.0272475080759102,0.0476089965368703,0.0463048438517783,0.0210175576731541
"ZNF436-AS1",0.0413581508344296,0.0349518263154543,0.0656850081324911,0.0283058389182236,0.055566099959805,0.0424099135400417,0,0.00398814722644301,0.0254018855461167,0.0392424817001831,0.00939496429913566
"TCEA3",0.541551417588713,0.462671546440276,0.267226438507371,0.108188898893033,0.119917833781363,0.362661820949038,0.243393521559189,0.326543800114137,0.106690558494767,0.264922060245896,0.230476806929026
"E2F2",0,0,0,0,0,0,0,0,0,0,0
