"","CP002-entry","CP006-entry","CP016-entry","CP018-entry","CP020-V1","CP022-entry"
"ATG101",0.285106455051914,0.110249527857801,0.267983482897436,0.13440364032104,0.366573367936122,0.284458501915335
"KRT86",0,0,0,0,0.0270279036076846,0
"KRT72",0,0,0,0,0,0
"KRT73-AS1",0,0.033831772004398,0,0.0353781928819076,0,0
"KRT73",0,0,0,0,0,0
"KRT2",0,0,0,0,0.0104974533178251,0
"KRT1",0,0,0,0,0,0
"KRT8",0,0,0,0,0,0
"KRT18",0,0.00991079295263335,0,0,0.0195582954554345,0
"EIF4B",1.93200612918917,2.24193167147225,1.074461707998,2.05126445796674,1.0732677862252,1.21568354091232
"AC068888.2",0,0,0,0,0,0
"AC068888.1",0.0328407224958949,0.0264489356259307,0.10085073914188,0,0,0
"SPRYD3",0.110886119066044,0.14528984892229,0.221623289841025,0.161773050402223,0.194662635067166,0.106850601980249
"IGFBP6",0,0,0,0,0,0
"CSAD",0.142609094788153,0.0833766097201714,0.0857437934212202,0.152120345935741,0.099092972434629,0.179772467896677
"ZNF740",0.223607663271186,0.0828796073385662,0.13146927640166,0.352551656447474,0.186545246831288,0.0658711470960633
"ITGB7",1.17960619668493,0.500842436874298,0.625342749127598,1.41375604045163,0.647327775098448,0.937327226691896
"RARG",0,0.0269742891247109,0,0.030603501040519,0.00822798766460089,0.0178862079450536
"MFSD5",0.292005119656948,0.29474364116425,0.393507084165349,0.271120061070147,0.176962926814931,0.322775719486018
"PFDN5",9.76082530569772,6.624296453076,6.97506235059687,8.85382909758468,5.93842743601373,8.57131168072707
"AC073611.1",0,0,0,0,0,0
"C12orf10",0.357664555018965,0.485107589297676,0.531727906777376,0.573179191354179,0,0.520632566549476
"AAAS",0.298197415725701,0.343561276658334,0.157430838795601,0.425140528385416,0.177148936369498,0.38691543014109
"SP1",0.144566079112832,0.320443974925341,0.204403463953011,0.28117126284568,0.151683407549686,0.200184648086028
"PRR13",3.49302451387471,2.42385397308969,3.1286000284613,2.93982117302245,2.10696098658905,2.44989831059719
"PCBP2",2.70951614744117,2.69519916136196,2.02140561487317,2.74442186696826,1.77625359995677,1.83253899470514
"PCBP2-OT1",0,0.00789018752608693,0,0,0,0
"MAP3K12",0.0912661961343812,0.0897083659442366,0.0853003681434049,0.0974710400173996,0.0489461305641601,0.0664821816356444
"AC023509.3",0.0543986144369553,0,0,0,0,0
"TARBP2",0.290189673920112,0.228313536189084,0.159220499920684,0.19472667938847,0.202917681499517,0.266191143160216
"NPFF",0,0,0,0,0.0121465948236072,0
"ATF7",0.107744626418124,0.377803024784381,0.542701947066021,0.313752763063142,0.43427374208777,0.359292230494135
"AC023509.2",0,0.00713782497624889,0,0,0,0
"AC023509.6",0,0,0.0417082532270943,0.0785792865000786,0,0.0799018399441593
"ATP5MC2",7.45732066514893,8.14384492140995,11.2253793947644,11.1216621515224,8.22674444753368,9.11718360152256
"CALCOCO1",1.13628245263533,0.867236070046433,0.733264221903745,0.912921136317713,0.531831539910471,0.992590242747083
"AC023794.3",0.0177312509752188,0,0,0,0,0
"SMUG1",0.030602331491564,0.131390646773619,0.157439723011004,0.167719680542102,0.0772965839775215,0.258112142153797
"CBX5",0.369901853965382,0.538834399608993,0.3696141288759,0.341548385464721,0.442649761698511,0.512521053447735
"HNRNPA1",1.78485156328309,9.93459111830776,7.11287318856118,1.61891646362156,8.52889850689564,4.75994593263247
"NFE2",0,0,0,0,0,0
"COPZ1",1.2252748018523,0.83415109161102,1.21612940843816,0.852509380245891,0.764579394919523,1.01473669139555
"GPR84",0,0,0,0,0,0
"ZNF385A",0.0313530732282378,0.0227181854530915,0,0.0780128565187543,0,0.0421861957282966
"ITGA5",0.130103153154697,0.327450098100369,0.121829122397758,0.124516937624989,0.426856275974002,0.280654252390211
"GTSF1",0.0161332997760698,0.0850145528324872,0.0812040882601934,0.0717837040517702,0,0.0195293428376135
"NCKAP1L",1.29062424756981,1.29993145321731,1.54068922589362,0.850732881507159,1.46630110480161,1.65179964698456
"PDE1B",0,0.167441998620637,0.0461109308268538,0.0213595799852192,0.102265646247882,0.0349283967865875
"TESPA1",0.416510932892711,0.415883860782771,0.449028409464456,0.828168269983283,0.453337672040078,0.952046678583776
"METTL7B",0,0,0,0,0,0
"ITGA7",0,0,0,0,0,0
"BLOC1S1",2.6509733632492,2.0798809280294,2.75158933893004,3.04562315853664,1.47317876924922,3.11850883158657
"RDH5",0.0449405885419475,0,0.145004328292873,0.0353781928819076,0,0.0213474511143369
"CD63",1.22404546646537,1.30518578400067,1.36286962952703,1.35527003700854,0.50811104050155,1.75735840121248
"AC009779.2",0.085412850280592,0.0682327188017242,0.0659858238123279,0.0843603009057864,0,0.0282773441918335
"GDF11",0.010465724751439,0.148352400275927,0.118869307078395,0.12582651011857,0.0460624000321212,0.148199054575467
"SARNP",0.798639456994413,1.3291688963358,1.07599063959967,0.656762278556015,1.07465214689998,0.846484689208276
"ORMDL2",0.328116704933653,0.274123676066461,0.451491679481734,0.387865303916243,0.490082156033071,0.30746284794242
"DNAJC14",0.241619889916488,0.183073871430728,0.0846973493398608,0.0265612715411912,0.117782949162531,0.24735958851961
"MMP19",0,0,0,0,0,0
"PYM1",0.726704728907368,0.662323892597193,1.26713293697576,1.12526435245109,0.482604131691009,0.586813931751172
"DGKA",0.741348794531189,1.62442737586254,0.683919212416653,1.45884250992633,0.506006145788958,0.792791227840279
"CDK2",0.0302458381726674,0.195594460649399,0.0264685495650812,0,0.0569842455257599,0.152184586898532
"RAB5B",0.416406382741254,0.518076030664705,0.713927290305468,0.629039720281016,0.505285259978998,0.671224892959106
"SUOX",0,0.0306321984105276,0,0.0737365246501202,0,0
"IKZF4",0,0.122457820834239,0,0.023924360741081,0.0337209909588436,0.0170596062642874
"RPS26",27.280781580366,25.7565769776296,43.2531630166914,62.2406027416682,47.1022395282558,50.9963403630874
"ERBB3",0,0.0620105224920496,0,0.0349625900286693,0.0224483015615039,0
"PA2G4",1.09301563276021,1.35666904154358,1.12077396178903,1.50907035938429,1.07924238299409,1.6425738047555
"RPL41",17.7139699144748,89.4020901950248,32.1825555835425,19.9954534731205,82.097443255932,32.0613879404493
"ESYT1",0.784266378550938,0.683378866573526,0.405864148499058,0.926425797962305,0.682337908893401,0.936730273456999
"ZC3H10",0.0152468774395004,0.119037337621888,0,0.0661384007550292,0.0690304574806956,0.0672155240716438
"AC034102.6",0.0915401858798085,0.00978654565276749,0,0.0258013912110141,0,0
"MYL6B",0.332594545657817,0.767679916195733,1.06465232884386,0.852788232917601,0.410662408043976,0.728293903531761
"MYL6",10.3121623161472,12.4509855592306,17.7099614562268,14.6813615535082,13.7886226652781,11.5686160299202
"SMARCC2",1.00544557905974,1.18240371086146,0.78050338858852,0.584096432758521,0.727777465362205,0.591182140810731
"RNF41",0.320755399845998,0.268347232802902,0.182633721600209,0.194083913862676,0.341347991694127,0.297963151407985
"NABP2",0.520689891700642,0.583670393851023,0.511631557922493,0.552835515882045,0.217094243524679,0.328578349283104
"ANKRD52",0.204243695776483,0.175277938852353,0.168409023948989,0.171303433685511,0.229306655286932,0.13382516615081
"COQ10A",0.270939214812489,0.0839369956992224,0.141220514855838,0.0422005030299961,0.20187077828347,0.0574791923205212
"CS",0.396138737533936,0.416179429151431,0.316555835087649,0.117447441927414,0.462020252955542,0.447456472367531
"AC073896.2",0.241370722041347,0.0880461305913505,0.0838185755026319,0.0396099214931356,0,0.0817358295495609
"CNPY2",0.708143317311013,0.604777932878754,0.675452752538399,0.443425723682598,0.523024136265966,0.964731210648981
"PAN2",0.109445641978504,0.277148710384057,0.108276948998144,0.0726475127119367,0.0110008096595909,0.157998926584937
"IL23A",0.0164248922527068,0.138145419448743,0,0,0.107051302265127,0.0780539026336346
"STAT2",0.25119786044316,0.28121655681404,0.613801434380255,0.310096239503002,0.310164085655497,0.483508409444203
"TIMELESS",0,0.11570692751231,0.0350926445816957,0,0.0634629070194499,0.137699789750367
"SPRYD4",0.0728266968782984,0.0391751798156752,0.138106414896748,0.028107099291139,0.0519124344416287,0.0353082409434362
"GLS2",0,0,0,0,0.0125220387882673,0
"RBMS2",0,0.0600135958585543,0.015208200261581,0.0715175825436959,0,0.0304339886785562
"BAZ2A",0.864297788485753,1.07791879143028,0.502042099699252,0.428208756909762,0.766609698029892,0.624651001650762
"ATP5F1B",3.57050752274264,5.00755323521753,4.60980970379878,4.78915349351163,5.20057668510426,3.85927534576981
"PTGES3",3.31697447511651,2.4811816033813,2.10982618180886,2.47702130612978,2.40886828360362,2.43950170767847
"NACA",16.4668389333358,16.7445196967199,16.4392049361777,20.3605802264093,15.0841556569,15.4713460156019
"PRIM1",0.0888589235596298,0.243743986982531,0.0439962691163789,0.197124103563863,0.0373214227016248,0.21033486606643
"HSD17B6",0,0,0,0,0,0
"ZBTB39",0.0771883674042787,0.0122020414015265,0.0770162375119855,0.085612071600739,0.0113418805745343,0.0610174869348065
"NEMP1",0.0152468774395004,0.0424971317178845,0.0350926445816957,0.030603501040519,0.0266133850911469,0.144472888526544
"NAB2",0.0969947298073938,0.0738877164991394,0.077782184450837,0,0.063155817461215,0.0190422857213431
"STAT6",0.769351118667083,0.978349029493216,0.442293894000262,0.469098501611169,0.55977646935399,0.396901674772367
"LRP1",0,0,0,0,0,0
"NXPH4",0.020136606740125,0.0900025099326587,0.702387561129135,0.3433474800061,0.728699629112241,0.23855319088199
"SHMT2",0.359727584156843,0.773890284279705,0.479844970457147,0.707682121345014,0.704112297940699,0.585855408533895
"STAC3",0.0209480237634382,0.0297567339856651,0,0.0348143351506416,0.0140766558370261,0
"R3HDM2",1.03872780457868,0.611580745217116,0.939215973463468,0.841345750401615,1.24571699774368,0.965037487506701
"AC022506.2",0,0.00893034952495006,0.0350926445816957,0,0,0
"GLI1",0.0388790395322074,0.0179772372222292,0.019567327259635,0,0,0
"ARHGAP9",1.42650775803581,2.13245737662475,2.77720073896291,2.23427624853394,3.62857676394197,2.82405717920736
"MARS",0.401033938297075,0.408838748674124,0.42358486010146,0.373960659510469,0,0.408338145524215
"DDIT3",1.29033876208641,0.657343870042021,0.246785082898293,0.569914710519269,0.609540199395981,0.584139541015152
"MBD6",0.185952423985743,0.150482371280394,0.280081838084482,0.160342713663686,0.164205147761411,0.166153114061333
"DCTN2",1.16591289404407,1.2107371519175,2.12217321059255,1.562190351357,1.15276411182025,1.0189827355616
"PIP4K2C",0.276760418693132,0.0751656158921693,0.210958341061106,0.0939877216291609,0.129567397718138,0.415274677475028
"DTX3",0.14275085714674,0.196228683947796,0.313731217544518,0.295048965292318,0.195619406265229,0.192293497274777
"OS9",0.937740837520485,0.87731108124605,0.672674403872762,0.727817744478332,0.98605930541973,0.896008568192029
"AC025165.2",0.020136606740125,0,0,0,0,0.0499642795203187
"AGAP2",0.297181947480627,0.344120881872091,0.34359654422422,0.332209381961466,0.511156114322597,0.220281842725676
"AGAP2-AS1",0,0,0,0,0,0
"TSPAN31",0.0120566760226473,0.1798030831548,0.206177276903558,0.446883491616376,0.149911712689926,0.153383876036641
"CDK4",0.416778732690166,0.438542943766458,0.311250380969903,0.626177262226358,0.152125067489023,0.274380384424206
"MARCH9",0.556495048571987,0.580554206777245,0.636119130317262,0.612347316223807,0,0.820363775359642
"METTL1",0,0.00713782497624889,0,0,0.0307859705245706,0.0392479053779567
"EEF1AKMT3",0,0,0.0133686265073126,0.0359172179959629,0.0209844211657266,0
"TSFM",0.0753467996691169,0.184997871551777,0.30558403474779,0.312827913040561,0.241541986900235,0.145239430294954
"AVIL",0.0387272670942157,0,0,0.0265612715411912,0,0
"CTDSP2",1.06753469926137,0.393168594780479,0.62811760855054,0.436760560767712,0.820670668167969,0.256717818426551
"ATP23",0.451115862116817,0.259326928328844,0.0744693476902733,0.254438307685736,0.0978686198749846,0.0924767834241971
"GIHCG",0.248461265547356,0.382920622835383,0.230078926416839,0.303075057247809,0.115027162015405,0.311559177507619
"SLC16A7",0.770262750889772,0.257597363703455,0.575793600162834,0.435528832673113,0.18879472400637,0.629155898765136
"TAFA2",0.137431918119227,0.0417500145135937,0.199953348375178,0.116766538325778,0.0483977914968194,0.118478877430937
"USP15",2.37041952226598,1.18649110710652,1.77966956919261,1.38090892822505,2.59663019640879,1.48794221585739
"MON2",0.692685767450989,0.452146255483101,0.813742578580091,1.04148805077752,0.938963982057161,0.709594978537458
"LINC01465",0.0206214479555897,0,0,0.0687099707262068,0.030035588614237,0
"AC048341.1",0,0.0237173649058895,0.0272942462146704,0,0,0.0529910350448248
"AC048341.2",0,0.0102561577971414,0,0,0,0
"DPY19L2",0,0.0384307416090817,0,0.0235691187977864,0.0467250471257422,0.0109385254867644
"RXYLT1",0.115882636937039,0.202167216337445,0.250836487776465,0.357922360041704,0.0574034635117565,0.0571531735330297
"SRGAP1",0,0,0,0,0,0
"C12orf66",0.0543933430892566,0.0369773468550653,0,0,0,0.059550675640406
"XPOT",0.225180113506616,0.305338389617922,0.152837503107699,0.231893808047361,0.23398460603518,0.309909911896961
"TBK1",0.35225988347122,0.337678978682359,1.06585860838831,0.483674293283203,0.573316056156167,0.703942150247439
"RASSF3",0.657395833636806,0.606908729450761,0.513705338187752,0.423155338684611,0.973244887600864,0.557152100568541
"GNS",0.208304468323081,0.142861400671829,0.149970849295255,0.088299766745202,0.303426357737823,0.2393913016433
"TBC1D30",0,0.0113590927265457,0.0257508961311854,0,0.0108706995512575,0
"LEMD3",0.297206127871715,0.274443450329165,0.258922996644753,0.254878271370047,0.640964763124122,0.391885307806756
"AC026124.2",0,0.0056583745074385,0,0,0,0
"MSRB3",0,0,0,0,0,0
"HMGA2",0,0,0,0,0,0
"LLPH",0.544991574838928,0.425304370629319,0.417329251059553,0.428630475761603,0.490773158919505,0.484378734344007
"TMBIM4",1.89575813540917,1.09108425039732,1.1234178658295,1.77641735167748,1.00182430207559,1.78578451479512
"IRAK3",0.020136606740125,0,0,0,0,0
"HELB",0.272950293241385,0.439885927342412,0.296720155507531,0.294150508032456,0.412700071140511,0.389883373167392
"GRIP1",0,0,0,0,0.113854511387787,0
"CAND1",0.644138489003652,0.445874953885696,0.493799726066891,0.571847562193262,0.667633070769994,0.893043739561062
"DYRK2",0.646392785404586,0.753505185823735,0.590702531337163,0.285992631999343,0.236161395020154,0.486030769506095
"AC078777.1",0,0,0.0372689326177698,0,0,0
"IFNG-AS1",0.0626674838987882,0.189069232627334,0.115138507124513,0.123749636669942,0.0248158662722598,0.0971092807970298
"IFNG",0.478275889804008,0.0713485780235436,0.56414595067118,0.542085550986416,0.370501082246717,0.31293687436621
"MDM1",0.230654612844609,0.190914735378263,0.186860402760917,0.0219018708578087,0.114847448913667,0.288806757088359
"LINC02384",0.148107635730756,0.202651535561406,0.102414635483081,0.197569598909451,0.0987470178625219,0.178355357640672
"RAP1B",4.1354768374267,3.57035095064714,3.27999892828618,2.97667416287225,2.92154764447692,3.80214692265131
"AC090061.1",0,0.0228496822943856,0.0390551771542836,0.0265612715411912,0,0.079845793671124
"NUP107",0.400923216989511,0.35429274851741,0.204999827713738,0.241916765148048,0.331729240907999,0.410192106540801
"SLC35E3",0.327168472315516,0.273270943023075,0.140666373791209,0.266422706266286,0.106507568122011,0.126827121264577
"MDM2",0.40358923453273,0.359289764792427,0.289669551493555,0.416057984899582,0.393449397767969,0.571576951308102
"AC025423.4",0.0260612125760987,0.0191473268135356,0,0,0,0.0607747925126398
"CPM",0,0,0,0.030603501040519,0,0
"CPSF6",0.878892957738346,0.812337884914921,0.990065385672643,1.08747455746601,0.782923920691205,1.14881062936015
"AC020656.2",0,0.013798032676501,0,0,0,0
"LYZ",0,0.0278377569950384,0,0,0,0
"AC020656.1",0,0,0,0,0,0
"YEATS4",0.310932651238004,0.229719601556653,0.151366380701582,0.0795245741986891,0.287046454825207,0.234545556804754
"FRS2",0.262168566332087,0.0644366281286688,0.168733297208843,0.266901390311301,0.313548831711184,0.301555789494146
"CCT2",0.75168452122838,0.747516077996373,0.460680354903904,0.459678013279934,0.996046370543038,0.534117715610508
"RAB3IP",0.0209480237634382,0.106427449571424,0,0,0.129501236235824,0
"AC025159.1",0.212028341383372,0.299188061100401,0.519253972872949,0.327219661029434,0,0.441931889755228
"CNOT2",1.26721501075686,1.14503132689344,1.57397303179729,1.02182758118266,1.56137569362629,1.71018570467714
"KCNMB4",0.10468864043687,0.0516490271806496,0.0724655327662269,0.136332314165732,0.0511619939408978,0.171620405231345
"PTPRB",0,0,0,0,0,0
"ZFC3H1",0.6195748190043,0.977782472358025,0.528351433094954,0.815489229768515,1.02005258467847,0.422710300178804
"THAP2",0.151099254846972,0.0792464210302377,0.131238521207723,0.112795441271903,0.063439803572996,0.0549925624796556
"TMEM19",0.209606712902298,0.0693827781635594,0.0750342265197697,0.255153314895275,0.134788479292503,0.207774600669978
"RAB21",0.395775951796154,0.476867859126273,0.456355249480014,0.514146209569789,0.548037724173231,0.617474250037396
"TBC1D15",0.199099859442001,0.335418726035168,0.2425141543286,0.318739384096796,0.569470003633849,0.429845905794907
"ATXN7L3B",0.781196477294168,0.632635394577196,0.236313347640055,0.733922330442233,0.348441535078749,0.423531490897425
"AC025257.1",0.020136606740125,0.0978129034782269,0,0.0291247997670016,0,0
"GLIPR1L2",0,0,0,0,0,0
"GLIPR1",1.32701938878295,1.80775393381734,2.19933036275499,3.58628097355047,1.67438606539627,2.9803589617741
"AC121761.1",0.0374245894522537,0,0.0404697238653155,0,0,0
"KRR1",0.490771396978921,0.626364545875844,0.595432193824979,0.601997498568364,0.515529520041545,0.551249275977909
"PHLDA1",0.102519543903665,0.0232647570661187,0,0,0.250028952179406,0.0377904924192567
"AC011611.3",0,0,0,0,0,0
"NAP1L1",1.56428822485387,3.25420011644764,2.09676129488924,1.91513087952597,1.90443496474715,1.84869179219155
"BBS10",0.0304937548790008,0.0417691168172062,0,0.0258013912110141,0.00759797589922045,0.0227673193919953
"OSBPL8",1.02376091150736,0.98775975853143,1.11465022286355,0.796520895597692,2.03730513193181,1.64287571744138
"ZDHHC17",0.23534281350798,0.0809972214714181,0.295658937256153,0.30546175379359,0.327524278463557,0.292864678209294
"CSRP2",0.0611889365071071,0.0127416777731625,0,0.0361736915975749,0,0
"SYT1",0,0,0,0,0,0
"PAWR",0,0.0802272317911357,0.0208418437528658,0.100796212876111,0,0.0195293428376135
"PPP1R12A",2.50719431513042,2.18990303223601,2.94799126150896,2.55767255692028,2.01640514037986,3.01935472221454
"PPP1R12A-AS1",0,0.0326753888563771,0.0147396100488765,0,0.0110008096595909,0.0593873118155752
"LIN7A",0,0,0,0,0,0
"CCDC59",0.774672900627666,0.49750916427248,0.807935746113793,0.840966601750767,0.715099824324332,0.772251276479625
"METTL25",0.207144890365212,0.0457932170897136,0.1885932457349,0.131963387844853,0.0826030815836938,0.294174828759185
"TMTC2",0,0.0209824686912652,0,0.12137764602727,0,0.0479383220597106
"C12orf29",0.360148779982446,0.16684850164641,0.0778425170780938,0.247214600561733,0.171254105614181,0.16791691572603
"CEP290",0.408853526280231,0.175792101715024,0.228919981681505,0.386389573122905,0.419317447755716,0.341274725613737
"TMTC3",0.010465724751439,0.0279642507057374,0.0633040541099435,0.0436952171215339,0.117794192425461,0.0806858670825512
"DUSP6",0,0.0221712775533552,0,0.134239089309371,0,0.0195293428376135
"AC024909.1",0,0,0,0,0,0
"POC1B",0.313910848957019,0.207015011969718,0.273887171358403,0.279992288101788,0.260124871308426,0.197276660484003
"GALNT4",0.0811034654246908,0.113162227865966,0,0,0.047162396772291,0
"POC1B-AS1",0.116273296647385,0.0445641627836206,0.0454520662509318,0,0.0211947170456214,0.0452509163310557
"ATP2B1",0.729777866155419,0.653865254707322,0.391123401932366,0.692795802844253,1.18975745890487,0.490705679582614
"ATP2B1-AS1",0.321998044336691,0.232768287530991,0.0436773819561495,0.355159868528275,0.0123734811551882,0.0117655363908041
"AC126175.2",0,0,0,0,0,0
"LINC01619",0.610482922116722,0.00991079295263335,0.40729128223436,0.465908364802566,0.713726183681511,0.731288960159718
"BTG1",16.4428178750326,9.38420195819847,6.99012439663519,9.05315441586464,10.1711773847782,14.8641480219546
"AC025164.1",0.363906734309128,0.5060421726519,0.0736991245143304,0.22570210646322,0,0.33888701133795
"LINC02397",0,0,0,0,0,0
"EEA1",0.383910965132065,0.634705240443212,0.238472741567241,0.400905637482779,0.415484652307396,0.494171171428246
"NUDT4",0.425553449123461,0.373343345036493,0.280498860888054,0.162123662105656,0.250078746789751,0.35842417144478
"UBE2N",0.890333119587417,0.8638715335549,1.17347490562891,1.28367325986073,1.26141005614143,1.07110325548369
"MRPL42",0.324803692463009,0.270539835007553,0.3649426019839,0.184018840908385,0.248475967778693,0.565349954699815
"SOCS2-AS1",0.0459643316786174,0.00978654565276749,0,0,0,0
"SOCS2",0.0334967977061393,0.0233535790014157,0.0315933888564116,0,0,0.0887404817652675
"CRADD",0.310761010097857,0.0640943951577904,0.202100757866354,0.277851685752893,0.160847621998098,0.320918912470147
"PLXNC1",0.138482763719774,0.160657926421671,0.357725782336118,0.124411743374546,0.174255175300251,0.132617544477214
"CEP83",0.0453245982701267,0.028202186737394,0.0263435194942044,0.115137060982234,0.218655738088364,0.111971959088916
"TMCC3",0.0272919805244427,0,0,0,0.082054529791813,0.0789362736360146
"NDUFA12",1.89893306452478,1.34390238985951,1.36177095002243,1.48863246956945,2.05986874035959,1.28152644842798
"NR2C1",0.275333033175968,0.601640875125001,0.379357333293437,0.239876050059508,0.479389934634421,0.249815484332683
"FGD6",0,0.00698425469621286,0,0,0,0
"VEZT",0.239056571171032,0.386044215327411,0.331915777392623,0.161318458436416,0.351029838734428,0.239831906621424
"METAP2",0.741273867101903,0.906832136672529,0.791376211012002,1.07414912927137,1.00387412641285,0.66890767153477
"USP44",0,0.0502032955284891,0,0,0.0113418805745343,0
"SNRPF",0.861334933509461,1.52696384050512,1.65153664397563,1.76992475571599,1.78605120342776,1.1367000417265
"AMDHD1",0,0.0113827542167413,0,0,0,0.0195293428376135
"HAL",0,0,0,0,0,0
"LTA4H",0.361047867481837,0.360701625496527,0.464900491883976,0.269694209417251,0.331203480931962,0.452938582178
"AC007298.1",0,0,0,0,0,0
"ELK3",0.477945213821441,0.246580514103597,0.373354104079485,0.320485502174223,0.556202929713536,0.32048342876792
"CDK17",1.22830909922581,0.95081305607167,1.49629757011737,0.997694707443863,2.8660704915277,1.50614750460245
"CFAP54",0.030602331491564,0.00893034952495006,0,0.0516027824220282,0.0967511246679617,0
"NEDD1",0.306089065082512,0.229008036830178,0.0688536202752557,0.245564652315715,0.255773616056288,0.432642049104035
"LINC02453",0.0232152143228586,0,0.0465630224179445,0.0219018708578087,0,0
"TMPO-AS1",0.0508345341945109,0.166036648240038,0.275033229791852,0.0388156566832798,0.125954168873977,0.160193474287591
"TMPO",1.4092482753516,1.22914746062824,0.677739279435229,1.13608305653013,0.964831030167891,1.33651554251518
"SLC25A3",2.68860044606496,3.50232937653168,2.67823740954912,2.98643786135003,4.65823325680217,2.6154153971823
"IKBIP",0.239865162933595,0.521383649221073,0.255610362299042,0.171328100891238,0.218484621050808,0.458608023026435
"APAF1",0.470353546339489,0.174052255770401,0.481351592365148,0.115780536321538,0.226831309610926,0.258259730955556
"UHRF1BP1L",0.297560697850813,0.119457779012695,0.0749576873764125,0.220215179991476,0,0.308644600437989
"ACTR6",0.685659035133534,0.436825060257438,0.336159296174439,0.459062198348517,0.457279522743421,0.756008032383128
"DEPDC4",0,0,0.0576854281962818,0,0.055984519674538,0.0227411379257899
"SCYL2",0.358461864144103,0.312813471362489,0.19026929826644,0.417997345768403,0.521264874477665,0.304342280583386
"GAS2L3",0,0.00776829958913464,0,0,0.0108706995512575,0
"UTP20",0,0.0791132834473893,0.109789130209566,0.0323630879564005,0.170190771626319,0.211033558584771
"ARL1",0.134971932893456,0.300679214341103,0.142673197389879,0.271616236519239,0.259686263638003,0.347861406674754
"CHPT1",0.277062022174445,0.28564369189933,0.0760167724293831,0.213066199683448,0.40264665482554,0.298343634784753
"SYCP3",0,0.00776829958913464,0,0,0,0
"GNPTAB",0.49540924885809,0.419653372170178,0.375683841730816,0.147777175985034,0.615169719321817,0.589902546319255
"DRAM1",0.0351483965301503,0.0433766781217337,0.0645577612543871,0,0.0628812570939457,0.0537549765389831
"WASHC3",1.16421467023679,1.29269603945672,1.15400458868999,1.22653549034435,0.549837996477607,0.802686421540507
"NUP37",0.24726597885518,0.237435640850559,0.490844249889651,0.287458586632324,0.75824882081107,0.310314121051992
"PARPBP",0.119265310537324,0.0969936305901362,0.199282738869807,0.0690401084533815,0.0633645142389941,0.071466370988247
"HELLPAR",0,0.0554969408404376,0.0133686265073126,0,0.0868215507008881,0
"C12orf42",0.273792058425035,0.107011202559337,0.388894265397965,0.322218166290668,0.066405686953094,0.314556742189532
"NT5DC3",0,0,0,0,0.0294117647058823,0
"HSP90B1",2.51477684616094,1.91467355646836,1.80182024387491,2.24474221527863,1.64700420466217,2.74045742232163
"C12orf73",0.069179546001476,0.132538979768192,0.173400399042113,0.241040014310518,0,0.312946510546594
"TDG",0.48318816446557,0.522914603915748,0.321505732876123,0.410780369744939,0.411419258305201,0.576365584600855
"HCFC2",0.216171655293263,0.04842399389434,0.194940734813889,0.10143559295255,0.214261660811763,0.250175059928382
"NFYB",0.300278982587326,0.403168564811216,0.370187379651506,0.234017535518805,0.107543091301286,0.319902941508324
"TXNRD1",0.982204835649359,0.283100936229018,0.446814273061334,1.27179154819539,0.450455073536682,0.588554805173635
"EID3",0.212760350791824,0.0235652351094073,0.0231975503386842,0.0978312161147058,0.110539541895019,0.0596949160641502
"CHST11",1.75020711339833,0.789913735591751,1.7185078213538,1.03807513180241,2.33888620380282,2.52241035851948
"SLC41A2",0,0,0,0,0.0108706995512575,0
"C12orf45",0.101603001800331,0.245587228375487,0.0257508961311854,0.0348143351506416,0,0.105295614488335
"WASHC4",0.378639256727122,0.702962696377439,0.386034133251728,0.31128050282814,0.852105645321102,0.726005308774631
"APPL2",0.611736742062559,0.425821507387133,0.392878109747889,0.595031303164849,0.718776413931574,0.502351696237922
"C12orf75",3.5644949800714,2.06555473754856,4.26664304584839,3.36819206337365,3.09139037615467,4.4965286033426
"CKAP4",0,0.0166481594627306,0,0,0.0108706995512575,0.0394415082432752
"TCP11L2",0.381969323726439,0.491172339784853,0.352991836438337,0.497604409953448,0.466739857826454,0.440381399679433
"POLR3B",0.0688428198366892,0.0683152820578845,0.0326776027710607,0.112975446547424,0.091887684457114,0.0630041795399258
"RIC8B",0.0659569542561282,0.212277434582224,0.182418819298623,0.202102428439241,0.215537146564185,0.183866050911075
"AC007541.1",0,0.013798032676501,0,0.0604701872475394,0,0
"TMEM263",0.286252006543421,0.327219368253508,0.2200559013554,0.326165849373556,0.465537666478254,0.381564445183021
"MTERF2",0.127407742423508,0.0138446437150163,0.0291707745240915,0,0.0624678064469685,0.0178015131286159
"CRY1",0.174330175679332,0.189060350025726,0.0383327510509244,0.156541816446364,0.300068975819604,0.193217227015358
"BTBD11",0.0652518029696168,0.169428133247712,0.0294792200977531,0.123954875710902,0,0
"PWP1",0.562780070629289,0.639704581424104,0.387775929902432,0.425709248996107,0.388929871409966,0.323398890629943
"PRDM4",0.233701360110878,0.125492032012045,0.0334972465263355,0.185247997848583,0.180182733451723,0.0845938700071337
"CMKLR1",0.0422154677473826,0,0,0,0,0
"FICD",0,0.00905164961788461,0.0550512401036551,0.0811885337301289,0.0217864923747277,0.106896521851398
"SART3",0.135305416168263,0.474273424876802,0.111867732306696,0.195142160448154,0.239719963849204,0.589003409170311
"AC008119.1",0,0.0189126010878528,0,0.0592866628723202,0,0
"ISCU",1.32931357841127,1.04352047314103,1.24740517787984,0.788449512338715,2.01474240471947,1.7043315099307
"TMEM119",0,0,0,0,0,0
