"","CP002-entry","CP003-entry","CP011-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry"
"PNRC2",1.57525637176759,1.41293080450445,1.10928552751759,1.8294436949756,1.21225348675134,1.55087906144565,0.960713548386185,1.29909182427335
"SRSF10",1.51097918633943,1.76053805692239,1.54541691811769,1.73441292187949,1.41286112694712,2.09948975434407,1.69335276818146,1.65091625212588
"IFNLR1",0.147270667649777,0.206192737872527,0.305141982816945,0.120897056156683,0.120884013385738,0,0.157199372895348,0.294393485536402
"STPG1",0,0.0559158432077161,0.016858821446046,0,0,0.0598368846524374,0.0170991247628855,0.062679308037635
"NIPAL3",0.273210063559034,0.272671535200789,0.355481691801021,0.040753781950965,0.247011703835305,0.401695806127264,0.600362092042394,0.292978346754753
"RCAN3AS",0,0,0.00863127040216541,0,0.0554778865144353,0,0.083057547205802,0
"RCAN3",0.017763136760808,0.00752409214304202,0,0.0185885007816465,0,0.213619912915343,0.110738341424277,0
"NCMAP-DT",0,0,0,0,0,0,0,0
"NCMAP",0,0,0,0,0,0,0,0
"SRRM1",2.72992535984719,2.89157155987407,1.76569819897099,2.01708026218296,1.86629138019614,1.94902138046662,1.85510459881967,2.00542393820742
"CLIC4",0.00689981129016121,0,0,0,0,0,0,0
"RUNX3",3.68431822619568,2.00591055506381,2.94701968426199,3.23676943131391,2.66573351730409,3.9111129740877,3.95913956620264,2.86871851170639
"AL445471.1",0,0,0,0,0,0,0,0
"SYF2",1.92434975517677,2.6479976398655,1.74725950131487,1.71832376518793,2.26464369354227,1.79368810308603,1.84710957420936,1.92665004624975
"AL031432.4",0,0.0250335390329411,0.0501806090144084,0,0,0,0,0.0387187433771255
"RSRP1",2.4508760682956,2.21111975296184,3.27346167129898,3.66896958076748,4.90718256084165,3.19666013400423,2.83947642696371,2.80870006095349
"RHD",0.00922581567742858,0,0.0681330804682805,0,0.202416288457848,0,0.0416103284237788,0
"TMEM50A",3.92537053826101,2.7882053697008,2.59158238447456,2.01765865137889,2.68399264480484,2.51199167509467,2.95776471477939,3.4871027017235
"RHCE",0.00974103459528437,0,0,0,0,0.0922449657309952,0.00779748983207326,0.0129355396189707
"MACO1",0.24608116537293,0.24091124835547,0.408178989832371,0.500034444429722,0.731203714345382,0.352334829537945,0.618097063500921,0.511163259277537
"LDLRAP1",0.212979816457618,0.106917741918467,0.244800486482147,0.22216477668529,0.0728501908675001,0.659392743239875,0.0704039796950582,0.141330234380933
"AL606491.1",0.00930968672904157,0,0,0,0,0,0,0
"MAN1C1",0.0268527072632319,0,0.0101109167568223,0.0540110363205561,0.034041394335512,0.0875626072641939,0.238200646871707,0.0681407519696601
"AL031280.1",0,0,0,0,0,0,0,0
"SELENON",0,0.0427044164656842,0.0241200625994971,0,0.0362397622671595,0,0.00826522785580153,0.0134621390800513
"AL020996.1",0.0198205555829903,0.0123460753061209,0.0072429023178736,0,0,0,0,0
"MTFR1L",0.336015704405962,0.450913707338025,0.227985937692258,0.271207033755193,0.211253062137024,0.17979613125025,0.136969781403412,0.273648615671155
"AL033528.2",0,0,0,0,0,0,0,0
"PAQR7",0,0.0101156215543664,0,0,0,0,0.0178551022740258,0
"STMN1",0.498868925995907,0.323448522481408,0.47322321073376,1.17101343807946,0.182370197590898,0.550611523690688,0.626328135401583,0.847311768751159
"PAFAH2",0.228743221759018,0.150190562010148,0.298064906917865,0.0508190764649234,0.363166924388396,0.309281538984938,0.247683456623153,0.240107659598141
"PDIK1L",0.0381326874925696,0.189535596893861,0.178920196060825,0.17996578604623,0,0,0.130951448825964,0.220060300851839
"ZNF593",0.229819264043908,0.336043756416706,0.218478496041242,0.357213395161269,0.66735676662692,0.168167466125086,0.132169235369129,0.205445960494266
"CEP85",0.112743100403346,0.090732279929278,0.0943802029242066,0.124474317375975,0.0374111485222596,0.0971043483327183,0.130440370228626,0.111890763754703
"SH3BGRL3",31.8153838121363,26.4822598399625,28.722249667784,30.4326800377903,23.2638049653054,22.4898820133591,20.1885468147913,24.3475314709327
"UBXN11",1.13375410492503,0.841002430805406,1.13595460526304,0.550346777281922,1.02269316172573,1.37272442387071,0.348457434202453,0.910940023646844
"CD52",15.9501896527,11.001759790453,33.4368681075734,26.9177276620552,25.2142455314056,12.4495369301569,9.68792436741954,20.3504269252524
"ZNF683",1.51046370093814,2.10935986546834,6.66253317732142,0.567923986337242,7.62345745600137,0,1.37544816307606,0.735942711139519
"DHDDS",0.139513579623415,0.0843811123605004,0.163606035771628,0.14547381050183,0,0.201123511547541,0.174024424247884,0.128517428596394
"HMGN2",3.38006325411543,2.59066765397634,2.22247256386309,3.3036967925504,2.05439858557876,2.84256377648402,2.35241901635294,3.11852620035019
"RPS6KA1",0.761004708871525,0.836895651056004,0.722434923775342,1.06642485180793,1.08062290877409,0.816507936747362,0.245708824670268,0.645242448366597
"ARID1A",0.679044849752997,1.02932339587758,0.797233457732151,1.12207039197575,1.13683898123482,0.903628268809241,0.973144290234573,0.779783217494091
"PIGV",0.0672907738033706,0.0647657525481001,0.0685615191984158,0.0583637455588921,0.123703319606197,0.104802028967281,0.124862193944726,0.124267267494671
"ZDHHC18",0.321884149796803,0.512000635247393,0.251135760821091,0.186458650486877,0.457978789237633,0.491277771395133,0.304260479318346,0.290253686337953
"GPN2",0.0794028672434402,0.113965837838525,0.104290682655355,0.137995439265934,0.0809375809375809,0.22825556210102,0.181154247653654,0.160065704972909
"GPATCH3",0.274087713134538,0.208109938233186,0.202119131959797,0.138891265286655,0.34313677167203,0.274091331112931,0.341658408519572,0.170236558024909
"NUDC",0.965809581778657,0.900034751313672,0.832487374387879,0.771483228389252,0.166874947150827,1.03638965377323,0.989279728906473,0.97760590231052
"KDF1",0,0,0,0,0,0,0,0
"SLC9A1",0.123824098010646,0.145252011131829,0.128883459917218,0.175152283979994,0.425504481318054,0.375908001400981,0.139256918138502,0.220988959352162
"WDTC1",0.623262270994515,0.500127644030887,0.538778993973085,0.262355632472421,0.30045840374825,0.913739074732517,0.359696220865996,0.392516440519395
"TMEM222",0.518602351124215,0.496033361236571,0.278361678964792,0.53436205821214,0.580766282655923,0.254786469483329,0.340831275179971,0.382143151281044
"SYTL1",1.62920678415248,1.63089759260081,1.28713214978092,1.53981511554304,1.36783604655186,1.58908337061791,0.718942623082807,1.39823849064134
"MAP3K6",0.0100019003610686,0.0544852399199631,0.137633587396016,0.0955715005450143,0.0387741175010857,0.211458961102124,0.021808486571407,0.162879953271819
"WASF2",1.85810979064504,2.1608830171046,1.63944018706109,0.962345329965466,1.77047896974747,1.58236757905612,2.43795566759948,1.34382750424664
"BX293535.1",0,0,0,0.0383983289047261,0,0,0,0
"AHDC1",0.216666895571777,0.18883072380061,0.210705401509522,0.215363642597222,0.108611989284321,0.207570287755745,0.248793113764776,0.131960943210745
"FGR",1.72591028314365,1.40991278103469,1.42676398347422,1.37837651327459,0.533859072512856,0.487754497454199,0.206401791341934,1.07523884705728
"IFI6",1.50805643338044,0.700796997603493,1.03735976098574,1.77525647386534,0.984597712394319,0.356258833484993,1.94583161886941,1.04340451313171
"FAM76A",0.126784111950053,0.131646619165931,0.169068395164131,0.127927148092591,0,0,0.315096524692489,0.222245898096018
"STX12",0.373889187914184,0.292773444653064,0.419660950459011,0.391952759172546,0.423115403901591,0.179807572995189,0.345773609817496,0.459325067242985
"PPP1R8",0.206559957813145,0.181909834994822,0.277604957092156,0.110745523779048,0.267609800162097,0.189839286135878,0.209517788241631,0.227849258397339
"THEMIS2",0.391745048019135,0.697202400282643,0.39522169489017,0.275644140317227,0.0948047023132347,0.451879483013642,0.102721591652457,0.556459587184169
"RPA2",0.887291291355737,0.96276063660788,0.914709197189943,0.816543572340327,0.67133246912159,1.04061960420671,0.529539969530752,0.778964991334508
"SMPDL3B",0,0,0,0,0,0,0,0
"XKR8",0.137049521054146,0.302218078491394,0.246694067399918,0.236326531115882,0,0,0.146468254904975,0.34004376990265
"EYA3",0.162499559328074,0.175174718865202,0.262848423458982,0.0770495556946644,0.306745741815271,0.0592108379517787,0.443387563709373,0.326941575788238
"PTAFR",0,0.0129172597841784,0.0109671008907479,0,0,0,0.0233400552692509,0
"DNAJC8",1.43409467097498,1.27864575621532,1.54806992947802,1.76389190205857,1.21130615184242,1.59301664436268,1.40548436587602,1.70024725463943
"ATP5IF1",4.20660279850124,4.11344593968669,4.0876568494218,4.48531804862743,3.48505607802802,4.03665055081754,3.01596508596654,4.24756672193374
"AL353622.1",0.123739465737425,0.0376271308701346,0.0890485241958557,0.0266096864580645,0.0362397622671595,0,0,0.0946788208022809
"SESN2",0.323120127309015,0.290243425052614,0.23148498572347,0.227150761665093,0.479573331941541,0.259955899650463,0.29088788035137,0.2937160693291
"MED18",0.115654817347953,0.0844254296365642,0.13272090199346,0.133545579175099,0.516001692013496,0.114838250324418,0.121373042430814,0.213156893717366
"PHACTR4",0.355001323831618,0.35942063350052,0.613238209983522,0.39747227639458,0.600349964563566,0.229455339714645,0.960244794832431,0.502942297065318
"RCC1",0.14353906552446,0.0792043337758708,0.0832953028031897,0,0,0,0.170821334011233,0.0990005026151043
"SNHG3",0.223090317868934,0.304782343567397,0.273896476866382,0.220606843339283,0.196197339081433,0.180527364902245,0.171488270958325,0.330168194189526
"TRNAU1AP",0.393533292920314,0.603065813772298,0.52016063645227,0.699623753678852,0.486063716928668,0.0826917829175315,0.457058041371574,0.467294873917317
"SNHG12",0.851993871765074,1.84695649974334,0.418972396120194,0.502841233474148,0.546926955147176,0.734866230214145,0.4824494498072,0.766952733821772
"TAF12",0.542263265532268,0.587323294339077,0.536250837574768,0.775998312991326,0.530708522654752,0.480415665005571,0.705539165439923,0.627609786826289
"RAB42",0,0,0.00693312034787625,0,0,0,0,0
"LINC01715",0.0279577457902528,0.0597683072192039,0.0193825801409284,0.0412309925124518,0,0,0,0
"GMEB1",0.286221497324835,0.15523090621622,0.314393544606909,0.254519257468876,0.32162106276894,0.0956361236766351,0.257599417718147,0.216034509523999
"YTHDF2",0.946988804520694,1.12119895073283,0.901401362675032,1.19322429400855,0.943954516981054,1.84307116092829,0.731342442344712,0.834870616610869
"EPB41",3.82076687074393,3.48779379360372,3.19289723717262,4.28748250510821,5.07661904471426,5.34346517214441,3.3756997359899,4.10980973027447
"SRSF4",1.18831343537485,1.61327016776635,1.43638908595987,1.93571380449575,1.11594067051859,1.90756927686787,1.48064392944313,1.42267855841654
"MECR",0.0627236217386578,0.0550369182923757,0.0595473174235935,0,0.0986426767676768,0.0719403758165233,0.0792924115220533,0.121742932456512
"MATN1-AS1",0.0951509264365238,0.0480855869325374,0.0439814354821935,0,0,0,0.0166320719569961,0.0655526742980997
"AL137857.1",0.576519687415318,0.0470161150939304,0.0279050451161945,0.040138236085077,0.034041394335512,0.896673315179243,0,0.0308757091134897
"LAPTM5",7.46326139059795,12.0291065186692,9.48595290288379,11.9897037764811,9.53506997619109,10.8706428862201,10.9919084856904,9.70419587683467
"SDC3",0,0,0,0,0,0,0,0
"PUM1",0.630309254554771,0.560694281179257,0.65068944332984,0.622005989629141,1.16661803830581,1.02727895781807,1.00794981970641,0.619245905106566
"SNRNP40",0.472104759621962,0.394853572815729,0.761667894263111,0.338981531690819,0.993938099313185,0.545627331059855,0.416121122663012,0.643135190423705
"ZCCHC17",0.508700701331044,0.873902270378851,0.694114118373721,0.695709233404386,1.05960512164303,0.169570491552406,0.491920644036584,0.803191445911143
"FABP3",0,0,0,0,0,0,0,0
"SERINC2",0,0,0,0,0,0,0,0
"PEF1",0.753623639634794,0.410354099045971,0.544591030472303,0.84269195891142,0.323473965134644,0.556001549228503,0.50405018546466,0.540549835776673
"PTP4A2",5.31564770571577,7.17355544603065,3.72172741350967,4.36143776804809,3.69707198783352,6.09155889331055,2.70753090162065,4.14574274825831
"KHDRBS1",2.03435498523778,2.66691255339046,1.91771620250481,2.13773560651642,2.58789313531192,1.87170707667352,1.60752087919283,1.87794776614393
"TMEM39B",0.206823488619592,0.168788437041128,0.1949442684332,0.167156098166568,0.0809375809375809,0.183200191215135,0.15876243914215,0.187638514245539
"KPNA6",0.345368640568946,0.235744194192804,0.398654322697769,0.395659164278466,0.733643428311179,0.436833248099333,0.568184492782181,0.392621444651272
"TXLNA",0.157607681421513,0.249037948881538,0.28718294351593,0.013257254369591,0,0.225936330567465,0.279092268830308,0.2889884912692
"CCDC28B",0.370018622380336,0.141298394226194,0.31022964635003,0.635963939483939,0.0619486569531172,0.273542322811218,0.185318205213921,0.263373772083201
"IQCC",0.0133107051346045,0.0122690956204236,0.0181966879224593,0.0865146175215391,0,0,0,0.0415422091064773
"TMEM234",0.165215686210853,0.117517160480381,0.118993075249903,0.0585885889798198,0.132833552815315,0.415550812079045,0.107321211132883,0.0786155027185893
"EIF3I",1.2253011843549,1.38591896364856,0.94661592286503,1.05301535339564,0.962207705430798,1.17534470625413,1.36259018743689,0.795227219292955
"FAM167B",0.00949627033982403,0.0263918050826184,0.00663996515346288,0.168894676309055,0.164143028549677,0,0,0.0110942478543725
"LCK",5.53658295351347,5.79766885370302,6.03050762756577,6.23054266144007,7.97222076827673,6.76097850723033,2.56124295802974,5.95374236550919
"HDAC1",1.53059738502987,1.04982413682253,1.71660671145721,1.47670101278803,1.2892212145243,0.628322870522985,0.884707987162672,1.63719535859108
"MARCKSL1",0.495267181086123,0.697213263075935,0.478367645609888,0.507974803998276,1.14136887793292,1.20813479435446,0.582983125042081,0.555969938648708
"TSSK3",0,0,0,0,0,0,0,0
"FAM229A",0.0237909716444502,0,0.0253194960422659,0.0464222381089437,0,0.120007680491551,0.0492874956692097,0
"BSDC1",0.429003316262878,0.417474956285811,0.399488862055355,0.304632277285848,0.425872899297262,0.51954422820435,0.478014944840958,0.188774251792531
"ZBTB8A",0.0111077787774779,0,0,0,0,0,0,0
"ZBTB8OS",1.09534100689309,0.872068613701623,1.00463871464242,0.985296471673615,1.12252782923229,1.57245950871213,0.720428527111012,1.01611754918231
"RBBP4",1.28290643138326,1.2651391344279,1.22123779219268,1.17622398864189,1.4855283307554,1.09269951176346,1.05233428221437,1.44299948955894
"SYNC",0.417210577852187,0.600974490393617,0.339359650432046,0.309026670257686,0.365834798373232,0,0.288540098397615,0.360553226877565
"KIAA1522",0,0,0,0,0,0,0,0
"YARS",1.184164022893,1.49887189240258,1.32441130185279,1.54426010054224,1.68690854480273,0.890666788097933,0,1.53522761026354
"S100PBP",0.722104699009626,1.10920067950682,0.933140794496441,0.713649965693495,1.26926555248083,0.612645873072727,1.04616771169633,0.886537361739211
"RNF19B",0.19624760700784,0.28364966294204,0.0880070415277929,0.0787894628750153,0,0,0.1815835806123,0.121707157341054
"AK2",0.455649803438394,0.468749291942608,0.423452591391054,0.582272885222538,0.442555760049248,0.399850141774907,0.378012040824731,0.53357381221393
"AZIN2",0.0215699998943803,0.0104086433374274,0.0276382038570131,0,0.176081118878511,0,0.0158863301306492,0
"TRIM62",0.159945679583085,0.152484488307505,0.0897469310838411,0.280881917529857,0.102690490860546,0.37142653692627,0.141193791709992,0.0943017042368776
"ZNF362",0.215876483747509,0.151404632140641,0.154559354344025,0.0828535196599552,0.0954629307119728,0,0.0624053201446684,0.154677225632149
"PHC2",0.44894082075336,0.56670321128829,0.230428078248449,0.174741930544769,0.178508896148774,0.498042808480263,0.230031014423541,0.245343089457906
"ZSCAN20",0.00948775605081642,0,0,0.0559130886949326,0,0,0.0442820202868938,0
"SMIM12",0.570150681313541,0.410903216836621,0.485261482814209,0.493558360015964,0.855422088010621,0.882569901734872,0.525924594933394,0.546103700754224
"DLGAP3",0.0100176812073309,0,0.0234356084566067,0,0,0.101472364001664,0,0.0289948805274476
"TMEM35B",0.768268310376608,0.950517661215503,0.831335313739867,0.744745272991957,0.823892364986399,0.714064772596265,0.154672799772378,1.07103055668491
"ZMYM6",0.297327539321611,0.178292677971287,0.255721947066326,0.332693128959925,0.418237264923116,0.460061713886071,0.499910256059038,0.347186954554482
"ZMYM1",0.124507695657102,0.166138533903913,0.120723572745701,0.0739394781209938,0.226238017577151,0.256113133494133,0.232049473806004,0.0994108756764724
"SFPQ",1.41058014173919,1.29764529275316,1.11209900791298,1.12079002866653,2.22659793370718,1.95695062753869,2.34571879705475,1.22794550887427
"ZMYM4",0.328059542455095,0.275693674956592,0.449477632698085,0.290400090195538,0.749614494599988,0.211888594975434,0.38310088924348,0.260064959481227
"ZMYM4-AS1",0.00950764652471751,0.037661722303753,0.0477132564873548,0,0,0.0826917829175315,0.0225749996443398,0.0147581435436074
"KIAA0319L",0.298103668651735,0.17303487755726,0.349571836756986,0.314481643261606,1.69276538226369,0.136898672794169,0.510099830901956,0.301860085513908
"NCDN",0.151186292515214,0.117610984274094,0.130283064017755,0.432978382199043,0.0362397622671595,0.250819205411482,0.0608358269774127,0.0791538997183081
"AC004865.2",0.249904053838594,0.247802026089539,0.371811328964053,0.395593971411614,0.755308726051194,0.44003952690225,0,0.106626399130665
"TFAP2E",0.00950764652471751,0,0.0295490328179138,0.0584176982258545,0.108126811124086,0.0806048588608921,0,0.0124552855249654
"PSMB2",1.3299867826704,0.967353046266234,0.937835387179495,0.964626919962339,1.25337947103025,0.77983125601774,1.20740679278727,0.925649070735438
