"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP022-entry","CP042-entry"
"PADI4",0.0112912706319511,0.0190649615611656,0.0113787247761087,0.00983179760654719,0.00527152320845669,0.0124631120513544,0.0303596561648319,0.00204929161112233,0.0338602448256534,0
"RCC2",0.328061071389617,0.202285820916691,0.14832267389325,0.435496949573641,0.27179662592999,0.280886674631778,0.480498975396631,0.228884673886611,0.21450870446984,0.463973158294113
"ARHGEF10L",0,0,0,0,0,0.00961479293581933,0,0.00283644249977947,0,0
"ALDH4A1",0.0265080579932936,0.0152581620961236,0,0.0181459130630515,0.014292663493648,0.00544519951211012,0.0129802699896158,0.00489220340677791,0.0128004819011684,0
"IFFO2",0.204508963742348,0.133479959734248,0.128776482252829,0.0913322949318055,0.0419786226521563,0.0615711629492894,0.0664340563217244,0.137727827081573,0.049905403222565,0.0790009111703514
"UBR4",0.392333386503077,0.304150244207491,0.289656166413165,0.365325801314595,0.426292494782197,0.333036253558426,0.408188508935302,0.369622702429708,0.392259645998608,0.560491523996814
"EMC1-AS1",0.050144459227528,0.0126488494449517,0.010279526405458,0.0704537582592243,0.0611970724842091,0.0677211238786872,0.0953361868054866,0.0429479158318642,0.0635026673331896,0.0632395936691046
"EMC1",0.147944557200633,0.123593741162683,0.0657767350195054,0.0676260963673205,0.0684302719371184,0.129841436603298,0.0739021775193629,0.0912653717149928,0.0688111217384673,0.169625266787716
"MRTO4",0.644274455126208,0.262133121885474,0.157844468583959,0.445162032266168,0.156823903386245,0.340984698265164,0.587521255408812,0.272121420011005,0.330272382468981,0.338419671919053
"AKR7A3",0,0,0,0,0,0,0,0,0,0
"AKR7A2",0.665431419198203,0.645301386058142,0.673280185860951,0.517578013411559,0.589591330894806,0.558726502342667,0.460014656192267,0.675222505091225,0.745331578389496,0.534799511014903
"SLC66A1",0.0169826476554288,0.0215139534700782,0.0167587305671291,0.00516360361700106,0.0187656614211701,0.0330993837188893,0.0263435370411445,0.0416131453533413,0.0210993431791846,0.109628300585834
"CAPZB",3.12451675576636,2.87668462658985,3.20134629226913,2.77204035949343,2.14876535740114,2.62824703225513,2.74442998927707,3.07724920911409,2.92688897941289,2.33988176984973
"MICOS10",1.76945325527714,0.976680412186798,1.49315389810036,1.57462434019757,0.972900766205497,1.45608332791477,1.68501839748315,1.50615721023011,1.54152020136361,1.63516271923813
"NBL1",0.0154539736460709,0.024343100778405,0.052853397393107,0.0235276203728805,0.0409527595786517,0.0440483280949975,0,0.00841532079162603,0.121445361473034,0.123168190138102
"TMCO4",0.0874333989279474,0.0675457897777618,0.039971641574899,0.0546079205105544,0.0783881796101823,0.0625592997311297,0.0593683825514873,0.0329567957997094,0.0556294899143823,0.0927448575289742
"OTUD3",0.0858195386829619,0.0412477521717892,0.0569433147071795,0.0393306325531021,0.046072699874635,0.0391522729113943,0.160776291278318,0.0631872372999675,0.0773565657992944,0.081529614219392
"UBXN10-AS1",0.00918867661003992,0.0319717370672675,0.0448278420017522,0.056636337500879,0.0232576972342946,0.0487064624045472,0.067851092427283,0.0447336173140184,0.0407232585087886,0
"CAMK2N1",0.00915794525014012,0.00918185520013756,0.00338305064562139,0,0.00180194985389791,0.0489072937363317,0.0143348623853211,0.00464549489618781,0.00507996370873927,0.0513211993822767
"MUL1",0.175514266101433,0.129699772095671,0.171913036033444,0.104958952890441,0.0903679735646129,0.0770211757471699,0.0450349519197633,0.139061911513681,0.117322177973625,0.188808421420886
"CDA",0,0,0,0,0,0,0,0,0,0
"PINK1",0.315107938896117,0.257288488742414,0.166921508503572,0.239465964228187,0.100145327788095,0.108164383940692,0.171207583740834,0.171514476248072,0.194470899479037,0.343790130826171
"PINK1-AS",0.0153408918000965,0,0.00611535669019297,0.0116072088896768,0.0069500797411161,0.00799314507878044,0,0.00874978868783792,0.0204767227694799,0.0166326252270353
"DDOST",1.25261587698214,0.969253985387185,0.873046412284257,0.988886321920319,0.752539102272155,1.0461979282419,1.00534985291549,1.0284301556132,0.979766689593788,1.25151585212403
"HP1BP3",2.56940599327723,2.33002112610966,2.27120069157733,1.77117086739647,1.56097008570154,1.45641340400833,1.71335120720159,2.61764234524871,1.57923867459304,1.91039161361298
"EIF4G3",0.258471298437715,0.0760376642379225,0.095527132942136,0.275749280525302,0.17883142235318,0.236111944628768,0.212394172894588,0.188689787032801,0.296367727618342,0.346948378710304
"ECE1",0.315476827098737,0.17594549058723,0.233117021612895,0.193415308455125,0.0784981805677215,0.357810233769089,0.343167286108959,0.258026624052331,0.223812752922672,0.199987032227417
"AL031728.1",0.0157255453827323,0,0,0,0.00221276045850167,0.030721589035435,0,0.0120893157235092,0.0162339383760515,0
"NBPF3",0.0748089604446256,0.0354543911899937,0.0311628003960391,0.0453186339666453,0.0295692535663665,0.0219551212868505,0.0862195795039791,0.073657015721928,0.0133392139946727,0.0549150696090163
"USP48",0.508444903297575,0.379702889865006,0.47758528581839,0.400609588461892,0.358326568622868,0.403028833173082,0.308654025729382,0.384958882459413,0.296393779934464,0.456753196562793
"HSPG2",0.0164811351127085,0.0837444261596391,0.0520654322142681,0.0110492425885126,0.0837611776709945,0.0117779331318829,0,0.0592623665292297,0,0
"LINC01635",0.00802357003934759,0,0.00917457822759454,0,0,0.0206857999999056,0,0,0,0
"LINC00339",0.135639251130397,0.225152108786369,0.136784647056085,0.0849653697458133,0.213065666215862,0.0997355150038615,0.159560707896495,0.299431776420942,0.263248513087918,0.129182436924765
"CDC42",3.2096179572097,2.99168270741022,2.91933910501686,2.39509293995548,1.96220725319451,2.40223918658635,2.86629765227529,3.04195812466716,1.93857029434826,2.55034401094113
"CDC42-AS1",0.0608256650673838,0.0331745336781796,0.0324103168381418,0.0492424828662956,0.0220254763265851,0.0226543884447015,0.0162337662337662,0.109171321720487,0.0177635923012351,0.0231234724056042
"ZBTB40",0.110182077545451,0.14581694672778,0.0952918538191491,0.128255004973802,0.135389961950103,0.188953748561878,0.139052401999415,0.125682809656779,0.10964841189726,0.166610616634559
"C1QA",0,0,0,0,0,0,0,0,0,0
"C1QC",0,0,0,0,0,0,0,0,0,0
"C1QB",0,0,0,0.00484155526248008,0,0,0,0,0,0
"EPHB2",0,0,0,0,0,0,0,0,0,0
"KDM1A",0.566071309828641,0.473010931958382,0.513880377049709,0.465885650112207,0.415373500427522,0.363449284930885,0.424784070311146,0.492376760119295,0.421881598291902,0.702327208872361
"LUZP1",0.246455878680842,0.204071408397117,0.155106344559782,0.121769724200471,0.0884243969186835,0.142176522374256,0.105549488433326,0.179313492890109,0.178458412262587,0.252505938561796
"LINC01355",0.00807195013472085,0.0171189876226292,0.0255972970355571,0.0480175383464446,0.0305109464860363,0.00659282700421941,0,0.00820216708682209,0.0219602485113678,0.0428931638405713
"HNRNPR",1.42629564010219,1.01849625134861,1.1723544958105,0.989702538610926,0.786229338506328,0.764923339942678,1.25077349089418,1.13175300083946,0.6758069058026,0.892006840019306
"ZNF436",0.0595882987574888,0.0238645145082562,0.0380521958191618,0.0219913704789897,0.0297233251055911,0.0362778013937362,0.0440598656040017,0.0234742886011115,0.0247486509787874,0.0231234724056042
"ZNF436-AS1",0.0164811351127085,0.0137875923231652,0.0382767135608367,0.0193681215845318,0.0467775599277246,0.014641864983816,0.0141258899310657,0.00907758146063373,0.0459775257883789,0
"TCEA3",0.766161497223983,0.5961872090441,0.527278316657403,0.144961387163342,0.156916688120667,0.354612728026814,0.270696520957669,0.463016471470644,0.327141584847934,0.243826866434242
"E2F2",0,0,0,0,0,0,0,0,0,0
"ID3",0.181294848904767,0.357999609615501,0.51978224833908,0.394826609597032,0.287999369749545,0.42420499406738,0.183279558721955,0.307684257736205,0.716557507755759,1.21413050945036
"MDS2",0.0575408919528452,0.0388782776233163,0.0989233398923807,0.0134384227352551,0.105333171291605,0.0622264041543651,0.0291345109749345,0.161423592423193,0.0620408126505587,0.0414693993299548
"RPL11",61.57812611691,68.5143201583741,63.5679417482377,67.5662709386783,69.1477399127468,71.6788784464677,68.6901869273373,74.2183056354972,67.0507026139866,62.0658585918467
"ELOA-AS1",0.0732317664502605,0.0524316815979321,0.0629810475401972,0.2142245212891,0.105900296838511,0.0911647295537446,0.215064350537086,0.0738510441798347,0.243607591034246,0.281697110022925
"ELOA",0.188355888603194,0.152820952740226,0.171692808825819,0.11745762868491,0.127219752003862,0.143092638487581,0.120821224257839,0.164674842908939,0.169575953515984,0.206041944486754
"PITHD1",0.7082642537667,0.590100034443236,0.683539433904876,0.464183614578275,0.42276634931511,0.504614311840123,0.411803282754257,0.532724431387242,0.500832586488145,0.37149188894448
"LYPLA2",0.532573372880527,0.327196619080522,0.405583469972574,0.381189557637358,0.261412750395276,0.382771862079194,0.641673881506662,0.405047171387143,0.320026962109744,0.319593592378356
"GALE",0.0498079455349661,0.132280161180111,0.102492298087954,0.081542788177081,0.0609206776417491,0.049505517761604,0.0437838261817625,0.0926177137129434,0.0204508489188862,0.0170741993481071
"HMGCL",0.238004835649812,0.287959915427566,0.342195915640245,0.123481380148166,0.259561120731251,0.201081199686971,0.130844874550788,0.24568683545063,0.172669804975348,0.216495404584921
"FUCA1",0.0782544767313708,0.050190494865255,0.0499564744216166,0.0186267418766727,0.0517780562594763,0.0328922488508044,0.033514925660641,0.0551278881590488,0.0783040902485472,0.111815749191864
"CNR2",0,0,0,0.00619399083784875,0,0,0,0,0.0131620114248383,0
"PNRC2",1.1069009205507,0.758216310176939,1.1970693536532,0.752098925077523,0.761325431521455,0.790300965619021,0.730041762516074,1.07420406329192,0.820140086226958,0.669658826204969
"SRSF10",1.83008114498255,1.22374977596129,1.16559661207395,1.34775793776386,1.01013929165461,1.11705378671625,1.52100043048837,1.62852203815957,1.34289798170519,1.74799163725702
"IFNLR1",0,0,0.00345855014119531,0,0,0.00952685811840741,0,0.00262095305191636,0,0
"STPG1",0.0387741588500387,0.0161392698496237,0.0327505195597246,0.0156905772335303,0.0344397055681826,0.0466482139624813,0.0415944113050614,0.0374979667217625,0.0390141104647259,0.0228348038947042
"NIPAL3",0.291225500862669,0.161206533766126,0.367898077868323,0.331872526533348,0.238236227497364,0.207114606895922,0.294884807581477,0.200027165040105,0.263341526701644,0.293817966045494
"RCAN3AS",0.203950794739084,0.0368269129498689,0.0307547834751628,0.237436675607565,0.16935089875666,0.323541868611248,0.29890196533053,0.219577402227972,0.266635833765778,0.378365905426388
"RCAN3",1.52030439039379,1.3308345068362,1.61506015851258,1.45504835084103,1.11366371520181,1.53073161160059,2.23455939470058,1.72331832478517,1.16919349178664,2.4009671720237
"NCMAP-DT",0.0488116917695364,0.0500923001976279,0.0460281427474809,0.0740896243086799,0.0462771398542256,0.100380645917751,0.0868476987640816,0.0500767465140836,0.0455747861255199,0.110260952242634
"NCMAP",0.00818825116969168,0,0,0,0.00539137628049922,0,0,0.00225335609222986,0,0
"SRRM1",2.63594358391555,2.65388400182235,3.06278040173535,1.42979930777296,1.94412768611847,1.60499959305467,1.58836673875404,2.36515584647207,1.76814153268662,1.74453959654244
"CLIC4",0,0.0136972510302045,0.00561012938532548,0,0.0106809002321059,0,0.012274155538099,0.00839423985907049,0.00874148797608329,0
"RUNX3",0.593601504381956,0.284747091353654,0.371771672748589,0.359337950719956,0.715447356464903,0.386177982975229,0.337787234079437,0.504899526813173,0.517740154907603,0.175877415274061
"AL445471.1",0,0,0,0,0,0,0,0,0,0
"SYF2",1.41736466956166,1.5389428033933,1.82695561773701,1.34788173471204,1.29820907559266,1.05079743606566,1.07398924729522,1.26710679035997,1.30425699159623,1.03562694396677
"AL031432.4",0.0104494299835944,0.00455770233463744,0.0032436875407691,0.0315845279326525,0.0279578864306149,0.0148682957449574,0,0.00601789715675168,0.0216413858249142,0.0402060472441993
"RSRP1",1.44679339374292,1.82585479877257,2.88364520806354,1.96110523726151,2.07921074757563,2.38881930782244,2.15216628222094,1.94314375876284,2.17579964268859,2.82312784970224
"RHD",0.00385640892743241,0,0,0.0461667568677556,0.0305794851565906,0.0172953643963606,0.0171561899533352,0.0298775166828837,0,0
"TMEM50A",1.63697140445462,1.54741244791162,1.84200738201888,1.30752754232306,1.38218973537124,1.22522163100869,1.34882011817973,1.45797976796717,1.42504344877187,0.9200935981021
"RHCE",0.0135440010666094,0,0.00504358567621272,0,0.0099503280991537,0.00936077162712677,0,0.00613061334880693,0.0170421153582923,0.0164519414113462
"MACO1",0.386989194261343,0.479991133041472,0.465667433479952,0.353546993138758,0.406923721829675,0.405666883281839,0.362121547419384,0.37004363981488,0.461275437821879,0.487447616854406
"LDLRAP1",1.48219943074656,1.49802128348614,1.59288413354199,1.15518822138161,0.604919425199861,1.0571196950976,1.01395236772516,2.22502947148865,0.927076183740134,1.53238003711949
"AL606491.1",0,0,0.00334951820530135,0,0,0,0,0.00817148333091981,0,0
"MAN1C1",0.169266776888032,0.103084317169095,0.159858869051211,0.134382580791387,0.292769203408118,0.323151905422553,0.146646366030514,0.273938583673151,0.25360853363436,0.257244516505027
"AL031280.1",0,0,0.00891656289014551,0,0.00446531164395899,0,0,0,0,0
"SELENON",0.121955484101034,0.18696993482242,0.169115912683479,0.0844966389682413,0.0684258939422611,0.0664328494392223,0.19779428212558,0.155279132386768,0.0154798122533374,0.0582773877062866
"AL020996.1",0.0065837118967674,0.0200887512447317,0.0106032115422031,0.0304267865386588,0.00344246905189078,0,0,0.0108083478339308,0,0.042623279851955
"MTFR1L",0.297204451826709,0.283926088885772,0.356204659362836,0.161225655279293,0.201381611314192,0.195483288185371,0.210433783454334,0.298402590350088,0.250894128255329,0.0790686992624522
"AL033528.2",0,0,0.00902976691198639,0,0,0,0,0,0,0
"PAQR7",0.0390194259063085,0.0523007912972592,0.0292105252040936,0.0210579662032958,0.0162057424658941,0.0298924482959115,0,0.0207875961071526,0.00598124759254784,0
"STMN1",1.57185618627893,1.63227033770234,1.36558037364795,1.60812790989659,1.01501424981114,1.45493879384531,1.52030295515122,1.55463425669925,1.88493129406859,1.97803980640792
"PAFAH2",0.0556593757307045,0.0495279783116299,0.0606757456877066,0.0632119463168297,0.0323356327138998,0.021486016113926,0.0120342736112448,0.064245256263557,0.108084317422239,0.0762841046720295
"PDIK1L",0.111949022846935,0.0927438728493257,0.0603670153714451,0.0746611935847406,0.0719798260360301,0.0634083208408243,0.150899708784274,0.0865177632122512,0.140781350846471,0.181511028516339
"ZNF593",0.5863034907177,0.277004238790033,0.197606931815175,0.5691721884314,0.181950732452581,0.319047384626004,0.614102874038084,0.261184970660632,0.353761513489516,0.37787334978602
"CEP85",0.0850263373756886,0.0830703451246842,0.0557672323755819,0.0866447851816948,0.0258131715098985,0.0911607303158103,0.00409138517936633,0.0378399531419434,0.054750549136376,0.0385068936268211
"SH3BGRL3",10.4190056285547,9.28227997533664,8.27409362145853,8.22208256666755,4.76619536543197,7.89396255733113,8.14517958022084,8.59921092676181,8.46218036429932,8.41133885347926
"UBXN11",0.270372120629726,0.171219927130665,0.398170132476287,0.222454517921058,0.126181445564358,0.207892484226496,0.183374754867097,0.254228721911169,0.376860706656296,0.448003577450572
"CD52",4.33367649197285,3.88525997056624,7.15200706654701,8.92538740720076,2.12500817242889,8.19794627994547,7.11314508944266,5.84445812354,6.16167890477439,12.5129259574149
"ZNF683",0,0,0,0,0,0,0,0,0,0
"DHDDS",0.0760948299060484,0.0409075138935542,0.0645169042688223,0.107192920361268,0.0513705443841782,0.0973811079248209,0.083780750812367,0.0900942130016889,0.0543177981709301,0.198245768470464
"HMGN2",2.43649215814494,1.40416713411422,1.91076472346044,1.33650799783378,1.64876911930418,1.56601567456381,1.31746033386638,2.18675546397396,1.81680189530659,1.95447593125266
"RPS6KA1",0.519886831117917,0.388858177950539,0.387873749994628,0.332464201014846,0.194460919927408,0.250531467558892,0.467245084217639,0.353579106861777,0.262261140903148,0.366998017231694
"ARID1A",0.358904348281548,0.51867733967707,0.503825303711915,0.568667841264482,0.483213822342995,0.457194239887801,0.457355854622684,0.517212499077356,0.48416604871012,0.619991645642647
"PIGV",0.0903985530801911,0.0582887408334585,0.0570829745084593,0.0408227871248139,0.0841035034851797,0.0544912921018468,0.0597400145679544,0.0527866945415614,0.0237705929610269,0.0250569419004688
