"","CP003-entry","CP006-entry","CP013-entry","CP020-V1","CP022-entry"
"ATP11C",0.103946399603941,0.320581536880941,0.337734428083763,0.161517335255413,0.152036921055913
"LINC00632",0,0,0,0,0
"LDOC1",0,0.10128975622932,0.110995879376546,0.102587763248626,0
"FMR1",0.161669497838447,0.163618559141795,0.291315864670713,0.434129970348315,0.280954772843658
"AFF2",0,0,0,0,0
"IDS",3.25771138077263,2.00121958711057,1.01737156144622,4.53761340163638,1.15378966251768
"AC244197.2",0,0,0,0,0
"LINC00893",0,0.0759895709997178,0.157713910197698,0,0
"CXorf40A",0.069816800714924,0.270139572661178,0.143566364124378,0,0.10323433160932
"TMEM185A",0.0678831323992614,0.303414787700087,0.246487958513112,0.138764310845213,0.404104280177802
"CXorf40B",0.160010517006547,0.178065912013542,0.53077259385289,0,0.35091512189851
"LINC00894",0,0.0831656160077177,0.199896837798285,0,0.299171689583057
"MTM1",0.138456070917282,0,0.0479331237058057,0.194597203880995,0.119885639319848
"MTMR1",0.105537958590892,0.150880967755112,0.0547984239973258,0.332937721884456,0.125058585842326
"CD99L2",0.230203615775834,0.0521351969928418,0,0.110131592036935,0.182250424332655
"HMGB3",0,0,0,0,0.0349656462525569
"AF274853.1",0,0,0,0,0
"VMA21",0.521103766106842,0.402026299429211,0.417564755121416,0.515633517471492,0.42573961644881
"PRRG3",0.0719880211932734,0,0,0,0
"CETN2",0.0542958908869777,0.0495154909213347,0.0423728813559322,0.112746134872456,0.0703591129123044
"NSDHL",0.115035884980529,0.163502027286252,0.0504589239129886,0.141225062609609,0.109816772716849
"ZNF185",0,0.0327140562485483,0,0,0.0706394281031901
"PNMA5",0,0,0,0,0
"PNMA3",0,0,0,0,0
"ZNF275",0,0.149087774469561,0.179641486737492,0.0676516750554744,0.0800775150345534
"HAUS7",0.0462757293054938,0,0,0,0.0704756400950012
"CCNQ",0.427588020242176,0.298287895478996,0.152581865071876,0.37737306337902,0.322217666124407
"SLC6A8",0,0,0,0,0
"BCAP31",1.53675767193688,1.31737613890363,1.45971039693263,1.43707222508349,1.81271967779493
"ABCD1",0.0915534550756177,0.0495154909213347,0.0607278844226904,0.0734297195019849,0.133485765260864
"IDH3G",1.49023050435189,0.961439643517221,0.921890252921289,0.705077913488134,0.750398805932853
"SSR4",3.35135682293371,3.88988434747309,2.43704081725311,3.90587626781299,2.65642702708064
"PDZD4",0,0.112001695804859,0,0,0
"L1CAM",0,0,0,0,0
"ARHGAP4",1.27919246303638,1.54108885708596,0.84088428706204,0.701334043088699,0.93922521883905
"NAA10",0.628512785020836,0,0.628378198317203,0.245339098944508,1.08020934320674
"RENBP",0.258016679487655,0.190885248182544,0,0,0.137903861308117
"HCFC1",0.171345635386161,0.275057626043528,0.209717403042394,0.735464031081694,0.364896394961381
"TMEM187",0,0.0989182529285025,0.114058900015968,0.0921105361778956,0.0574577254784792
"IRAK1",0.143140769257368,0.328996215161587,0.0547984239973258,0.509282111165189,0.282051337208899
"MECP2",1.16682427283107,1.31533789095849,1.0411911890563,1.31977871529258,1.55332074189042
"TKTL1",0.124599817114578,0,0.0530822190490851,0.0953688868543526,1.74865818345368
"FLNA",2.50722975247722,1.96940713266699,1.41839231953333,6.41985170619627,1.99789093729219
"EMD",1.65751754633977,1.21928726358766,0.933922398035686,2.82177710020583,1.21991593134072
"RPL10",51.7920271767864,53.164822686782,51.5169566503672,53.5860815352219,42.1643221020179
"AC245140.2",0,0,0.0422672133226256,0,0
"DNASE1L1",0,0.30933879883558,0.0622215585255979,0.0390631103610994,0
"TAZ",0.572885926355349,0.501636017734531,0.413825652887382,0,0.447499950257059
"AC244090.1",0,0.188698984396983,0.168672729691345,0,0.0509863305647756
"ATP6AP1",1.02224980690285,0.513474001235447,1.09898280880655,0.689154570036399,1.0815266408059
"GDI1",1.04754885792044,0.839639459612403,1.09481691539577,0.690120191188154,0.788610713305015
"FAM50A",1.0323389685723,1.21701320384439,1.3739261671523,0.829830998374128,0.838005061628154
"PLXNA3",0.101924331376386,0.038113677855572,0,0,0
"LAGE3",0.440250492183769,0.20049058623266,0.443170053214792,0.259216616557683,0.701834080250745
"UBL4A",0.402204557627668,0.54122362284976,0.312562339543944,0.220294790204786,0.299781518611415
"SLC10A3",0.661133188886582,0.300399985654925,0.29991806435203,0.544268819122021,0.469443777782172
"FAM3A",0.881203056433136,0.639792176649988,0.621662406617721,0.0520085710125029,0.319567934817734
"G6PD",0.767704497710472,1.21420658944079,0.556731211219458,0.647526265983998,0.925318650135078
"IKBKG",0.676140054337718,0.405676188674252,0.449286857493628,0.371006947735117,0.214956597935321
"GAB3",1.52143351871043,0.891923188384702,0.488453681399709,0.54613184881743,1.30326028401203
"DKC1",0.346335627422916,0.18068766565509,0.510903516832095,0.4649200909419,0.387636142347728
"MPP1",0.434944622738694,0.597834206208431,0.113143338032434,0.114733792197606,0.0633986762356402
"F8",0.122208807429722,0,0,0,0.0503707285622179
"F8A1",0,0,0,0.0923998572462334,0.16444963307589
"FUNDC2",0.71807549590878,0.583866159358605,0.853282033389545,1.1085679955129,0.729870710291586
"CMC4",0,0,0.132471747497825,0.0268773853679514,0.0619225720159512
"BRCC3",0.721293994673509,0.385672057546626,0.601687923521317,0.19423715975942,0.351196908624006
"VBP1",0.337974730358057,0.345993668013131,0.209879665931396,0.455884164542645,0.353402483138546
"RAB39B",0.312421955696932,0.075625002197869,0.149431231054192,0.203400862419657,0.254238522154534
"CLIC2",0,0,0,0,0
"F8A3",0,0,0.218149922564813,0,0.152141928300567
"TMLHE",0.151554494337312,0.333763944733595,0.249457221447756,0.316111092132446,0.202224497422188
"VAMP7",0.558554576174319,0.0607278844226904,0.272178494806634,0.278470854764648,0.477181703879252
"IL9R",0,0,0,0.0544128849711612,0
"MT-ND1",3.44961916539887,7.61163174092443,8.04267363943639,8.22106079910435,6.56613925010747
"MT-ND2",4.68024463530543,5.39289442129451,5.94365824344584,6.13010990378684,6.43837134578954
"MT-CO1",91.0364740152574,77.5907508869944,87.3495042328838,64.8919182992203,74.3730282823147
"MT-CO2",41.8364845182687,44.0577861846036,48.5299302754716,34.3170804743416,43.1047387768212
"MT-ATP8",4.46079855819906,6.3439217207998,33.5963819767093,3.63826970235903,36.3204169107712
"MT-ATP6",15.0949669642533,27.2226571941531,5.56947883720535,35.3005960727541,4.59831993812563
"MT-CO3",12.0204963706562,20.7840599842202,30.7981854628223,26.6050341570214,28.757603582228
"MT-ND3",13.9124059951986,8.29582005463983,15.2512381865643,12.4632270390585,14.7213615996737
"MT-ND4L",11.7107006652473,13.5858991850609,15.433429615211,13.5413506458132,15.7050514135488
"MT-ND4",9.38581752085892,6.81372459378312,9.37121583242916,6.91788888160879,7.70485331913709
"MT-ND5",7.72165122488494,9.1238594859178,8.57628001462826,6.86969918975415,8.89784665427215
"MT-ND6",1.78085578281894,3.21753223249409,2.62706533789375,1.89714641366796,2.52968317067149
"MT-CYB",8.17977882766256,12.0048844666428,13.5170339054091,16.0013844452026,16.2092038917139
"MAFIP",0,0,0,0,0.0495265264075439
"AC011043.1",0,0,0.0479331237058057,0,0.0430003956036395
"AL354822.1",0,0,0,0,0
"AL592183.1",0.0690760389036251,0,0.228893720587126,0,0.216624251708732
"AC240274.1",0.0690760389036251,0,0,0,0
"AC233755.1",0,0,0,0,0
"AL627309.1",0,0,0.048439990118242,0,0
"AL627309.5",0,0,0,0,0.197565936474407
"AL645608.1",0,0,0,0,0
"FO704657.1",0,0,0,0,0
"HES5",0,0,0,0,0
"PRDM16",0,0,0,0,0
"UTS2",0,0,0,0,0
"SLC2A7",0,0,0,0,0
"LNCTAM34A",0,0,0,0,0
"LINC02606",0,0,0,0,0
"PIK3CD-AS2",0,0,0,0,0
"AC254633.1",0,0,0,0,0
"AL031283.1",0,0.0964160521140398,0,0,0.0675447483958122
"AL031727.2",0,0,0,0,0
"AL031428.1",0,0,0,0,0
"AL391650.1",0,0,0,0,0
"CNKSR1",0,0,0,0,0
"TRNP1",0,0,0,0,0
"AL020997.5",0,0,0,0,0
"TMEM200B",0,0,0,0,0
"AC114488.2",0,0,0,0,0
"DCDC2B",0,0,0,0,0
"AL031602.2",0,0,0.0501454217229967,0,0.0430003956036395
"AL020995.1",0,0,0,0,0.0209642287365069
"AL513327.1",0,0,0,0,0
"AL138787.2",0,0,0,0,0.0751292222622911
"OSCP1",0,0,0,0,0
"PABPC4-AS1",0,0,0,0,0
"FOXO6",0,0,0,0,0
"ZMYND12",0,0,0,0,0.079183460158842
"TMEM269",0,0,0,0,0
"AL512353.1",0,0,0,0,0
"PTPRF",0,0,0,0,0
"SLC6A9",0,0,0,0,0
"AL592166.1",0,0,0,0,0
"AGBL4",0,0,0,0,0
"AC104170.1",0,0,0.053484230174733,0,0.0639646243401464
"AL513218.2",0,0,0,0,0
"GLIS1",0,0,0,0,0
"ACOT11",0,0,0,0.0544128849711612,0
"AC119674.1",0,0,0,0,0
"DAB1",0,0,0.0554437440051452,0.0522728223142224,0.201367315921324
"LINC02777",0,0,0,0,0
"AC093425.1",0,0,0,0,0
"LINC01359",0,0,0,0,0
"C1orf141",0,0,0,0,0
"ZRANB2-AS2",0,0,0,0,0
"NEGR1",0,0,0.0428225177927562,0,0
"AL513166.1",0,0,0,0,0
"TNNI3K",0,0,0,0,0
"SLC44A5",0,0,0,0.0306801168298849,0.128988152438199
"LINC01362",0,0,0,0,0
"PKN2-AS1",0,0,0.053484230174733,0,0
"AC099063.1",0,0,0.951035870451412,0,0.419330170292819
"AC093423.2",0,0,0,0,0.12473841728882
"HFM1",0,0,0.40601638211473,0,0.345252198128191
"AC118469.2",0,0,0,0,0
"DPYD-AS1",0,0,0.0929679395157529,0.0487842953596378,0.0891459257144383
"SNX7",0,0,0,0,0
"AC093019.2",0,0,0.0639349398052542,0,0.0548365869708269
"LRRC39",0,0,0.0696635945021491,0,0.0675447483958122
"AL589990.1",0,0,0,0,0
"AKNAD1",0,0,0,0,0
"GSTM1",0,0.148497553840779,0.0567050938185777,0.14756290557659,0.669150067702382
"AC000032.1",0,0,0,0,0
"PIFO",0,0,0,0,0
"OVGP1",0,0,0,0,0
"WNT2B",0,0,0,0,0
"LRIG2-DT",0,0,0,0.0645094699901946,0
"AL137856.1",0,0,0.347825005474099,0,0.368099849344009
"AP4B1-AS1",0,0,0.0722470270348375,0,0
"LINC01765",0,0,0,0,0
"LINC01762",0,0,0.11785888211924,0.0268773853679514,0.079183460158842
"AL390066.1",0,0,0,0,0.0815820388983161
"AL445231.1",0,0,0,0,0
"FAM72B",0,0,0,0,0
"SRGAP2-AS1",0,0,0,0,0
"LINC02798",0,0,0,0,0.0675447483958122
"FP700111.1",0,0,0.0611000452140335,0,0.0430003956036395
"PDZK1",0,0,0,0,0.0713740212837331
"HIST2H4A",0,0,0,0,0
"AL356356.1",0,0,0,0,0
"AL590133.2",0,0,0,0,0
"AL391335.1",0,0,0,0,0
"AL589765.4",0,0,0,0,0
"AL450992.2",0,0,0.0600820721105029,0,0.148674316436784
"AL450992.3",0,0,0,0,0
"AL450992.1",0,0,0,0,0
"KCNN3",0,0,0,0,0
"AC234582.2",0,0,0,0,0
"AL353807.2",0,0,0,0,0
"ETV3L",0,0,0,0,0
"AL356276.1",0,0,0.0606409751068797,0,0
"AL138930.1",0,0,0,0,0
"AL592295.3",0,0,0.121281950213759,0,0.0384818154181242
"AL031733.2",0,0,0,0,0
"SELP",0,0,0,0,0
"AL031599.1",0,0,0.033522849173997,0,0
"LINC02776",0,0,0,0,0
"LINC02803",0,0,0,0,0
"CLEC20A",0,0,0,0,0
"C1orf220",0,0,0,0,0
"ANGPTL1",0,0,0,0,0
"AL353708.1",0,0,0,0,0
"AL162431.1",0,0,0.0696635945021491,0,0
"LINC01344",0,0,0,0,0
"SMG7-AS1",0,0,0,0,0
"LINC01350",0,0,0,0,0
"AL390957.1",0,0,0.0526698338793439,0,0
"AL136456.1",0,0,0.984917909233391,0,0.13785673080186
"ASPM",0,0,0,0,0.0838569149460276
"CRB1",0,0,0,0,0
"ATP6V1G3",0,0,0,0,0
"NR5A2",0,0,0,0,0.0495265264075439
"LINC00862",0,0,0,0,0
"AC104461.1",0,0,0,0,0
"DDX59-AS1",0,0,0,0,0
"ASCL5",0,0,0,0,0
"PHLDA3",0.122052877009308,0,0,0,0
"ADORA1",0,0,0,0,0
"CHIT1",0,0,0,0,0
"ETNK2",0,0,0,0,0
"KISS1",0,0,0,0,0
"AL606489.1",0,0,0.0722470270348375,0,0
"AL512306.3",0,0,0.0501454217229967,0,0.0644940762190993
"RHEX",0,0,0,0,0
"IL19",0,0,0,0,0
"AL137789.1",0,0,0,0,0
"LAMB3",0,0,0,0,0
"DTL",0,0,0,0.091386855358146,0.0594460441546311
"AL360091.3",0,0,0.131555935163906,0,0.196819341523088
"PTPN14",0,0,0,0,0
"SPATA17",0,0,0,0.0645094699901946,0
"C1orf115",0,0,0,0,0
"HLX-AS1",0,0,0,0,0
"LINC01655",0,0,0,0,0
"LINC01705",0,0,0,0,0
"LEFTY2",0,0,0,0,0
"HIST3H2BB",0,0,0,0,0.0209642287365069
"AL136988.2",0,0,0,0,0
"AL136988.1",0,0,0,0,0
"AL355472.2",0,0,0.0368860773501042,0,0
"LINC01132",0,0,0,0,0
"AL391832.4",0,0,0,0,0
"AL391832.3",0,0,0,0,0
"LGALS8-AS1",0,0,0,0,0
"AL359921.1",0,0,0,0,0
"RYR2",0,0,0,0,0
"CHRM3",0,0,0,0,0
"GREM2",0,0,0.0858159094746628,0,0
"WDR64",0,0,0,0,0
"AL645465.1",0,0,0.091594707628124,0,0.10104174377106
"CATSPERE",0,0,0,0,0
"AC092159.2",0,0,0,0,0
"LINC01250",0,0,0,0,0
"AC019118.2",0,0,0,0,0
"LINC00298",0,0,0,0,0
"LINC01814",0,0,0.321271841853024,0,0.0644940762190993
"ID2-AS1",0,0,0,0,0.15432796835723
"ASAP2",0,0,0,0,0
"AC080162.1",0,0,0.0708280507412156,0,0.079183460158842
"MIR3681HG",0,0,0,0,0.0209642287365069
"NT5C1B",0,0,0,0,0.0430003956036395
"LINC01376",0,0,0,0,0.0509863305647756
"KLHL29",0,0,0,0,0
"ADGRF3",0,0,0.0680415597847165,0,0
"CENPA",0,0,0,0,0.0419284574730138
"AC104695.2",0,0,0,0,0.162274910627376
"ALK",0,0,0,0,0
"GALNT14",0,0,0,0,0
"LINC02613",0,0,0,0,0
"LINC01819",0,0,0,0,0
"LINC01126",0,0,0,0,0
"AC018682.1",0,0,0,0,0
"LINC01118",0,0,0,0.0544128849711612,0
"STPG4",0,0,0,0.0696534046584197,0
"LHCGR",0,0,0,0,0
"AC093110.1",0,0,0,0,0
"AC068193.1",0,0,0,0,0.0706394281031901
"LINC01185",0,0,0,0,0
"AC092567.1",0,0,0,0,0
"AC009501.3",0,0,0.0599545544477286,0,0.0704756400950012
"LINC00309",0,0,0,0,0
"LINC01800",0,0,0,0,0
"AC007389.1",0,0,0,0,0
"LINC01829",0,0,0,0,0
"LINC01890",0,0,0,0,0
"AC073263.1",0,0,0,0,0
"AC005041.4",0,0,0,0,0.0349656462525569
"AC005041.5",0,0,0,0,0
"LINC01291",0,0,0,0,0
"AC092651.3",0,0,0,0,0.0704756400950012
"IGKV1-5",0,0,0,0,0
"IGKV3-11",0,0,0,0,0
"IGKV2-30",0,0,0,0,0
"IGKV1-33",0,0,0,0,0
"IGKV1-39",0,0,0,0,0
"ASTL",0,0,0,0.175743714913804,0
"AC012307.1",0,0,0,0,0
"AC013270.1",0,0,0,0,0
"AC092683.2",0,0,0.0469115763697007,0,0
"C2orf15",0,0,0,0,0
"AC079447.1",0,0,0,0,0.260983305773933
"RFX8",0,0,0,0,0
"IL1RL2",0,0,0,0,0
"AC012360.1",0,0,0,0,0
"AC009505.1",0,0,0,0,0.0349656462525569
"ECRG4",0,0,0,0,0
"ACOXL",0,0,0,0,0
"AC017002.5",0,0,0,0,0
"AC017002.3",0,0,0,0,0.0959269420409416
"AC012442.2",0,0,0,0,0
"AC016745.1",0,0,0,0,0
"AC104653.1",0,0,0,0,0
"LINC01191",0,0,0,0,0
"AC009303.2",0,0,0.0479331237058057,0,0
"THORLNC",0,0,0,0,0
"MARCO",0,0,0,0,0
"STEAP3",0,0,0,0,0
"AC012447.1",0,0,0,0,0
"CNTNAP5",0,0,0,0,0
"AC068282.1",0,0,0.363865463413349,0,0.171459096162885
"AC010976.1",0,0,0,0,0
"MYO7B",0,0,0,0,0
"AC114763.1",0,0,0,0,0
"LRP1B",0,0,0,0,0
"AC079793.1",0,0,0.701237955562918,0,0.64968921854575
"AC092652.1",0,0,0,0,0.0713022645599224
"AC092652.2",0,0,0.048439990118242,0,0.148044217960306
"AC009951.5",0,0,0,0,0
"LINC01412",0,0,0,0,0
"TEX41",0,0,0,0,0
"AC105402.3",0,0,0.393180122744113,0,0.34951220334844
"CACNB4",0,0,0.0504589239129886,0,0.0641634371069989
"UPP2",0,0,0,0,0
"AC009313.1",0,0,0.846908749572675,0,0.160733936213094
"SLC4A10",0,0,0.0899593000468151,0,0
"AC008063.1",0,0,0,0,0
"AC019197.1",0,0,0,0,0
"AC009495.1",0,0,0.216853277163029,0,0.286592857710579
"CCDC173",0,0,0,0,0
"AC007405.1",0,0,0,0,0
"MAP3K20-AS1",0,0,0,0,0
"AC010894.3",0,0,0.397497905843021,0,0.677966616740729
"CHN1",0,0,0,0,0
"AC079305.1",0,0,0,0,0
"AC092640.1",0,0,0,0,0.0430003956036395
"AC021851.1",0,0,0,0,0
"AC009315.1",0,0,0,0,0
"FSIP2-AS1",0,0,0,0,0
"FSIP2",0,0,0,0,0
"AC017101.1",0,0,0,0,0
"AC007319.1",0,0,0.0722470270348375,0,0
"AC067945.3",0,0,0.112624388327073,0,0
"DNAH7",0,0,0.0479331237058057,0.0532958130809243,0
"HECW2",0,0,0.0594290061093018,0,0
"CCDC150",0,0,0.105339667758688,0,0.0209642287365069
"RFTN2",0,0,0.0722470270348375,0,0
"AC020550.2",0,0,0,0,0
"AC011997.1",0,0,0.0614545052297784,0,0
"AC011997.2",0,0,0,0,0
"FTCDNL1",0,0,0,0.0544128849711612,0
"AC012459.1",0,0,0.0625660854277331,0,0
"AC007163.1",0,0,0,0,0
"AC080075.1",0,0,0,0,0
"PARD3B",0,0,0,0,0
"AC008269.1",0,0,0,0,0
"MYOSLID",0,0,0,0,0
"LANCL1-AS1",0,0,0.0618131019050798,0.0645094699901946,0.0541802794618815
"ERBB4",0,0,0,0,0
"AC093865.1",0,0,0.234520903338086,0,0.0994597224716561
"VWC2L",0,0,0,0,0
"SNHG31",0,0,0,0,0.0384818154181242
"AC012668.3",0,0,0,0,0
"LINC00607",0,0,0,0,0
"CATIP",0,0,0,0,0
"CATIP-AS1",0,0,0,0,0
"AC021016.3",0,0,0,0,0
"COL4A4",0,0,0.048439990118242,0,0
"CCL20",0,0,0.0599545544477286,0,0
"DNER",0,0,0,0,0
"AC010149.1",0,0,0.0413898718983465,0,0.324796573654713
"EFHD1",0,0,0,0,0
"KCNJ13",0,0,0.033522849173997,0,0.0644940762190993
"SNORC",0,0,0,0.0696534046584197,0
"AC097713.1",0,0,0,0,0
"AGAP1",0.0558534405719393,0.0471595785820058,0,0,0.097599891952386
"RBM44",0,0,0,0,0
"AC023787.2",0,0,0,0,0
"AC005237.1",0,0,0.0567050938185777,0,0
"BOK",0,0,0,0.231087510543007,0
"IL5RA",0,0,0,0,0
"AC034195.1",0,0,0.176553672316384,0,0
"AC023480.1",0,0,0,0,0.0670974321812704
"CPNE9",0,0,0,0,0
"GHRL",0,0,0,0,0
"MKRN2OS",0,0,0.116867356554901,0,0.0566771330439021
"AC090945.1",0,0,0,0,0.0209642287365069
"AC090644.1",0,0,0,0,0.0633986762356402
"PP2D1",0,0,0,0,0.0509863305647756
"ZNF385D",0,0,0,0,0
"NEK10",0,0,0.0561974553792204,0,0.295088215691203
"RBMS3-AS2",0,0,0,0,0
"ITGA9",0,0,0,0,0
"SCN11A",0,0,0,0,0
"AC104850.2",0,0,0,0,0
"MYRIP",0,0,0,0,0
"AC099560.1",0,0,0,0,0.0713022645599224
"CCDC13",0,0,0,0,0
"LINC02158",0,0,0,0,0
"ZKSCAN7-AS1",0,0,0,0,0.154497034596331
"KIF15",0,0,0,0.0268773853679514,0.0209642287365069
"CCR3",0,0,0,0,0
"AC134772.1",0,0,0,0,0
"DOCK3",0,0,0,0.0374313135396547,0
"MUSTN1",0,0,0,0,0
"CACNA1D",0,0,0,0,0
"CACNA2D3",0,0,0,0,0
"DENND6A-AS1",0,0,0,0,0.0384818154181242
"C3orf67",0,0,0,0,0
"AC126121.3",0,0,0,0,0
"PTPRG",0,0,0.0530822190490851,0,0
"FOXP1-AS1",0,0,0.0479331237058057,0,0
"PROK2",0,0,0,0,0
"GXYLT2",0,0,0,0,0
"AC117481.1",0,0,0.0618131019050798,0,0
"AC068756.1",0,0,0,0,0
"AC131237.1",0,0,0,0,0
"LINC00882",0,0,0,0,0
"AC078785.2",0,0,0,0,0
"CFAP44-AS1",0,0,0,0,0.0980968217075073
"ZBTB20-AS1",0,0,0,0.136496590240833,0.0548365869708269
"ZBTB20-AS5",0,0,0.0435486961520372,0,0.174972004479283
"ZBTB20-AS4",0,0,0,0,0
"LSAMP",0,0,0.248332495788375,0,0.123082700874408
"IGSF11",0,0,0,0,0
"B4GALT4-AS1",0,0,0,0,0
"ARHGAP31-AS1",0,0,0,0,0
"AC073352.2",0,0,0,0,0
"FSTL1",0,0,0,0,0
"POLQ",0,0,0,0.0537547707359028,0.0419284574730138
"KALRN",0,0,0,0,0
"CFAP100",0,0,0,0,0
"EFCAB12",0,0,0,0,0
"LINC02021",0,0,0.0526698338793439,0,0
"PPP2R3A",0,0,0,0.0544128849711612,0
"IL20RB",0,0,0,0.0628456510809452,0
"RBP1",0,0,0,0,0
"AC117383.1",0,0,0,0,0
"TRPC1",0,0,0,0,0
"PLSCR2",0,0,0,0,0
"WWTR1",0,0,0,0,0
"ANKUB1",0,0,0.184778096009169,0.0783419630854844,0.491203424462739
"SIAH2-AS1",0,0,0,0.064464557386349,0
"SUCNR1",0,0,0,0,0
"AC026347.1",0,0,0.0943437276005835,0,0.193755356650372
"PLCH1",0,0,0,0,0.0800775150345534
"LINC00880",0,0,0,0,0
"LINC00881",0,0,0,0,0
"AC106707.1",0,0,0,0,0
"MLF1",0,0,0,0,0
"IL12A-AS1",0,0,0,0,0
"AC112491.1",0,0,0,0,0
"WDR49",0,0,0,0,0
"MECOM",0,0,0,0,0
"TERC",0,0,0,0,0
"AC078802.1",0,0,0,0,0
"AC092919.1",0,0,0.0958662474116113,0,0
"KCNMB2-AS1",0,0,0,0,0
"SOX2-OT",0,0,0,0.127158515805804,0
"DGKG",0,0,0,0.0306801168298849,0
"AC068631.1",0,0,0,0,0
"AC072022.1",0,0,0,0,0
"OPA1-AS1",0,0,0,0.0317896289514509,0
"AC080129.1",0,0,0,0,0
"AC069213.1",0,0,0,0,0
"SLC51A",0,0,0.048439990118242,0,0.0675447483958122
"TM4SF19-AS1",0,0,0,0,0.0800775150345534
"LINC01063",0,0,0,0,0
"NCBP2-AS1",0,0,0,0,0
"MELTF-AS1",0,0,0,0,0
"AC128709.2",0,0,0,0,0
"AC079140.6",0,0,0.0594290061093018,0,0
"AC092574.2",0,0,0,0,0
"AC092535.4",0,0,0.053484230174733,0,0
"DOK7",0,0,0,0,0
"STK32B",0,0,0,0,0
"SORCS2",0,0,0,0.0747518239445042,0
"AC105916.1",0,0,0.115297332079813,0,0
"LINC00504",0,0,0,0,0.0815820388983161
"AC098829.1",0,0,0,0,0
"CC2D2A",0,0,0,0,0.0596150062893832
"AC006160.1",0,0,0,0,0
"C4orf19",0,0,0,0.0566431031357622,0
"AC079921.1",0,0.0358257293222847,0.10392256300679,0,0.0751292222622911
"AC095057.4",0,0,0.0501454217229967,0,0
"AC096734.2",0,0,0,0,0
"CORIN",0,0,0,0,0
"NIPAL1",0,0,0,0,0
"LINC01618",0,0,0,0,0
"KIAA1211",0,0,0,0,0
"AC104806.2",0,0,0.0450176694352533,0,0.276836575230746
"PF4V1",0,0,0,0.115773118630931,0
"CXCL5",0,0,0.0561974553792204,0,0
"AC093677.2",0,0,0,0,0
"AC112719.2",0,0,0,0,0
"AC110795.1",0,0,0,0,0
"AC034139.1",0,0,0,0,0
"FRAS1",0,0,0.0450176694352533,0,0
"LINC01088",0,0,0,0,0
"AC021127.1",0,0,0.0502048357297775,0,0
"MAPK10",0,0,0,0,0
"UNC5C",0,0,0,0,0
"STPG2",0,0,0.0497626322441952,0,0
"AC019077.1",0,0,0,0,0
"AC114811.2",0,0,0,0,0
"AP002075.1",0,0,0,0,0
"AC018797.3",0,0,0.146459468992312,0,0
"TET2-AS1",0,0,0,0,0
"AC107071.1",0,0,0,0,0
"ENPEP",0,0,0,0,0
"ANK2",0,0,0.827116866232348,0,0.820016768584544
"ARSJ",0,0,0,0,0
"CCNA2",0,0,0,0,0
"LINC01091",0,0,0,0,0
"LINC02615",0,0,0,0,0.065973940293584
"SNHG27",0,0,0,0,0
"AC096711.2",0,0,0,0,0
"LINC00499",0,0,0,0,0
"AC109927.1",0,0,0,0,0
"RNF150",0,0,0,0,0
"DCLK2",0,0,0,0,0
"FAM160A1",0,0,0,0,0
"AC023424.3",0,0,0.054393942690542,0,0.235062995297375
"TRIM2",0,0,0,0,0
"AC097467.3",0,0,0.0625660854277331,0,0
"C4orf45",0,0,0,0,0
"SPOCK3",0,0,0.0368860773501042,0,0.0874860022396416
"AC097534.1",0,0,0,0,0.0798671011436969
"WDR17",0,0,0,0,0
"LINC01098",0,0,0,0,0
"LINC02363",0,0,0,0,0
"LINC02427",0,0,0.0368860773501042,0.0465523341340335,0
"AC084871.1",0,0,0,0,0
"AC112722.1",0,0,0,0,0
"LINC02196",0,0,0,0,0
"SNHG18",0,0,0,0,0
"ROPN1L",0,0,0,0,0
"AC012629.2",0,0,0,0,0
"BASP1-AS1",0,0,0,0,0
"LINC02241",0,0,0,0,0.154668701319914
"PDZD2",0,0,0,0,0
"AC025178.1",0,0,0,0,0
"TTC23L",0,0,0,0,0.0495265264075439
"AC137810.1",0,0,0.0567050938185777,0,0
"OSMR",0,0,0,0,0
"AC008964.1",0,0,0,0,0
"LINC00603",0,0,0,0,0
"GHR",0,0,0,0,0
"LINC01033",0,0,0,0,0
"AC026704.1",0,0,0.0646914219174537,0,0.0959269420409416
"AC008892.1",0,0,0,0,0
"C5orf67",0,0,0,0,0
"PART1",0,0,0,0,0
"SMIM15-AS1",0,0,0.0567050938185777,0,0
"AC025442.2",0,0,0.0562534103630033,0,0.0637214607507662
"AC112206.2",0,0,0,0,0
"AC010273.2",0,0,0,0,0
"OCLN",0,0,0,0,0
"ANKDD1B",0,0,0,0,0
"SV2C",0,0,0.0966729129430416,0,0.239648931326138
"AC025188.1",0,0,0,0,0.10323433160932
"ZBED3-AS1",0,0,0.0344285040470706,0,0
"PDE8B",0,0,0,0,0
"THBS4",0,0,0,0,0
"RASGRF2-AS1",0,0,0,0,0
"VCAN-AS1",0,0,0,0,0
"MEF2C-AS2",0,0,0,0,0.136313671933655
"ADGRV1",0,0,0,0,0.0430003956036395
"AC106818.2",0,0,0,0,0.0548365869708269
"AC104123.1",0,0,0,0,0
"LIX1-AS1",0,0,0,0,0.0637214607507662
"AC008462.1",0,0,0,0,0.0743676887266021
"TMEM232",0,0,0.0625660854277331,0,0
"AC010275.1",0,0,0,0,0
"EPB41L4A",0,0,0.0606409751068797,0,0.0874860022396416
"LINC02201",0,0,0,0,0
"LINC02240",0,0,0,0,0
"AC093535.1",0,0,0,0,0
"TH2LCRR",0,0,0.0531821541963379,0,0
"AC022092.1",0,0,0,0,0
