"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP020-V1","CP022-entry"
"NACC2",0.083049185298328,0.0620285827709409,0,0.0616713981777232,0.0608427943878606,0,0.0405173664027337
"TMEM250",0.494145464404131,0.306720311038197,0.365191181813256,0.402867107257865,0.248190093115212,0.12927846952019,0.278685726016673
"QSOX2",0.141157777376954,0,0,0.110698550038539,0.116614091915612,0.154105981192799,0.191086698815535
"GPSM1",0.0130047129079578,0,0,0.0248158662722598,0,0,0
"DNLZ",0.23358303409941,0.145003885550649,0.467582169548969,0.284334153482071,0.173275142349161,0.202307475542486,0.129717648038677
"CARD9",0.272223191170832,0,0.0396353547364249,0.0884321271741322,0.109398388010442,0,0.169204567608456
"SNAPC4",0.0870687754910587,0,0,0.0729374534561685,0.0646420768206441,0.208211786595658,0.0682840189643184
"ENTR1",0.247161353299269,0.454184308639839,0.281385691972531,0.272934213750311,0.242747505823714,0.116770592493986,0.190559058972979
"PMPCA",0.248625648461309,0.46602476447925,0.305489776373717,0.483672617391026,0.126199545438046,0.202760876156346,0.302892006167728
"INPP5E",0.115546201500736,0,0.0587379468130375,0.0926971059132794,0.0718390220990812,0.117481809187638,0.0840474942665686
"SEC16A",0.512746200830757,0.397058338240254,0.462841179299693,0.524988511285754,0.12369639233179,0.333517419105194,0.309908591733453
"C9orf163",0,0,0,0.0331811424930983,0,0,0
"NOTCH1",0.2188522911918,0.165949215968465,0.416659041393527,0.181170970174594,0.158195527648187,0.432660677062267,0.118072046359022
"NALT1",0.0232941051511733,0,0.0633501742905057,0,0,0,0.0361725139535473
"EGFL7",0,0,0.0123961819759514,0,0,0,0
"AGPAT2",0.28644053499191,0.177038986149168,0.21053237582433,0.20732763769273,0.0788792831450748,0.0592196429637755,0.187106113088451
"DIPK1B",0,0,0,0,0,0,0
"SNHG7",1.09300014794093,2.30266983734633,2.14067375212407,0.948386566077864,1.89181963570227,0.778065656091445,1.42256858551683
"LCN10",0,0,0,0,0,0,0
"TMEM141",0.467047791943315,0.453367325646481,0.401661312875186,0.230004139800131,0.872456569879379,0.0834125117511168,0.731945798039045
"CCDC183",0.00989613021723985,0,0,0.0222076145468758,0,0.049295080350981,0
"RABL6",0.854400064054011,0.87531647366904,0.667191522369422,0.928161075997865,0.387539487509295,0.602611050261736,0.617324655008187
"AJM1",0.300156467480352,0.343678021573219,0.325437630819806,0.0904281356512581,0.142051537618856,0,0.134904426303205
"PHPT1",0.588305754829112,0.625291173179885,0.920834006250644,0.757793317439029,1.07992293081617,0.38129958232971,0.698123195898857
"MAMDC4",0.0322923638303562,0.0767294825363698,0.120631707464276,0,0,0,0
"EDF1",3.85746291248598,3.29529195595581,4.11010673094517,3.66594051535343,4.9387329418429,3.94439613187069,3.12919558232524
"TRAF2",0.313511634606176,0.247776243798534,0.288719316766823,0.131784367431484,0.052257525083612,0.135120224147618,0.219752374152307
"FBXW5",1.5727994785064,1.42321952116856,1.45061269361541,1.61588036740829,1.08337608353906,0.66362116343779,0.975217904534988
"LCNL1",0.0105220294469516,0,0.0396353547364249,0.0357285771451438,0,0,0.0874220072085212
"PAXX",4.04882689905361,4.04788019190266,2.87844394506296,3.6239224519698,1.78029613515695,2.29325359932681,2.5570555820032
"CLIC3",5.18148573948885,4.24744118935641,6.30706862394388,4.58762466938533,7.46969811389927,5.39641490984927,6.72834974046987
"ABCA2",0.250953676024346,0.145026126823613,0.242470715447206,0.346249078250057,0.184874571129038,0.109617661619844,0.15210869084807
"C9orf139",0.0233758930002003,0,0.211660100807035,0,0,0,0
"FUT7",0.0199343362962402,0,0,0,0,0,0.0333216707485713
"NPDC1",0.0236477789530013,0.0570177439219085,0,0.0469635213613024,0.0648542077409982,0.149081847386825,0
"UAP1L1",0.0899529325199003,0.380063763491238,0.203849432714125,0,0.173425153550337,0.152366262739541,0.0740841317638984
"MAN1B1-DT",0.0591964734541217,0,0.0860722370145718,0.0267282485513289,0.0897940125352441,0.0611598351130845,0.0217315244012422
"MAN1B1",0.331409847954417,0.313974100198119,0.471839172547433,0.386750268991586,0.355004136610686,0.235766642564965,0.475192261797038
"DPP7",1.62347636960138,1.87906920705122,2.00175664366901,1.27763321830326,1.19392161072783,0.966758130360689,1.77807288104361
"ANAPC2",0.183349779166966,0.228989272806866,0.338380981264823,0.178435860644738,0.0540639901387282,0.127638244531996,0.0383229437554327
"SSNA1",1.35144120397454,0.807200295699058,1.29702542363581,1.4840381021767,0.452619236151145,1.05301033146413,1.21897352877029
"TPRN",0.0489118291352165,0.0786410821012897,0.134786238040381,0.0611550633063853,0,0.012193129415437,0.0542904523193783
"TMEM203",0.573277503989317,0.711893617080951,0.306848637597484,0.401763579038044,0.119804363237285,0.247145352016045,0.544602501096269
"NDOR1",0.190092912966332,0.0448358112591689,0.188406102830074,0.197350375843186,0.0788792831450748,0.0913273034052781,0.150194170771651
"BX255925.3",0.0264933725303703,0,0.0325123953507275,0,0,0,0.0322678489606526
"RNF208",0,0,0,0,0,0,0
"TUBB4B",1.28349214077286,0.518836600627837,0.324817437681117,1.0297746131711,1.2884621356187,1.45813940181346,1.43057302921351
"NELFB",0.525687816233837,0.436939112504782,0.544612216767268,0.269958308985802,0.170444699706427,0.41228844561888,0.450844796378276
"TOR4A",0.0784092283048183,0.146359114871251,0.0617374630296382,0.0481474748883067,0.248343541947816,0.0847993970971469,0.195023014384383
"NRARP",0,0,0,0,0,0.141832272584833,0
"EXD3",0.357448111409409,0.260274197214728,0.347434984647682,0.20898881267109,0.10963436446077,0.245868339909227,0.194740594941652
"NOXA1",0,0.0624890644137276,0,0.0568317823320329,0.0646420768206441,0.0478968493452501,0
"NSMF",0.296906552973517,0.230460498272052,0.401383474327657,0.483530563407608,0.327927814814093,0.151830217540597,0.124080390375976
"PNPLA7",0.0326928023107945,0,0,0.0368840182047551,0.125805152979066,0.046933813935588,0.0316231532078527
"MRPL41",1.66774780871121,0.723978698706151,0.711716216128577,1.29513364481617,1.19279017040945,1.00298795955703,1.48296325226726
"DPH7",0.460047281159951,0.340951614896152,0.350015237735518,0.201845012725529,0.440002011301112,0.231790798523945,0.217851883332918
"ZMYND19",0.293760168927378,0.343009551799667,0.0900242315724421,0.18876391984484,0.371539555092314,0.214172103251724,0.23802871247291
"ARRDC1",0.631994288670537,0.413309472875923,0.583775225737723,0.734768780486212,0.546264122925031,0.352164888736224,0.946934785244319
"ARRDC1-AS1",0.106301118351637,0.0996373201546371,0.203051659611135,0.143746044612832,0,0,0.254075814459936
"EHMT1",0.594652297302205,0.498319491019857,0.960749891349138,0.807892337003981,0.729615795171378,1.01117061737722,0.554884280070402
"ZMYND11",0.762835928021374,0.845998844989839,0.77306311314032,0.79512110961292,1.16251650069583,1.19498390742867,0.766255697679212
"DIP2C",0.00592695502093104,0.0740302043233639,0,0.0904688609124989,0.107608120235469,0,0.0108715031810018
"LARP4B",0.685952675543044,0.93208679693941,1.30866988145121,0.475579809896532,0.575570668574589,0.562486914249175,0.568263986635461
"GTPBP4",0.781857899715395,1.07417681554595,1.05502193854167,0.368217818898555,0.14516218951355,0.405304784194628,0.349728485584443
"IDI2-AS1",0.0213154369288548,0,0,0,0,0,0
"IDI1",1.5816128326753,1.82001044852327,3.21220178843928,1.17372044201036,0.740338686424087,0.909639442490861,1.25334238523169
"WDR37",0.686614203924453,0.863093240835071,0.821560040236711,0.698562020435564,0.407885916756877,0.444586534785741,0.599220637193419
"ADARB2",0.00969937749395244,0,0,0,0.105806875977589,0.0542852800034743,0.0330274986954138
"PFKP",0.655649910967277,1.23831493495662,1.33526992503028,0.111109936329143,1.24604081754368,0.177753560728508,0.713682018199899
"PITRM1",0.288918931814309,0.161825280569078,0.236473098787295,0.197604262692554,0.203543686082168,0.269576579361987,0.220967004498986
"PITRM1-AS1",0.0311524203184835,0,0,0.0564500233834777,0.052257525083612,0.0473538659696177,0
"KLF6",6.16896251647269,4.43678256392283,9.44785228736387,3.10855641715381,2.27937300909491,5.77804842508666,3.17263153595828
"AL513303.1",0.0233263639601505,0.311518041716764,0.0586518544202958,0,0.0505326137489135,0,0.0326864681290593
"AKR1E2",0,0,0,0.00998362685196278,0,0,0.0400443691610304
"AKR1C3",0,0.0901160694975128,0.0258397932816537,0.0385172403167658,0,0,0
"NET1",0.00821225728673589,0,0.0387935214819125,0.0167302415846885,0,0.109056684458335,0
"AL732437.2",0,0,0,0,0,0,0
"ASB13",0,0,0,0,0,0,0
"TASOR2",0.37831539591684,0.355854727303318,0.537089341653986,0.363783117032591,0.468608963921042,1.0032103094503,0.545582024353036
"GDI2",1.43694369188309,2.40536029015337,1.87737880902966,1.54772664754442,1.18941145690141,1.1162074989916,1.29973515434094
"ANKRD16",0.0527072918867505,0.0901160694975128,0.0142434925043621,0.0439808874983637,0,0.121149969184644,0.108661706901336
"FBH1",0.408294680834052,0.18668648322192,0.182794618526976,0.293576573144504,0.287465107161108,0.518660709235288,0.225658775682555
"IL15RA",0.222463740792266,0.373437324385211,0.131589757342311,0.123586621274344,0.575847570873981,0.279453537711107,0.101450213260366
"IL2RA",0,0,0.0280170904251593,0,0.134385722860803,0,0
"RBM17",0.908637625512476,0.973395015142974,1.25701738575019,0.983396681249406,1.02389360086004,1.33630007391024,0.739157605665086
"PFKFB3",0.108398976413234,1.01123957096568,0.907357319797968,0.131825580231474,1.67692402521904,1.57449970285858,0.665702220312003
"LINC02649",0.0844056499194271,0,0,0.0232688011913626,0.267094445552409,0.136492674983807,0.0673259482492795
"LINC02656",0,0,0,0,0,0,0
"PRKCQ",1.69304290979599,0.63508031508243,1.14063165272211,1.85296178922559,1.59579137712067,1.44607953081419,2.08282379987972
"PRKCQ-AS1",0.886780639495529,0.878479177783287,1.9238548008356,1.02475515548486,2.00157508689299,1.14361106036715,1.46300621643133
"LINC02648",0,0,0,0,0.11711173282461,0,0
"SFMBT2",0.284807412164521,0.937822722677348,0.71758325715358,0.582062515335532,0.81516450875978,1.27500679990651,0.335215876727283
"KIN",0.522194750277834,0.849562526624121,0.59986922442622,0.356473894957002,0.576477475122119,0.445274410678295,0.612409732766119
"ATP5F1C",1.57723409881144,2.09980146582122,1.82082163733104,1.53594533550837,1.96160014260702,1.63820222906126,2.86064001110883
"TAF3",0.353896671466469,0.410314306916861,0.306485363061571,0.531107010295569,0.422576978305966,0.713516969545386,0.657501789564487
"GATA3",1.06325739470866,1.16643320009415,1.50281701565038,0.928780869225485,0.675278323443389,1.00470264008479,0.679143971419357
"CELF2",1.88640250829522,1.5319828102156,1.98851955095416,2.36056095939683,1.79485002823904,2.91435684722599,2.90968267495322
"USP6NL",0,0,0,0.0167302415846885,0.0401164983110954,0.0566758481540676,0
"ECHDC3",0,0,0,0,0,0,0
"PROSER2",0,0,0,0,0,0,0
"UPF2",1.15840462270776,1.61496218514566,0.976089121359159,1.07168275419177,1.25727531392574,1.05547434127822,1.04455721083434
"DHTKD1",0.0486373333044115,0.211610302966175,0.0371510214409093,0.060643102770446,0.181382717987165,0.0253751719167897,0.0704708889235459
"SEC61A2",0.0786597809447653,0.110559561193445,0.0420875420875421,0.138053125220543,0.0840972163821378,0.0597551026665832,0.0990433604683653
"NUDT5",0.804206075965708,0.72669345446622,0.446300848617383,0.764994855997925,0.631272262294141,0.485539589259194,0.687891063408486
"CDC123",0.683529802929599,0.511649956037482,0.385435607158396,0.706430591503988,0.412141303665466,0.871960041032938,0.831888164025399
"CAMK1D",0.344880301725146,0,0.344661616606699,0.264844620986536,0.689479840950031,1.8728867384762,0.690003295535134
"OPTN",2.74047423124922,2.27637207139561,2.49076608328882,2.23566409448379,2.81274875985997,2.36107632802429,2.01606603254447
"PHYH",0.124795707311209,0.403187104199099,0.031328320802005,0.0567766943800119,0.0781701921423323,0.167962286037855,0.140470352151142
"SEPHS1",0.215334516610577,0.125799866207175,0.0696694382905736,0.273089374702326,0.108643093392813,0.123878004669952,0.326971886660374
"PRPF18",0.476878244181859,0.348789368258922,0.160110870601598,0.342644762422768,0.147904492179143,0.4031680475388,0.368553425851655
"AL157392.3",0.0225484595512726,0.1237762231717,0,0.0714667891668181,0,0,0.0387738859229191
"FRMD4A",0.0191241221419283,0,0,0.0221741290002129,0.0660763843002511,0.267999918583945,0
"FAM107B",3.02783759479126,2.50350964591016,3.04495415337493,2.15108724065528,1.99399315780324,3.00532307413036,2.19337025048088
"CDNF",0,0,0,0,0,0,0.0190932245783261
"HSPA14",0.167921580459136,0.27153512411203,0.183358730895729,0.110567242316467,0.123608015225297,0.0574692826684137,0.152880754209836
"HSPA14.1",0.26129593084872,0.14370616085826,0.0459459470457768,0.0710145571182727,0.144644867152106,0,0.069503987960473
"AC069544.1",0.0340425524162999,0.0674399784192069,0.0330812821005562,0.0200790310662769,0.106947477214955,0,0.0486930422268497
"SUV39H2",0,0,0,0.0303540313245555,0,0.012193129415437,0
"DCLRE1C",0.336194931247692,0.0674399784192069,0.311607452891702,0.39949480368794,0.44353477227024,0.151591370933365,0.35677497491428
"RPP38-DT",0,0,0,0,0,0.0548480161472559,0
"RPP38",0.240092273805829,0.148678902524318,0.190505784550555,0.403423400248267,0.361983469747548,0.251810850397439,0.379465562067169
"NMT2",0.25934330400237,0.168993197203429,0.438274607019105,0.249154587409251,0.445558238227073,0.156367836250981,0.396579529103694
"FAM171A1",0.0347789202330769,0,0,0.0869879079577253,0,0.0369025477518968,0
"MINDY3",0.279993431156151,0,0.0949557175594606,0.304782994715033,0.242172005565529,0.716019213774918,0.12182686164445
"PTER",0.215514460969437,0.163770442250868,0.301129729177495,0.241287649395687,0.0577093985526483,0.043888523151196,0.121497510468939
"RSU1",0.742365405892012,0.261351452220128,0.329972387230391,0.574359724510703,0.52629003380625,0.336379195669148,0.527274196874584
"CUBN",0.0113525418341167,0,0.0161479149004885,0,0.0390850960711661,0,0.0108715031810018
"TRDMT1",0.0763493852838538,0.0723337769804988,0.0622307955260035,0.122338379008724,0.170661083718587,0.213788751887522,0.197006888496454
"VIM-AS1",0.236462587833453,0.261900592152327,0.0890958156078465,0.0647930932291317,0.11675923713042,0.895081599319698,0.363673873322192
"VIM",4.86968468906614,6.63941180411669,6.56910120385573,1.80365846895112,2.27367638061541,39.7588923835063,5.66459464901651
"AL133415.1",0.299476551939226,0.539341389864747,0.20983269575163,0.130475216136527,0.0447952409536011,0,0.231858929630131
"ST8SIA6",0.420432928958532,0.275773036636541,0.578041467015637,0.221115931344262,0.167677110402832,0.311267554324285,0.823467092288133
"HACD1",0,0,0,0,0,0.0403482864082762,0
"STAM-AS1",0.0413803008167659,0,0,0,0,0,0.0290897243457721
"STAM",0.114787951300564,0.142022870829341,0.314042304129973,0.128079439966688,0.224432868339641,0.404237968556469,0.457247134578088
"TMEM236",0,0,0,0,0,0,0
"MRC1",0,0,0,0,0,0,0
"AL450384.2",0,0,0,0,0,0,0
"NSUN6",0.211518253011149,0.294511921539319,0.0492591439149432,0.256290834949399,0,0.0666397880239982,0.322186290612819
"ARL5B",0.0712830442333438,0.221450820940255,0.174252209752078,0.0305700389540307,0.0588657742615289,0.430576824102686,0.13287611407003
"PLXDC2",0.00990971260842465,0,0,0,0,0.036058645781499,0
"NEBL",0,0,0,0,0,0,0
"MLLT10",0.355722784199794,0.439985659744607,0.626847353635257,0.502002312194165,0.265785453665987,0.590906892811469,0.527223521510894
"DNAJC1",1.49144340309788,1.02654653027037,2.17215003513053,1.3848279517158,1.39437701464735,2.47869371191718,1.42380704040805
"COMMD3",0.820225121301449,0.974244362786612,0.711369077822384,1.42507954506765,1.35894777671404,0.430491473649533,1.06523583002004
"BMI1",0.233793618463889,0.171500552056744,0.502339686285492,0.181103949185293,0.31954201157555,0.346003169220061,0.245793292087468
"PIP4K2A",2.73619221676179,2.05055070072857,2.86001493099214,1.44998266039912,1.98505226399502,2.02502614409467,1.99013350875882
"MSRB2",0.0413441042545769,0.0672006881350465,0.100749612170136,0.0472809329690721,0.0789939332659252,0.0461693306370444,0.030241545290276
"OTUD1",0.0407993983141443,0.0448358112591689,0,0.0358801113313291,0,0.146657014284839,0
"ARHGAP21",0.197966200382634,0.119184473181844,0.306054591260821,0.18657759835422,0,0.13480355985073,0.158095241509952
"THNSL1",0.0187197734158626,0,0,0,0.0913792788347314,0,0
"APBB1IP",4.16641365275567,2.83365752725692,3.2236292611239,3.72206409728832,2.05761700030177,2.75981900768212,3.81299196268745
"PDSS1",0.0400466116315699,0.0712900650165393,0.141439465013769,0.0743003159527215,0,0,0.112004945788786
"ABI1",1.23717990285139,0.981005117241711,1.18476434895553,1.43028953286339,0.964817556578214,0.660632189755994,1.56265920394758
"ANKRD26",0.154235502521167,0.0708898088810753,0.671328781284287,0.167162046667657,0.16820674088159,0.116991613614105,0.171142163467168
"YME1L1",0.731540661836552,0.953776155930393,0.611795548426276,0.554153617722121,0.751856323509436,1.34469061411688,0.758117312941687
"MASTL",0.0378145091855089,0,0.0478190130961375,0.0234468787515006,0.0669514334301897,0.124109070692412,0.0513433215464888
"ACBD5",0.298306160945556,0.356632880932931,0.701495457026023,0.403192517871526,0.381709575336556,0.386948241141866,0.359084842809705
"AL160291.1",0.0105930407959187,0,0,0,0,0,0
"RAB18",0.857794205260314,0.873389575291167,1.09552882645019,0.97425533217151,1.10863581706326,1.4007476979082,1.11207672107823
"LINC02680",0.0105312377574361,0,0,0,0,0.0456033782982643,0.0189933523266857
"MPP7",0.174870150446605,0.17084636676275,0.183477435043175,0.202687790175726,0.401128912709133,1.00708375398493,0.0986274985948182
"WAC-AS1",0.397298278729668,0.31471474722541,0.26932293764489,0.127830808431696,0.410827939872329,0.257565662168601,0.210348065320379
"WAC",0.953576759314299,1.28126263855663,1.12254633777041,1.38981365053811,1.50786823954484,2.04969304442698,1.28967183259527
"SVIL",0.0231560566179731,0,0,0,0,0.406761283378757,0
"MTPAP",0.102803991888257,0.0451116965606842,0.0680170589089407,0.142472636310323,0,0.0886600985733919,0.0696778691551887
"MAP3K8",0.603507025004456,0.189788390226807,0.97713421106251,0.5847431028492,2.35697214318735,1.46965686319308,0.694665886062202
"ZNF438",0.0667056476329692,0,0,0.0476745529540776,0.262394046442824,0.143865137529788,0.0830468551368574
"ZEB1-AS1",0.0396401077420939,0,0.0987386340337241,0.038562380064221,0,0,0.0561191343950826
"ZEB1",0.180165770976462,0,0.405090748291298,0.160208274325307,0.519783772069791,1.62083872047872,0.425949936484736
"ARHGAP12",0.210088315055025,0.112036499394215,0.158201401376042,0.439063955971252,0.129341869781307,0.155532429302755,0.122738681314705
"KIF5B",1.28360891249704,1.35798927803763,1.37000624918913,1.32803641047559,0.732572376418724,0.977588320525127,1.01710334325637
"EPC1",2.47872210618122,2.38047026681952,2.71053424208676,2.14052040705605,2.01076757505805,2.55527858529425,2.6296446786402
"AL158834.1",0,0,0,0,0,0,0
"AL391839.3",0.0559056948635107,0.10677600529609,0,0,0.058110479643899,0,0
"CCDC7",0.332652106160604,0.151020458229629,0.301494670047588,0.22289436579037,0.425931470179049,0.260008435610196,0.397739911786703
"AL365203.2",0.0876417590855129,0,0,0.0734159658017193,0,0,0
"ITGB1",5.28277713077269,5.48864661730335,1.88939809773956,4.09596427553808,1.63914346465662,1.7945719961989,2.49002850671523
"ITGB1-DT",0.020399263893642,0,0.0169333672000677,0.106410745144599,0,0.012193129415437,0.0501194344342277
"NRP1",0,0,0,0,0,0,0
"PARD3",0.0228632571453394,0,0.0123961819759514,0,0,0,0.0659615478590281
"CUL2",0.374751896797136,0.0451116965606842,0.351737196976079,0.181986860490067,0.240647222670881,0.389402127142938,0.244652871411601
"AL392046.1",0.0102182516367085,0,0,0,0,0,0
"CREM",0.202378580405575,0.365056384990444,0.322460981742611,0.296240782334518,0.926604570222925,5.50847642403967,1.17483259331036
"CCNY",0.615084086565595,0.880806219180311,0.696543399120666,0.68514092354309,0.754757297108028,1.2825514413843,0.706500707195626
"AL117336.2",0.0261756907000919,0,0.0773630127803074,0.0438413732198421,0.0610649731314118,0,0.0156017679923489
"ZNF248",0.100525985338983,0.231577730850121,0.244338266067173,0.143159693714444,0.252181488880065,0.254458650430814,0.0326145095430055
"AL135791.1",0.0121022738962424,0,0.025025025025025,0,0,0,0
"ZNF25",0.156982339027844,0.252520440387179,0.175581390951424,0.154069373065517,0.11675923713042,0.14833996260919,0.119769388095328
"ZNF33A",0.444202401951964,0.0985944642975762,0.562292509955297,0.462522773161995,0.388387071103899,0.32675143306173,0.40956825529981
"ZNF37A",0.314422872454143,0.327312244251744,0.232557521582379,0.24828550330777,0.173823998449895,0.551440557230312,0.307651442593245
"ZNF33B",0.179664837309815,0.170566054782659,0.0971860793223552,0.440153213268119,0.238326581356364,0.238973460995883,0.338864737816208
"AL022345.4",0.027961674049106,0,0,0.0550453312318153,0,0,0
"BMS1",0.278605525100156,0.203633534522622,0.266741768444766,0.204399315859797,0.309279746998887,0.592533782079814,0.173010788951356
"AC010864.1",0.0155673526935304,0,0,0.0640370982501847,0,0,0.0787036763014905
"CSGALNACT2",0.706093955414462,0.423982233810669,0.78376949900229,0.64303851284735,0.445120592128653,1.75357927482548,0.891979386637262
"RASGEF1A",0.165621904403089,0.15345896507274,0.133933574606049,0.0840701144376508,0,0.059126943351025,0.0941738967155005
"HNRNPF",3.60593311255589,4.32401675693061,2.94180634948402,4.1416431356133,3.90348358122577,3.06789156366465,4.31905540265162
"AL450326.1",0.0473540249204288,0,0.0162304727125178,0.0452980133315819,0.0840972163821378,0,0.0527402734583179
"ZNF487",0.304699853291373,0.0657237499342763,0.0876488990300422,0.0404674008570673,0,0.212889255534391,0.0833738447039149
"ZNF239",0,0.0786410821012897,0.0351154420156264,0,0,0,0.0316231532078527
"ZNF485",0,0.0695661852686646,0.042639377465089,0.0383906099997771,0.0411647991569449,0,0
"ZNF32",0.302728534431301,0.29757100578529,0.49085226182083,0.497749362044212,0.511096499049204,0.239473906935028,0.449774112562503
"AL353801.3",0.0121552468122865,0,0,0,0,0,0
"RASSF4",0.0560711591730364,0,0.300193884468118,0.106030603205373,0.0835798940206944,0,0.0237874354765813
"DEPP1",0,0,0,0,0,0,0
"C10orf25",0,0,0,0.0254867978387195,0,0,0
"ZNF22",0.614918038846238,0.810848909917096,0.791479119388625,0.525647470029487,1.17293855359028,0.554658240298317,0.830988444190287
"ALOX5",0.006927860877469,0,0,0,0,0,0
"MARCH8",0.310382655681757,0.28360427311119,0.479852869244633,0.331471568032241,0.0788792831450748,0,0.32417075112134
"ZFAND4",0.187133974510292,0.157282164202579,0.05415652000111,0.102682091242368,0.117812053887961,0.192407093633031,0.14583988852392
"WASHC2C",0.423397055752302,0.529027766747228,0.492891288963715,0.540514099821255,0.404490467638788,0.413197056970281,0.461636923182963
"AGAP4",0.0453683081006748,0.211365705862596,0,0.10244166378601,0.183764017145399,0,0.132031628649678
"TIMM23",0.247463406202525,0.30669776251825,0.127350778269482,0.154850463548193,0.302572391234851,0.281450767871855,0.354790696513455
"NCOA4",0.826036888421567,0.811925397704715,0.690488265988164,1.027854594445,0.907912309660727,0.847305314126617,0.84764970248507
"PTPN20",0,0,0.0225263276454356,0,0.0333217817823155,0,0
"GDF10",0,0,0,0,0,0,0
"AGAP9",0.0116945523266897,0,0,0.0174571253002626,0.0610649731314118,0,0
"MAPK8",0.38219688219647,0.0672006881350465,0.14503315318146,0.511567282999763,0.465117870428157,1.25283959501138,0.352406172086359
"ARHGAP22",0,0,0,0,0,0,0.0297629677250378
"WDFY4",0,0,0,0,0,0,0
"TMEM273",0.020274754197833,0.0628693574751666,0.0351154420156264,0,0,0.108156994276245,0.119979446139644
"ERCC6",0.1591617286007,0.263727442830666,0.230611208010937,0.125804054389358,0.0660763843002511,0.21540270872826,0.256637651591174
"PARG",0.255794064840931,0.306975737946503,0.26446885481387,0.308485318345401,0.405436302458046,0.331315965656345,0.245979775120687
"TIMM23B",0.0212115011602357,0,0,0,0,0.457231634097717,0
"WASHC2A",0.353124942940521,0.184407898633204,0.322154299157982,0.51545513654713,0.129496284561642,0.413325675944542,0.499190025566837
"ASAH2",0,0,0,0,0,0,0
"SGMS1",0.425714235165586,0.570332133756315,0.288555812915722,0.629523532717815,0.475588299904986,1.49452345177608,0.487643180162064
"SGMS1-AS1",0.0285453091531736,0.126008539228699,0.0670860134582532,0,0.0505326137489135,0.111879937673019,0.141092940351046
"ASAH2B",0.0140964791224096,0,0.0209019177509537,0,0,0.0983351817597572,0.0841797690237983
"CSTF2T",0.205191831318692,0.3949809600823,0.375824215745021,0.195107776789523,0.630624004061643,0.517300660767299,0.274231683933704
"LNCAROD",0,0,0,0,0,0,0
"ZWINT",0.0104338390267315,0,0,0.00875037626617945,0,0.0369025477518968,0.0852938686890308
"IPMK",0.171862039232666,0.0919623927620298,0.216374403112177,0.147409537990472,0.29254369233707,0.231508748616621,0.0791456390470862
"CISD1",0.341835458353878,0.188710533795089,0.136872924054631,0.267632700876873,0.441577207989288,0.168523482674207,0.342707959746334
"UBE2D1",0.4583936489477,0.170862562305078,0.131499176846046,0.346681643767367,0.467278666182341,0.732681862845785,0.490829078041073
"TFAM",0.625665712204772,0.447560730146193,0.267463931119012,0.338591018700617,0.394749928669537,0.75627723764341,0.378748513565827
"BICC1",0.00884396938571557,0,0,0,0,0,0
"CCDC6",0.280249596227872,0.412880833619387,0.371981160298842,0.121456593783588,0.203754948055288,0.376095466344359,0.112653589524961
"ANK3",0.253320092638446,0,0.0744885023630908,0.155889622926335,1.18093828925867,0.145014598905779,0.0731404833813241
"CDK1",0.0506627408269743,0,0,0.0437518813308972,0,0,0.224380453371645
"RHOBTB1",0,0,0.0412554977375428,0,0,0,0
"ARID5B",0.709892425411513,0.894059230154166,0.810915194251061,1.56859157429227,0.871160937378823,1.49718568997385,0.92233815476471
"RTKN2",0.0108836548183572,0,0.0247923639519028,0.0659669114708148,0,0,0
"ZNF365",0,0,0,0,0,0,0
"ADO",0.057778913920835,0.151976090590794,0.0605168630692567,0.0804764494980495,0,0.171780803194821,0.1268863327345
"EGR2",0,0.180170900941222,0,0.0144005898481602,0,0.375219296597678,0
"NRBF2",0.467428341807188,1.07087240109423,0.388700929836254,0.249774072475067,0.349219432078043,0.194613042219988,0.464063972593855
"JMJD1C",0.929935656655817,0.654439660036052,0.787711168912968,1.05824070283192,1.32254084475897,1.92065618373784,0.633693994347802
"JMJD1C-AS1",0,0,0.0162304727125178,0,0,0,0
"REEP3",0.214666664810977,0.191378865541204,0.298504406016142,0.186169634576018,0.31908497846268,0.402394603817992,0.325335559818371
"AL133551.1",0,0,0,0,0,0,0
"SIRT1",0.232973385897709,0.0631313131313131,0.14575186807025,0.311532060920739,0.106668942270768,0.521139230049856,0.229727712128014
"HERC4",0.667221985684584,0.390273147935187,0.788961129509166,0.80540162437064,1.02178738934448,0.825950151473071,1.05847633181179
"PBLD",0,0,0,0,0,0,0.0281929185027305
"HNRNPH3",1.64091746735946,1.04277380793907,0.96492990455188,1.54085072953849,1.54260061880021,0.969369758564325,1.99682323388884
"RUFY2",0.223460636036317,0.207156618374725,0.304079620691662,0.246182336998793,0.152751883365199,0.156991970888408,0.0947323722379416
"DNA2",0.0173509324221883,0,0,0.017569751915103,0,0.012193129415437,0.0329726505587367
"SLC25A16",0.141039541659739,0.0723337769804988,0.118558555302843,0.210881203910048,0,0.298768586253817,0.266901312367568
"TET1",0.10281490025849,0.130994492976415,0.114066744195032,0.219727373247408,0.146683320536754,0.0403482864082762,0.184148103927695
"AL513534.2",0,0,0.0530934346515095,0.0205389418337167,0,0,0.0550654728472153
"CCAR1",0.629876488557352,0.322578905747675,1.14462309815619,0.952397959097015,0.476947604289103,0.542873723418805,0.877400391131809
"STOX1",0.0091977281611442,0,0.0280170904251593,0,0,0,0
