"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"UQCR10",0.266914053644111,0.499490631379898,0.651,0.478,1,"UQCR10"
"TRIM69",0.267101312970934,0.315054850792073,0.085,0.043,1,"TRIM69"
"FAS",0.267129742976367,-1.26036438707463,0.122,0.261,1,"FAS"
"RAP2B",0.267322899800866,-0.43537556060091,0.159,0.13,1,"RAP2B"
"GSTP1",0.267366750719518,0.0905993481891914,0.519,0.609,1,"GSTP1"
"TCF7L2",0.267708354936962,-2.27307052533591,0.026,0.087,1,"TCF7L2"
"SF3A1",0.267825557144465,0.234414942914777,0.317,0.348,1,"SF3A1"
"FKBP4",0.268053311746598,-1.03447230824795,0.101,0.217,1,"FKBP4"
"TGFBR2",0.268700568677937,-0.540920338015428,0.36,0.435,1,"TGFBR2"
"RAP1GDS1",0.268810444711568,-1.01404190406722,0.127,0.261,1,"RAP1GDS1"
"FLAD1",0.269115920184884,-1.10875176798778,0.074,0.13,1,"FLAD1"
"FBXO3",0.269356243077744,-0.886151104214788,0.159,0.304,1,"FBXO3"
"IRF7",0.269449368290222,-0.55096439084487,0.344,0.522,1,"IRF7"
"FCGRT",0.269847508151168,-1.55431905056235,0.021,0.087,1,"FCGRT"
"PTMS",0.270166748336358,-0.236546652082432,0.286,0.217,1,"PTMS"
"LMNA",0.270182426876535,-0.294473044917126,0.148,0.304,1,"LMNA"
"YWHAE",0.270182704788626,1.28106294319161,0.175,0.087,1,"YWHAE"
"ERCC6L2",0.27036968185319,1.81991147969377,0.132,0.043,1,"ERCC6L2"
"PNISR",0.270544428879941,-0.270468449309675,0.55,0.565,1,"PNISR"
"PSMB8-AS1",0.270582802024921,0.778286663854569,0.302,0.217,1,"PSMB8-AS1"
"FAM49A",0.270687082521163,-1.2870999059464,0.074,0.13,1,"FAM49A"
"RAB27B",0.270897597828586,-2.30015484990451,0.026,0.087,1,"RAB27B"
"MALSU1",0.271150374698427,-1.17981808389732,0.122,0.261,1,"MALSU1"
"PARP1",0.271237208875429,1.00021670152566,0.286,0.174,1,"PARP1"
"SRCAP",0.271340922434714,1.87821046268645,0.148,0.043,1,"SRCAP"
"GLS",0.27167068708533,0.155766405563833,0.376,0.261,1,"GLS"
"TTC39C",0.271713397147445,-0.222997137310131,0.28,0.391,1,"TTC39C"
"PTPRE",0.271730874932237,-0.473936223355335,0.18,0.304,1,"PTPRE"
"SKIL",0.27188326299015,0.713552251427832,0.307,0.261,1,"SKIL"
"USP11",0.27197577857093,0.801037389211966,0.249,0.174,1,"USP11"
"ATG4D",0.272082421821136,1.5556589860999,0.148,0.043,1,"ATG4D"
"KPNA5",0.272464958518259,1.50457545557776,0.143,0.043,1,"KPNA5"
"TIMM13",0.272469035615417,-0.942087074410215,0.159,0.304,1,"TIMM13"
"PKD2",0.272537273973915,-1.84694624872702,0.021,0.087,1,"PKD2"
"GPAT4",0.272610035248166,-1.1642803451897,0.085,0.13,1,"GPAT4"
"USPL1",0.27265462787097,-1.16810713250734,0.095,0.217,1,"USPL1"
"DDX50",0.272974608800554,1.21192025437968,0.243,0.13,1,"DDX50"
"TAPT1",0.273252096388587,-0.266484734716849,0.069,0.043,1,"TAPT1"
"NDUFA3",0.27332427494298,-0.0497548516812107,0.429,0.348,1,"NDUFA3"
"EIF4E3",0.273601157079972,-0.281846467331552,0.212,0.304,1,"EIF4E3"
"SRI",0.273737162365584,-0.420533759644727,0.307,0.478,1,"SRI"
"WDR45",0.273885790447096,-0.949381186817836,0.153,0.304,1,"WDR45"
"ZNF331",0.273981872053015,-0.978761419541023,0.074,0.174,1,"ZNF331"
"CCL5",0.274017156291168,-0.31119471408743,1,1,1,"CCL5"
"VPS26C",0.274054063294873,1.96593965355934,0.148,0.043,1,"VPS26C"
"MMS19",0.274208919880263,-1.34745999978487,0.063,0.174,1,"MMS19"
"ATP8A1",0.274418481326712,0.928775111933901,0.27,0.174,1,"ATP8A1"
"ATP6V1A",0.274512028218059,1.31080182924244,0.143,0.043,1,"ATP6V1A"
"SUDS3",0.274559062648836,-0.134638560363461,0.175,0.261,1,"SUDS3"
"DAXX",0.274587983967422,-0.887369076777878,0.201,0.348,1,"DAXX"
"CRIP1",0.274629553700919,-0.647799062502175,0.942,1,1,"CRIP1"
"MBD2",0.274645512367674,0.265272200489418,0.254,0.174,1,"MBD2"
"PSMA3",0.274685058613313,1.0273106769854,0.28,0.174,1,"PSMA3"
"PHYKPL",0.274717186346601,0.233712910678697,0.201,0.13,1,"PHYKPL"
"PPP2R2D",0.275202172673286,-0.760686988207754,0.169,0.261,1,"PPP2R2D"
"BLOC1S2",0.275477381889718,-0.352157513465571,0.18,0.304,1,"BLOC1S2"
"WBP1L",0.275502095637644,-1.06054734008662,0.095,0.217,1,"WBP1L"
"ZNF24",0.275694382342437,0.88394125431588,0.27,0.174,1,"ZNF24"
"GPR141",0.275742471068008,-1.13288708547624,0.048,0.13,1,"GPR141"
"ZYX",0.275777985404195,-0.61227862631583,0.444,0.565,1,"ZYX"
"XAF1",0.275869212966071,-0.846611579027978,0.317,0.478,1,"XAF1"
"CDK9",0.276707815920729,-0.332050944675448,0.169,0.261,1,"CDK9"
"TYMP",0.276849853197224,0.266363121662408,0.296,0.217,1,"TYMP"
"BLCAP",0.276932785601166,-0.638267223972646,0.116,0.217,1,"BLCAP"
"ETFB",0.276954542341034,-0.230625300142342,0.143,0.217,1,"ETFB"
"ASXL1",0.277072067136259,0.511202963990741,0.296,0.174,1,"ASXL1"
"JAK3",0.277081576042861,1.18047695551927,0.185,0.087,1,"JAK3"
"MBP",0.277286916152099,0.0166256189778156,0.709,0.826,1,"MBP"
"GOPC",0.277293238668558,-0.134195825581453,0.243,0.217,1,"GOPC"
"ANKRD36",0.277582640788305,-0.515589198870016,0.143,0.261,1,"ANKRD36"
"STOML2",0.277920483496456,1.16156729170325,0.212,0.087,1,"STOML2"
"ANAPC15",0.277993131305952,-0.96362169527016,0.074,0.174,1,"ANAPC15"
"IRF4",0.27812636069908,1.50283640104743,0.138,0.043,1,"IRF4"
"RFFL",0.278452223525695,-0.608755805786874,0.148,0.261,1,"RFFL"
"RBBP7",0.278458776827996,-0.716079485292935,0.259,0.435,1,"RBBP7"
"MRPL20",0.278496539306569,0.982145091040148,0.291,0.174,1,"MRPL20"
"SENP7",0.278523447599617,1.43168617789125,0.143,0.043,1,"SENP7"
"PAN3",0.278560982393309,0.395119589119536,0.27,0.261,1,"PAN3"
"IMP3",0.27856626165829,-0.470273977448015,0.307,0.478,1,"IMP3"
"CASC3",0.278592322068196,-0.471870744979242,0.153,0.261,1,"CASC3"
"TIMMDC1",0.2787390738853,-1.08013999329012,0.122,0.174,1,"TIMMDC1"
"ERAP2",0.278832233309058,-0.425088491599959,0.196,0.304,1,"ERAP2"
"AC022706.1",0.278862561081773,-1.07668263398816,0.042,0.13,1,"AC022706.1"
"PAK2",0.278914187267012,-0.562108176222171,0.455,0.652,1,"PAK2"
"PIGO",0.278988816898483,-1.69740467525116,0.042,0.13,1,"PIGO"
"SURF4",0.278994320278234,-0.364379636522897,0.27,0.391,1,"SURF4"
"TAFA2",0.27905179858376,-2.29650222013931,0.021,0.087,1,"TAFA2"
"DDX58",0.27907335286145,-1.11474416187177,0.111,0.217,1,"DDX58"
"RPL9",0.279347867285532,0.0455496937717403,0.915,1,1,"RPL9"
"H2AFV",0.279403997037691,0.454449184891778,0.302,0.348,1,"H2AFV"
"ANKRD17",0.279475141662354,0.321472677939256,0.254,0.174,1,"ANKRD17"
"ILF3",0.279588147476257,1.17611715892391,0.286,0.174,1,"ILF3"
"NOSIP",0.279735198727904,0.130140221547658,0.349,0.391,1,"NOSIP"
"UBXN1",0.27982540458724,0.144914016338904,0.561,0.435,1,"UBXN1"
"MTREX",0.280113024599953,1.26076689435256,0.143,0.043,1,"MTREX"
"PDLIM2",0.280121664621618,-0.643599121466953,0.153,0.174,1,"PDLIM2"
"MINK1",0.280296211119365,0.0677117073580692,0.138,0.174,1,"MINK1"
"DAD1",0.280373634885658,-0.0568782210156169,0.423,0.348,1,"DAD1"
"RNASEK",0.280509020552524,-0.280253223342371,0.815,0.87,1,"RNASEK"
"RPL13A",0.280522985091566,0.306857897172479,0.847,0.826,1,"RPL13A"
"LPCAT4",0.281003108803224,-0.782700272837746,0.159,0.304,1,"LPCAT4"
"SMAD3",0.281033445560617,-1.26676612903234,0.069,0.174,1,"SMAD3"
"SMARCA4",0.281176055815567,0.24922069772426,0.148,0.087,1,"SMARCA4"
"SLC35F5",0.281346352032538,-1.7373210002754,0.042,0.087,1,"SLC35F5"
"C1orf174",0.28141152483256,-0.532202935583211,0.116,0.217,1,"C1orf174"
"OGFOD2",0.281433012706774,-1.03876216010247,0.069,0.174,1,"OGFOD2"
"CXCR4",0.281808749540457,0.579828867152481,0.672,0.565,1,"CXCR4"
"RTCA",0.281970867210874,1.42371086031709,0.143,0.043,1,"RTCA"
"C1orf43",0.281971968023679,-0.127158109013295,0.302,0.391,1,"C1orf43"
"TMEM254",0.281973748906296,-2.05934173245211,0.021,0.087,1,"TMEM254"
"SLU7",0.282131456083213,1.26394279895969,0.206,0.087,1,"SLU7"
"RHEB",0.282460155885355,-0.852736070533043,0.196,0.348,1,"RHEB"
"COX7C",0.282507949957377,0.164767665327169,0.799,0.87,1,"COX7C"
"ZNF267",0.283143842627663,1.63326061450472,0.132,0.043,1,"ZNF267"
"TRIM25",0.283187357897507,-1.31412899962862,0.069,0.174,1,"TRIM25"
"GNPNAT1",0.283315300266392,-0.954900749917903,0.032,0.087,1,"GNPNAT1"
"POLR2H",0.283534685940732,-0.961210444434911,0.074,0.174,1,"POLR2H"
"MRPL32",0.283856520079993,-1.10846486668791,0.116,0.174,1,"MRPL32"
"RNPC3",0.284066034081593,-1.06200370532633,0.122,0.217,1,"RNPC3"
"ARSK",0.284105520669234,-1.4978153061991,0.042,0.13,1,"ARSK"
"RNFT1",0.284226862495001,-0.298470271412589,0.148,0.13,1,"RNFT1"
"PABIR3",0.284307791425042,-1.5691016326704,0.042,0.13,1,"PABIR3"
"RNF168",0.284494594064552,-0.658180317052636,0.175,0.304,1,"RNF168"
"RNF166",0.284868934002439,-0.504317547172238,0.423,0.609,1,"RNF166"
"CNPPD1",0.285034358732289,-0.436405759994413,0.317,0.478,1,"CNPPD1"
"LTA4H",0.285073800579123,-0.707179878099145,0.116,0.217,1,"LTA4H"
"TMEM256",0.285086180253227,-0.664305202152689,0.238,0.391,1,"TMEM256"
"ELOB",0.285944659178643,-0.289155931715663,0.73,0.739,1,"ELOB"
"KLF12",0.285953378816957,0.746697915380925,0.307,0.217,1,"KLF12"
"SRRT",0.286306300630863,-0.0133609728037775,0.243,0.174,1,"SRRT"
"NCOA4",0.286345491271814,1.11504274769946,0.206,0.087,1,"NCOA4"
"TOB2",0.286653226954117,1.529197897185,0.138,0.043,1,"TOB2"
"BNIP3L",0.286686084946654,-0.448217527476394,0.376,0.565,1,"BNIP3L"
"WWOX",0.286780588273608,1.69710933318602,0.138,0.043,1,"WWOX"
"PIBF1",0.286845556244644,0.365641670744807,0.159,0.174,1,"PIBF1"
"RTF1",0.28734162933142,0.199285333315195,0.354,0.391,1,"RTF1"
"PTDSS2",0.287460936662923,-1.93173966201719,0.032,0.087,1,"PTDSS2"
"MAX",0.2879921223456,-0.531053534384377,0.349,0.522,1,"MAX"
"HERC1",0.288042596053724,-0.53576096655055,0.386,0.565,1,"HERC1"
"AFF4",0.288125433680144,1.35881287379987,0.243,0.13,1,"AFF4"
"HNRNPR",0.288168265037042,-0.688673177588979,0.333,0.522,1,"HNRNPR"
"PSMD12",0.288349399296483,1.45072349060817,0.138,0.043,1,"PSMD12"
"PLEK",0.288429579900049,0.344182374923398,0.577,0.609,1,"PLEK"
"DTD1",0.28870783706819,1.92516300365048,0.148,0.043,1,"DTD1"
"THOC5",0.289456671207387,-0.424726349191245,0.085,0.087,1,"THOC5"
"PHF21A",0.289479938276799,0.916514021894808,0.28,0.174,1,"PHF21A"
"PGGHG",0.289499883492343,-1.49209486599755,0.074,0.174,1,"PGGHG"
"GFER",0.289533282661675,1.44246060629541,0.148,0.043,1,"GFER"
"SPG21",0.289941444788536,1.07254628412769,0.201,0.087,1,"SPG21"
"ST3GAL4",0.289956282648441,-1.2922930129657,0.069,0.174,1,"ST3GAL4"
"STK24",0.290169015818404,-0.503110911503314,0.28,0.435,1,"STK24"
"LSM8",0.290172018640722,0.552440773979698,0.402,0.348,1,"LSM8"
"USP33",0.29020943370521,0.426186654051161,0.286,0.261,1,"USP33"
"ZMYM2",0.290438125274673,1.02148705050747,0.228,0.13,1,"ZMYM2"
"EGLN1",0.290750086858736,0.14140342375715,0.19,0.13,1,"EGLN1"
"MAML2",0.290785280189109,1.29657957140094,0.175,0.087,1,"MAML2"
"HLA-DRB5",0.290792264645914,-0.104334826501333,0.508,0.435,1,"HLA-DRB5"
"PSAP",0.290847021826082,-0.316898626175371,0.413,0.435,1,"PSAP"
"VTI1B",0.290851972813713,-0.120454175287263,0.201,0.261,1,"VTI1B"
"TMEM234",0.290899327409519,-1.66299990354814,0.053,0.087,1,"TMEM234"
"POLR2B",0.291244264953036,0.738293516994313,0.286,0.217,1,"POLR2B"
"IRF2BP2",0.291287878154216,-0.802962779480852,0.19,0.348,1,"IRF2BP2"
"C6orf62",0.292003688599977,1.39333192721062,0.201,0.087,1,"C6orf62"
"NDUFB7",0.292026089429226,0.864013404637979,0.381,0.217,1,"NDUFB7"
"STK16",0.292050482866285,-0.24409688147413,0.101,0.087,1,"STK16"
"KANSL2",0.292069726845011,-1.26790730038485,0.095,0.217,1,"KANSL2"
"SYTL1",0.292625617450297,-0.160027741411007,0.344,0.304,1,"SYTL1"
"ATXN2L",0.292662744322938,0.783606384832,0.317,0.217,1,"ATXN2L"
"ATP2A3",0.292684766566313,0.773466334135397,0.27,0.174,1,"ATP2A3"
"MTPN",0.292758876637644,-0.473229682137529,0.317,0.391,1,"MTPN"
"PTPN11",0.292810871400961,1.33560847548069,0.138,0.043,1,"PTPN11"
"TBL1X",0.292863890637173,0.656233233704233,0.175,0.087,1,"TBL1X"
"PTMA",0.292912944752147,-0.205465431262627,0.995,1,1,"PTMA"
"PATL2",0.293091662992611,0.469534089382789,0.312,0.348,1,"PATL2"
"PDE4B",0.293196524568745,-1.28400016262405,0.122,0.261,1,"PDE4B"
"AUH",0.29362321546903,1.45920739450791,0.138,0.043,1,"AUH"
"ULK4",0.293726586931469,-1.15317869199485,0.095,0.13,1,"ULK4"
"LAMTOR3",0.293788287387883,-1.2504767594701,0.095,0.217,1,"LAMTOR3"
"NUDT18",0.294161402044309,-1.100158923223,0.079,0.13,1,"NUDT18"
"GNGT2",0.295046038237679,-1.32840963953818,0.063,0.087,1,"GNGT2"
"RBM3",0.295720987984811,0.443356723073425,0.349,0.348,1,"RBM3"
"SMARCA5",0.295967367350344,0.681971453301814,0.265,0.217,1,"SMARCA5"
"CASP1",0.29601021623313,0.392770079659684,0.222,0.13,1,"CASP1"
"PRH1",0.296206089919512,-1.42030070220734,0.048,0.13,1,"PRH1"
"GUSB",0.296271434508197,-0.871897148737534,0.159,0.304,1,"GUSB"
"SMNDC1",0.296464680702942,1.49910700345013,0.19,0.087,1,"SMNDC1"
"TUBA1A",0.296793111495832,-0.67284915105741,0.434,0.565,1,"TUBA1A"
"RASGRP1",0.297020113073617,-0.687863488459359,0.381,0.478,1,"RASGRP1"
"MT-ND3",0.297086208372886,0.0143282007786212,0.931,1,1,"MT-ND3"
"PAXIP1-AS2",0.297169604940487,-1.93343391559602,0.032,0.087,1,"PAXIP1-AS2"
"DECR1",0.29717570889423,0.576323994971762,0.243,0.217,1,"DECR1"
"AFG3L2",0.29719241308495,-0.71104362792317,0.143,0.261,1,"AFG3L2"
"PODXL2",0.297257157996372,-1.5953464886635,0.026,0.087,1,"PODXL2"
"LRRFIP1",0.297285056009294,-0.174594261101876,0.587,0.739,1,"LRRFIP1"
"PREP",0.297449786706262,-1.06047315411454,0.138,0.261,1,"PREP"
"TIMM8B",0.297725718179846,1.29928713291839,0.201,0.087,1,"TIMM8B"
"CREB3",0.297803415000833,-1.42427255118861,0.069,0.174,1,"CREB3"
"TXNDC12",0.29787913646011,0.0795911299673954,0.18,0.13,1,"TXNDC12"
"PAPOLA",0.29795719590208,-0.667059611418356,0.36,0.522,1,"PAPOLA"
"DNAJA2",0.298284569812992,0.0668124763367855,0.27,0.304,1,"DNAJA2"
"FIBP",0.298371735251008,-1.16790963799715,0.159,0.304,1,"FIBP"
"CCDC18",0.298453872445785,-1.04369862397715,0.069,0.174,1,"CCDC18"
"GRB2",0.298648530762601,0.484236637702233,0.339,0.304,1,"GRB2"
"MTERF4",0.298744793978361,1.32297237306783,0.143,0.043,1,"MTERF4"
"NDUFB11",0.298984225042284,0.235065514031269,0.561,0.609,1,"NDUFB11"
"WDR55",0.299098362254861,-0.621449825696126,0.106,0.13,1,"WDR55"
"PLOD3",0.299416662843906,-0.873668242861359,0.063,0.087,1,"PLOD3"
"VPS29",0.299851566354371,0.796108058799393,0.28,0.174,1,"VPS29"
"MTMR14",0.299946250594778,1.53939714466123,0.143,0.043,1,"MTMR14"
"EXOSC8",0.300030429103274,-0.86229279023725,0.164,0.304,1,"EXOSC8"
"XXYLT1",0.300187084088114,-1.28277738484861,0.026,0.087,1,"XXYLT1"
"CCDC25",0.300267368454268,-0.513134851951145,0.153,0.261,1,"CCDC25"
"NCBP2AS2",0.300293715355291,1.19038091182908,0.27,0.13,1,"NCBP2AS2"
"GMPPA",0.300364579439113,-0.780818948344313,0.074,0.174,1,"GMPPA"
"UBAC2",0.300408370036402,-0.434434123780469,0.212,0.348,1,"UBAC2"
"DRG1",0.300509341482277,-1.09294190027489,0.138,0.261,1,"DRG1"
"PCNP",0.300647932768048,0.819054415781421,0.249,0.174,1,"PCNP"
"LBR",0.300669895263506,-0.204181512940736,0.492,0.435,1,"LBR"
"PPCS",0.300739859466861,-0.272752114201409,0.238,0.348,1,"PPCS"
"TRAPPC1",0.300979484685269,-0.447943307708352,0.434,0.609,1,"TRAPPC1"
"MYBL1",0.301046508761413,-0.210942123045093,0.169,0.261,1,"MYBL1"
"PPM1K",0.301348393353581,-0.311272240482056,0.217,0.304,1,"PPM1K"
"SP140",0.301471230607351,-0.173684406411744,0.286,0.391,1,"SP140"
"SPPL2B",0.301529422618719,-1.77715745648418,0.048,0.13,1,"SPPL2B"
"MAP3K11",0.301625936623725,1.57220151010369,0.138,0.043,1,"MAP3K11"
"BRAF",0.301645314260571,0.786061066992007,0.243,0.13,1,"BRAF"
"KIF21A",0.301651042568311,-0.358398215471725,0.148,0.13,1,"KIF21A"
"GPR132",0.301754056732384,1.1870437411248,0.138,0.043,1,"GPR132"
"CALR",0.301787285102973,-0.148904980777095,0.46,0.609,1,"CALR"
"ZBED5",0.301837481938489,-0.897524467667699,0.085,0.174,1,"ZBED5"
"ATP6V1C1",0.301872636518239,-0.484639176801178,0.116,0.13,1,"ATP6V1C1"
"CFAP97",0.301919629713991,-0.914484327855418,0.138,0.261,1,"CFAP97"
"NELL2",0.301968662151594,-2.15545539222616,0.026,0.087,1,"NELL2"
"RGS3",0.301996107837558,-0.574949759537776,0.122,0.217,1,"RGS3"
"HK1",0.302018832741098,-0.773260211729893,0.111,0.217,1,"HK1"
"UBA6",0.302055717362533,-1.09255784630615,0.138,0.261,1,"UBA6"
"IFIT3",0.302198207701825,-1.27166181529137,0.079,0.174,1,"IFIT3"
"PJA2",0.302247051709171,0.245367612017356,0.206,0.261,1,"PJA2"
"FAM193B",0.302645849637916,-0.998658510748597,0.106,0.174,1,"FAM193B"
"FAM160B2",0.303410850422882,-0.735820267128981,0.09,0.174,1,"FAM160B2"
"WDR11",0.303552563075159,0.00993347250840393,0.079,0.043,1,"WDR11"
"CCDC88C",0.303624179153092,0.665824453251614,0.545,0.391,1,"CCDC88C"
"ABTB1",0.303647831360937,-0.479330707229258,0.185,0.304,1,"ABTB1"
"HSDL2",0.303822306057492,-1.54261702080731,0.042,0.13,1,"HSDL2"
"SLC35C2",0.303920415400726,1.1465387831943,0.138,0.043,1,"SLC35C2"
"CD46",0.304075973091947,0.324460900351784,0.354,0.348,1,"CD46"
"KMT2D",0.304138972792656,-0.00737663456048032,0.143,0.087,1,"KMT2D"
"PRELID1",0.304647927210768,0.0692506535186251,0.37,0.435,1,"PRELID1"
"MAP4",0.304666963503559,-0.907737422646202,0.254,0.435,1,"MAP4"
"ATP6V1H",0.304845775063963,-0.320444551132651,0.169,0.261,1,"ATP6V1H"
"PFDN2",0.305168562232471,-0.840816168795479,0.201,0.348,1,"PFDN2"
"RBPJ",0.305294505207589,-1.13633152386766,0.143,0.261,1,"RBPJ"
"NCK1",0.305358632602723,0.355951023244811,0.291,0.261,1,"NCK1"
"CEBPD",0.305569552292772,-1.38825026195482,0.063,0.087,1,"CEBPD"
"SNHG12",0.305640144230635,-0.560005575311056,0.196,0.348,1,"SNHG12"
"GK5",0.305647418804172,0.956239081434819,0.323,0.174,1,"GK5"
"E4F1",0.30588914421198,-1.19640727592938,0.116,0.217,1,"E4F1"
"CDK4",0.305897138157352,-1.36497040161321,0.069,0.174,1,"CDK4"
"SEC13",0.306546335302387,0.702758726390595,0.243,0.13,1,"SEC13"
"ULK1",0.307013067065597,-1.38224325384077,0.069,0.174,1,"ULK1"
"COPB1",0.307070447092524,0.00394868967616413,0.259,0.304,1,"COPB1"
"OARD1",0.307248758450304,1.54783674236604,0.132,0.043,1,"OARD1"
"ZNF761",0.307375824448307,-1.52011897681377,0.042,0.13,1,"ZNF761"
"NUCB2",0.307404117407039,-0.944817598049106,0.164,0.304,1,"NUCB2"
"DNPH1",0.307559816933407,-1.05790443728411,0.127,0.261,1,"DNPH1"
"TIA1",0.307628273669754,-0.425751169023555,0.19,0.304,1,"TIA1"
"LUC7L",0.307781957337596,1.00898225922371,0.201,0.087,1,"LUC7L"
"ATOX1",0.307829154725084,1.6248902385263,0.143,0.043,1,"ATOX1"
"AC009093.2",0.307858286609789,-1.59007922004047,0.042,0.13,1,"AC009093.2"
"TMEM14B",0.307913995818121,0.386134147465124,0.344,0.217,1,"TMEM14B"
"THAP7",0.308079932948783,-1.09329432175252,0.122,0.217,1,"THAP7"
"RHOB",0.308420502382222,1.26057477535733,0.228,0.13,1,"RHOB"
"DYRK1A",0.308553374498263,1.04346467033018,0.228,0.13,1,"DYRK1A"
"OSTC",0.308795252651856,-0.564950848666219,0.286,0.348,1,"OSTC"
"YWHAB",0.308842398731012,0.273776134602768,0.772,0.696,1,"YWHAB"
"ZNF787",0.309106158095156,-1.03646947363345,0.106,0.217,1,"ZNF787"
"BRPF1",0.309251076674564,-1.29086702655981,0.058,0.087,1,"BRPF1"
"LNPEP",0.309276992673962,-0.355930681118803,0.328,0.478,1,"LNPEP"
"SAMM50",0.309309333548545,1.61003763068562,0.132,0.043,1,"SAMM50"
"ACSS1",0.309727807585517,1.86754061270779,0.143,0.043,1,"ACSS1"
"NPEPPSP1",0.309869834788309,-1.9152505991892,0.042,0.13,1,"NPEPPSP1"
"ARHGEF2",0.310246557644867,0.313146851959147,0.153,0.087,1,"ARHGEF2"
"PHF13",0.310463903500754,-1.76430480505459,0.026,0.087,1,"PHF13"
"SLC25A17",0.310471721459115,-2.34478848392503,0.021,0.087,1,"SLC25A17"
"GPSM2",0.31070888792525,-2.63414319858695,0.021,0.087,1,"GPSM2"
"AL139011.1",0.310741015474583,-1.9223742093079,0.021,0.087,1,"AL139011.1"
"EID2B",0.310747334886639,-1.54585397288431,0.042,0.13,1,"EID2B"
"RALGAPA1",0.310858522432998,0.866308046183469,0.265,0.174,1,"RALGAPA1"
"UBE2Q2",0.310937977481219,1.74722636972104,0.143,0.043,1,"UBE2Q2"
"NMI",0.310970496605694,-0.932810777205597,0.132,0.261,1,"NMI"
"ETS1",0.310983833184085,-0.226035348736263,0.672,0.696,1,"ETS1"
"NDUFA5",0.311010878710637,0.755954069597099,0.296,0.174,1,"NDUFA5"
"SCRN2",0.311275868552915,-0.261058908412024,0.206,0.304,1,"SCRN2"
"KHSRP",0.311350677665186,-1.2565027715528,0.053,0.13,1,"KHSRP"
"ST3GAL5",0.312050818054835,1.06151305003876,0.18,0.087,1,"ST3GAL5"
"TMEM205",0.312117396228193,-1.13767864577948,0.074,0.13,1,"TMEM205"
"SSR1",0.31215323764458,0.397008022658865,0.265,0.174,1,"SSR1"
"IFIT5",0.312333842041175,-1.09090651923669,0.106,0.174,1,"IFIT5"
"PIH1D1",0.312395225683194,-0.0322350705170867,0.275,0.348,1,"PIH1D1"
"POM121",0.312422264424462,1.66651346205143,0.127,0.043,1,"POM121"
"MACF1",0.312429192478909,0.692519830009147,0.402,0.304,1,"MACF1"
"H3F3A",0.312500367084457,-0.345173760162015,0.64,0.652,1,"H3F3A"
"SDHA",0.312753260794931,-0.835693497456661,0.312,0.478,1,"SDHA"
"MXD4",0.312767881021717,0.541291808869411,0.45,0.435,1,"MXD4"
"B3GALT6",0.312891362469193,-1.55152949273019,0.042,0.13,1,"B3GALT6"
"EDRF1",0.313214617485209,-1.32480557452081,0.069,0.174,1,"EDRF1"
"TP53TG1",0.313416554871618,-0.327637189866342,0.164,0.174,1,"TP53TG1"
"TIGD1",0.313418458769535,-1.936166191012,0.026,0.087,1,"TIGD1"
"HNRNPH1",0.31350773809322,0.928839680268313,0.217,0.13,1,"HNRNPH1"
"TRNAU1AP",0.31366503738284,-0.595971813897959,0.148,0.174,1,"TRNAU1AP"
"PHF1",0.313755750347703,0.164907745172164,0.238,0.174,1,"PHF1"
"AQR",0.314006784707178,1.22065238004868,0.185,0.087,1,"AQR"
"PITRM1",0.314016046208642,-0.704969425306572,0.111,0.217,1,"PITRM1"
"TNKS",0.314415312158665,1.3926352298803,0.132,0.043,1,"TNKS"
"RPL37A",0.314596022233962,-0.216074917584599,0.91,1,1,"RPL37A"
"STAMBPL1",0.314659792956595,-1.84068977584667,0.042,0.13,1,"STAMBPL1"
"GART",0.314725147534439,-1.07878393289514,0.074,0.174,1,"GART"
"CAPZB",0.315009753470368,-0.289551255118752,0.677,0.652,1,"CAPZB"
"PHKG2",0.315079319295558,1.38492953532278,0.143,0.043,1,"PHKG2"
"ZNF611",0.315303289506272,-0.505581897985989,0.063,0.13,1,"ZNF611"
"ZNF350",0.31551952181035,-0.610639504413985,0.09,0.087,1,"ZNF350"
"MAP3K7",0.315579645091511,-0.931952324545862,0.106,0.217,1,"MAP3K7"
"ALDOC",0.315627968261948,-1.27994784574378,0.069,0.174,1,"ALDOC"
"NUBP2",0.315672825061877,0.271939965316328,0.185,0.13,1,"NUBP2"
"REC8",0.315739711782198,-0.839454405830186,0.111,0.217,1,"REC8"
"LINC02055",0.315802111193494,1.61642327167316,0.095,0.043,1,"LINC02055"
"TUBGCP6",0.315972052135116,-1.35245505451739,0.063,0.13,1,"TUBGCP6"
"JARID2",0.316058995802647,1.09984398713829,0.18,0.087,1,"JARID2"
"ARHGEF18",0.316229533715863,-0.576027764165266,0.09,0.087,1,"ARHGEF18"
"PARD6B",0.316274892821403,-1.56684529780114,0.021,0.087,1,"PARD6B"
"MTF2",0.316440320912619,-0.600160988886355,0.206,0.217,1,"MTF2"
"SPPL2A",0.316507217828587,0.623622011883677,0.317,0.217,1,"SPPL2A"
"C6orf136",0.316746225878005,-0.778951117324153,0.116,0.174,1,"C6orf136"
"UCKL1",0.317024409204006,1.36891044366837,0.143,0.043,1,"UCKL1"
"KRAS",0.317116842135838,0.596488665814799,0.466,0.304,1,"KRAS"
"SGPP1",0.317278933633463,-1.64221093120119,0.042,0.13,1,"SGPP1"
"FASTK",0.317347079594142,0.0575197173520661,0.19,0.13,1,"FASTK"
